"country","R0","Strategy","Reductions","total_pop","total_infected","total_deaths","total_hospital","total_critical","pop_0_5","pop_5_10","pop_10_15","pop_15_20","pop_20_25","pop_25_30","pop_30_35","pop_35_40","pop_40_45","pop_45_50","pop_50_55","pop_55_60","pop_60_65","pop_65_70","pop_70_75","pop_75_80","pop_80_200","infected_0_5","infected_5_10","infected_10_15","infected_15_20","infected_20_25","infected_25_30","infected_30_35","infected_35_40","infected_40_45","infected_45_50","infected_50_55","infected_55_60","infected_60_65","infected_65_70","infected_70_75","infected_75_80","infected_80_200","deaths_0_5","deaths_5_10","deaths_10_15","deaths_15_20","deaths_20_25","deaths_25_30","deaths_30_35","deaths_35_40","deaths_40_45","deaths_45_50","deaths_50_55","deaths_55_60","deaths_60_65","deaths_65_70","deaths_70_75","deaths_75_80","deaths_80_200","hospitalisations_0_5","hospitalisations_5_10","hospitalisations_10_15","hospitalisations_15_20","hospitalisations_20_25","hospitalisations_25_30","hospitalisations_30_35","hospitalisations_35_40","hospitalisations_40_45","hospitalisations_45_50","hospitalisations_50_55","hospitalisations_55_60","hospitalisations_60_65","hospitalisations_65_70","hospitalisations_70_75","hospitalisations_75_80","hospitalisations_80_200","critical_0_5","critical_5_10","critical_10_15","critical_15_20","critical_20_25","critical_25_30","critical_30_35","critical_35_40","critical_40_45","critical_45_50","critical_50_55","critical_55_60","critical_60_65","critical_65_70","critical_70_75","critical_75_80","critical_80_200"
"Yemen",2.3,"Unmitigated",0,29825.968,24841.5457937627,59.4678968114995,425.360513265656,78.8373205165688,4115.306,3918.102,3548.681,3201.593,2925.246,2807.5,2329.316,1811.122,1362.091,1000.713,773.313,649.522,509.267,370.183,258.978,144.493,100.542,2854.84237026046,3307.63148021505,3226.71117335875,2833.72520447193,2390.71894652248,2192.29605898981,1940.86352481272,1585.08750352591,1182.36322277697,835.557280534272,657.202974427508,572.135696573899,461.224747219056,342.934138706254,241.25770856415,127.957556140022,89.0362066635069,0.080506554841345,0.0793831555251613,0.143265976097129,0.257018876045604,0.484223387585502,0.854598657419347,1.19368347107499,1.48562167759215,1.54228522905928,1.81529916095482,2.96551012556873,4.67037973568162,7.91011372507191,9.28944933179097,10.2569375815766,7.86317301270386,8.57644715291049,2.12455085320887,2.09758742528206,3.778830495521,6.78561853855206,12.7818282322888,22.5584743329583,31.5091507433787,37.0104759996145,34.2230577323443,32.2583950229924,37.9435342070123,41.4352886555939,46.8615680078848,40.1163717601078,35.2475254040071,22.6017386554784,16.0265171994312,0.106771104647741,0.105182681070839,0.189730616993495,0.340795127990613,0.641941507206536,1.13295229573322,1.58248307495605,1.96951085031853,2.04463116206764,2.40656873716569,3.93142105317407,6.1915918619389,10.4865552895906,12.3151613528059,13.5977746903393,10.4243255196399,11.3699235909298
"Zambia",2.3,"Unmitigated",0,18383.956,15179.6632658074,29.189713442545,224.328789032321,38.6971317984221,2946.454,2717.088,2428.598,2121.583,1746.939,1433.444,1193.475,991.719,808.231,605.658,433.597,327.662,237.554,166.281,112.763,67.202,45.708,1959.49437488292,2250.37138613109,2181.3888079465,1852.07571934875,1426.02764871272,1150.93841740839,1016.75512411738,877.437358896187,701.449281609822,503.830688506154,371.77912146319,295.633817857033,221.891237010849,158.773684435794,108.401864671263,61.5505878509524,41.8641449583544,0.0552577413716985,0.0540089132671462,0.0968536630728247,0.167983267744931,0.288831918053221,0.448657662935721,0.625331853720539,0.822377287188092,0.914976755975386,1.09460290445162,1.67758636536078,2.41327748009749,3.80548730295923,4.30088442740733,4.60864511346386,3.78237077907342,4.03258000640173,1.45824003783287,1.42710902045721,2.55464406548542,4.43496755302247,7.62416698410071,11.8430239572143,16.5066168050165,20.4874331797807,20.3031850098171,19.451412552046,21.4646225924036,21.4104322674075,22.5446950889628,18.5733160733938,15.8374109643262,10.8719667885496,7.53554609250379,0.0732850896206214,0.0715618100789687,0.128265661907254,0.222738034311758,0.382908388066448,0.594791162855647,0.829011290449104,1.09023785436248,1.21299870645582,1.45113113371267,2.22400129354888,3.19931783966412,5.04499105743945,5.70174655046855,6.1097493654614,5.01434524883705,5.34605131118186
"Zimbabwe",2.3,"Unmitigated",0,14862.927,12408.6709695703,30.32170649668,209.445042876809,40.197850441193,2097.448,2210.712,1921.06,1638.895,1377.829,1105.162,994.874,872.602,737.527,520.295,389.42,308.669,240.442,184.973,114.658,85.7,62.661,1445.72235629703,1836.20486868153,1735.08183632907,1446.55086505548,1135.31260617735,900.539797656351,847.751988969385,766.807221027251,633.207926861036,431.289489300555,330.112538021665,273.737667915828,219.254870516877,171.26813531715,108.260484571132,73.6892091316642,53.8791077409476,0.0407693704475763,0.0440689168483566,0.0770376335330107,0.131202163460532,0.229949621192978,0.351047523382601,0.521390362519874,0.71868930110057,0.825962118668877,0.937002724164303,1.48957340756592,2.23453782866998,3.76027299276875,4.63933591208244,4.60263441697272,4.5283062450609,5.18992595824058,1.0758950117774,1.16445869675229,2.0319699542615,3.4639005756058,6.06987732423299,9.26645095580712,13.7629178311303,17.9043113941856,18.3279647236043,16.6508114275851,19.0590074390637,19.8246663403852,22.2768337729864,20.034914613527,15.8167554640288,13.0160679585051,9.69823939337057,0.054070016125509,0.0583913148240725,0.102022811976149,0.173967993235033,0.304847329135104,0.46538816095123,0.691214584206188,0.952777142306885,1.09499063772262,1.2421982619255,1.9747497080725,2.96236002599229,4.98504977464976,6.15043672520328,6.10178089573363,6.00324300061421,6.88036205851901
"Afghanistan",2.3,"Mitigation incl. social distancing",0.357116909483423,38928.341,20875.0538181283,54.5203884094763,368.028130580056,72.2783378004649,5672.509,5416.223,5192.114,4629.445,3926.485,3109.386,2478.259,2056.387,1658.723,1304.736,1032.359,807.839,612.638,444.858,312.451,168.004,105.925,2439.10043589395,3022.73246221613,2985.95910189327,2305.07772304038,1882.19059399877,1692.06048848304,1440.90280287511,1182.21999249083,922.83809175159,732.657364535373,609.872373970926,444.013205794292,454.298782357827,326.612916336882,227.299822428229,127.089120761226,80.1285393004502,0.0687826322922095,0.0725455790931871,0.132576584124061,0.209070549479762,0.381224529480294,0.659597327559969,0.886194128143868,1.10803450574204,1.2037583124236,1.59174281655233,2.75193931051649,3.62450777173077,7.79133178624815,8.8473377099934,9.66352579913471,7.80980642897231,7.71841263798911,1.81515903158879,1.91691415463375,3.49688357785913,5.51972298004843,10.063013432807,17.4111078395343,23.3924864071674,27.6038543998471,26.7112006557892,28.2857336442264,35.2109077166542,32.156384331817,46.1578729539622,38.207118203086,33.2082913041305,22.4483428728233,14.423137074081,0.0912223563024338,0.096122892298473,0.175574395191324,0.277217867283728,0.505394525156987,0.874436555722172,1.17484010032422,1.46893789616967,1.59584084111373,2.11019681070532,3.64828703471278,4.80506384770602,10.329084308493,11.7290473901887,12.8110798652942,10.3535766451347,10.2324144686675
"Albania",2.3,"Mitigation incl. social distancing",0.343083901930004,2877.8,1271.50612814304,6.89743391597604,40.0599231175967,9.14402540791892,166.278,167.554,162.181,199.597,228.356,244.323,223.924,166.849,152.51,170.509,184.185,201.906,186.459,143.783,108.132,86.536,84.718,73.7067909810812,118.738673896387,108.994280886389,112.532888340872,88.9749669384998,83.5457154019774,122.689127492837,102.420284519616,90.3914042548808,85.5423822787682,73.9734288723087,64.3932509749907,56.5133937215674,29.3214191562421,26.9475289637855,16.584504320065,16.236087142776,0.00207853150566649,0.00284972817351329,0.00483934607135568,0.0102067329725171,0.0180212567286246,0.0325677072322834,0.075457126014537,0.0959933092457254,0.117907361232705,0.185846043585943,0.333791782569096,0.52564616448366,0.969218095999192,0.794262824388643,1.14565923801676,1.01914127412611,1.56394739362971,0.0548520041937928,0.0753000298701762,0.127644183294578,0.269470466690835,0.475699055313772,0.859675803729076,1.99180939995172,2.39142853227659,2.61634511859812,3.30253834541646,4.27084696515785,4.66349671519966,5.74189971203301,3.43001415911323,3.93700875872195,2.92939818233618,2.92249568569968,0.00275663398269244,0.00377588982990511,0.00640886371611969,0.0135336552834267,0.0238910242725243,0.0431754231711571,0.100034580101285,0.127259764022736,0.156311595592859,0.246378827269779,0.442512750185594,0.696856936366746,1.28490682999312,1.0529660574612,1.5188174897778,1.35109075875948,2.07334832813249
"Algeria",2.3,"Mitigation incl. social distancing",0.356066502622513,43851.043,21896.9197020411,99.8880293188925,629.427766458337,132.422927171884,5041.518,4635.972,3821.402,2910.345,2999.837,3573.878,3727.719,3547.516,3014.029,2434.59,2061.884,1738.172,1387.342,1143.2,723.938,513.896,575.805,844.36292380687,1856.59116759899,2244.50255606898,1877.52376982786,1584.8392481527,1809.93582216255,2183.58755291645,2062.62141329099,1738.98900603074,1516.94916847671,1149.99460446853,1056.1672151845,634.937471593537,555.31692494769,332.218013906839,211.454472188589,236.928371418634,0.0238110344513537,0.0445581880223759,0.0996559134894627,0.170291405923387,0.320998095838592,0.705547372259582,1.34296530190754,1.93318985698557,2.26835291036755,3.29566460241493,5.18914365363542,8.62155951608567,10.8893281180099,15.0425048286202,14.1240644802515,12.9941767355214,22.822217305108,0.628368132993682,1.17738699439158,2.62855714393539,4.4959052765634,8.47324319537576,18.624031467433,35.4496792209276,48.1604959619502,50.3343811807044,58.5649202592454,66.3947993396432,76.4898846406663,64.5112077902085,64.9608705914328,48.5367408757281,37.350187531784,42.6471068553541,0.0315791733503769,0.059039599129648,0.131976750296856,0.225798518654578,0.425551525878473,0.935353113663738,1.78038811127043,2.56285867154939,3.0071902134038,4.36911092724995,6.87932522366095,11.4297296490019,14.4361440738914,19.9420727212368,18.7244823307937,17.2265735386927,30.2557530301596
"Angola",2.3,"Mitigation incl. social distancing",0.357292531594012,32866.268,17243.6335024296,38.2397640049439,275.419900659383,50.6948871538759,5795.004,5104.164,4349.261,3532.518,2882.566,2423.471,2040.757,1658.972,1330.695,1082.04,787.212,677.39,481.968,303.929,212.513,119.216,84.592,2031.98229562405,2616.17203073654,2686.72642182066,2090.52550289302,1489.49532267338,1202.17750575721,1127.42662330378,1002.45486334336,775.543429210324,566.896981788934,434.769148353061,399.641480901814,313.121463445961,219.145664737349,155.608097531081,77.1812404201971,54.7654298888179,0.0573019007365983,0.062788128737677,0.119290653128837,0.189610663112397,0.301686851140235,0.468631633116769,0.693397813850653,0.939549818213704,1.01162582895281,1.23161827365235,1.96181752349649,3.2622985860148,5.37010730788506,5.93624932338104,6.61559190403979,4.74289651245755,5.27530128302718,1.51218496854505,1.65908735204407,3.14644949313197,5.00595773554911,7.96349290446792,12.3702682838285,18.303324768394,23.4064880190761,22.44781217862,21.8862155855986,25.101344173097,28.9428892814711,31.8139103386668,25.6356190998815,22.7341974001117,13.6328816969123,9.85777737998722,0.0759961378563396,0.083194270577422,0.157979513603055,0.251414959079926,0.399950347072321,0.621270908845257,0.919247297310736,1.24557522907571,1.34112786354768,1.63277441936056,2.60081078390543,4.32487774432245,7.11923104426152,7.86977415310665,8.77038857250592,6.2877285126429,6.99354539680205
"Antigua and Barbuda",2.3,"Mitigation incl. social distancing",0.314019571512332,97.928,41.7367303567574,0.195969334306414,1.12958131689674,0.259799217993729,7.355,7.228,6.814,7.053,7.579,7.315,7.066,7.028,6.916,6.944,6.799,6.033,4.658,3.385,2.501,1.6,1.654,3.37439894857974,4.7818858224099,4.95405366526193,4.47640195799871,2.8742329283691,2.75166572479421,2.56743317734462,3.09632936406079,2.40173905268857,2.42637781639005,2.25930236002835,1.71751999291288,1.38864555913688,1.01191137890851,0.705719317213039,0.466681396759742,0.482431893900383,9.51580503499486e-05,0.000114765259737838,0.00021995998273763,0.000406009657590483,0.000582155760010662,0.00107265158117356,0.00157904072476273,0.00290203160013661,0.00313285003597845,0.00527145381515418,0.0101946952252031,0.0140202239059074,0.023815600448195,0.0274108011471122,0.0300032650970913,0.028678232651744,0.0464704393635293,0.00251120070234145,0.0030325094044544,0.00580173683387124,0.01071916079381,0.0153669052748509,0.0283143238665741,0.0416812609306517,0.0722967176011179,0.0695174314244478,0.093675270265239,0.130440548380651,0.124386464791936,0.141089802099092,0.1183732048892,0.103104931691544,0.0824321070448938,0.086837740902069,0.000126202520676882,0.000152063969152635,0.000291298355517402,0.000538350005076757,0.0007717717805281,0.00142202782658495,0.00209335664114794,0.00384726664307963,0.00415326730033803,0.00698844368125536,0.0135152596828076,0.018586819306184,0.0315726953536973,0.0363389073861584,0.0397757747397795,0.0380191599506655,0.061606552851079
"Argentina",2.3,"Mitigation incl. social distancing",0.341781549001518,45195.777,19725.4017543755,99.3121034537665,519.151409693044,131.659403897521,3736.651,3709.817,3597.262,3539.449,3477.335,3520.249,3318.98,3122.432,3089.901,2637.843,2301.731,2123.209,1883.733,1645.009,1337.223,963.414,1191.539,1654.73170572108,2420.66742181262,2574.21704225547,2224.72395236655,1323.16417200948,1312.53587441571,1205.89199413186,1416.9453372279,1097.47537351965,997.629220891736,866.644257980582,645.634849532569,590.392239155917,483.809736735514,353.555262861988,249.189141405749,308.194172351103,0.0466634341013344,0.058096018123503,0.114295236676143,0.201782462479646,0.267997640891316,0.511651422028859,0.741656135474938,1.32803060037151,1.43155675449739,2.16741033776977,3.91057621817094,5.27035795172988,10.1253668244847,13.1055078172937,15.0312057774065,15.3130255912075,29.6869232310588,1.23143809754398,1.53510497622122,3.01468874613877,5.32730840326927,7.07421388630584,13.5058432061121,19.5771789915011,33.0844961426961,31.7660109383104,38.5155132313945,50.0356013705537,46.7582542335524,59.985302682365,56.5959730147094,51.6540929764104,44.0154377727616,55.4749510231985,0.0618869657939683,0.0769772240136414,0.151363962084622,0.267554201407411,0.355288104482953,0.678302789467548,0.983224037415415,1.76059000513909,1.89783672654319,2.87336769149549,5.18430928345274,6.98699190434741,13.4233492365344,17.374166930228,19.9270930391958,20.3007059866832,39.3563958092358
"Armenia",2.3,"Mitigation incl. social distancing",0.345644230757532,2963.234,1388.08312965402,6.82379122455404,41.160218966355,9.04639432453531,204.987,213.872,198.453,170.477,176.497,232.427,267.191,236.762,190.759,162.329,163.255,199.398,197.081,131.321,84.343,42.4,91.682,89.2308435420259,149.244498322714,130.607934618267,101.212233123036,77.6991894376764,84.2431089649845,143.050556147792,135.086557384289,109.502664332595,85.7250400014574,72.6439863511668,65.6197512782256,61.3864457656971,29.6309058338941,24.4534887226347,9.09016314709371,19.6557626804681,0.00251630978788513,0.00358186795974513,0.00579899229705104,0.00917994954425938,0.0157374269262753,0.0328395644936213,0.0879799543959081,0.126609740821867,0.142836260879415,0.186242878630606,0.327792912492097,0.535658163728486,1.05279209346935,0.802646244078964,1.03962650135657,0.558603397059925,1.89334896663201,0.0664048799172273,0.0946457865233221,0.152956127702864,0.24236210495079,0.415413821279602,0.866851903292159,2.32236913103917,3.15415885799395,3.1695133366025,3.30959021978795,4.19409176206227,4.75232248573808,6.23701377767852,3.46621785310045,3.57263181391148,1.60563782229045,3.53803728248425,0.00333723354847177,0.0047459750466623,0.00767974655555407,0.0121721880043088,0.0208633201526683,0.0435358277957964,0.116636270955102,0.167848424713913,0.189360219863747,0.246904917312038,0.434559958551997,0.710129992639322,1.39570212013732,1.06408008182228,1.37824831389677,0.740548839243583,2.51004089429577
"Aruba",2.3,"Mitigation incl. social distancing",0.315267938927981,106.766,43.0548610528412,0.273172402511007,1.43477132349099,0.362148489211912,6.08,5.677,6.8,7.21,7.565,7.415,5.424,5.82,6.74,7.531,8.142,9.063,7.706,6.048,4.302,2.656,2.587,3.08108952653236,3.92141250300406,4.90824522420316,4.55643943665753,2.90018203855272,2.80586946894776,2.20720905645634,2.80588099044845,2.38691505945923,2.59567459918625,2.5724834498135,2.37200436741812,1.9858290357277,1.54219231910884,1.07077042613164,0.680166773215729,0.66249677797782,8.68867246482125e-05,9.41139000720975e-05,0.00021792608795462,0.000413269056904838,0.000587411570634583,0.00109378123051575,0.00135749316436518,0.00262980915241682,0.00311351348579416,0.00563926140288267,0.0116078685202625,0.0193628210875092,0.0340574386042115,0.0417751276157142,0.0455232103894,0.0417972113302574,0.0638152591874634,0.00229292217692917,0.00248682648138008,0.00574809015627134,0.0109108179799441,0.0155056405576537,0.0288720741604835,0.0358331649767824,0.0655149894398683,0.0690883565290701,0.100211318269117,0.148522020704485,0.171785620517744,0.201765111197704,0.180405370641581,0.156438557016713,0.120141022649257,0.119249420036008,0.00011523274829231,0.000124700917595529,0.000288604819183146,0.000547975632410181,0.000778739479899944,0.00145003967111857,0.00179964790418168,0.00348637727765697,0.00412763253944636,0.00747605159787783,0.0153887246209569,0.0256695798317359,0.0451504523649125,0.0553819089535193,0.0603507970222849,0.0554111852830719,0.0846008385477676
"Australia",2.3,"Mitigation incl. social distancing",0.34492475215512,25499.881,11543.911200117,65.5519735086262,365.595822420816,86.9031700556996,1669.707,1639.267,1610.574,1519.906,1594.568,1780.886,1875.461,1842.883,1628.711,1677.349,1558.324,1549.411,1418.526,1232.661,1083.379,762.997,1055.271,728.72966663069,1159.42183955796,1065.69002232623,888.987404471208,687.163299831765,667.951131456793,1045.96693235849,1067.05914060176,923.296588375184,820.941031017912,653.178214427782,522.522062146145,459.974243891333,262.112839388691,258.558514418885,139.466988550179,192.891280666027,0.0205501765989855,0.027826124149391,0.0473166369912845,0.0806311575855386,0.139180116237825,0.260380042113356,0.643297904507644,1.00010011246986,1.20435637954589,1.78354446728931,2.94734912052677,4.2653805121889,7.88866729663216,7.10015033760973,10.9924717405434,8.57044393166431,18.5803274519719,0.542314788069227,0.735265910305112,1.24803917635645,2.12876301583492,3.67387529126264,6.87314032831029,16.9808589439348,24.9149442069054,26.7244716677059,31.6941048640318,37.711165175424,37.8421633252265,46.7345137960509,30.6619111987009,37.7751569458295,24.6347032669829,34.7204305198848,0.0272544895319878,0.036869614497943,0.0626625733127821,0.106913181211325,0.184512966291027,0.345189129323293,0.852829138298493,1.32584765867621,1.5966337078625,2.36447107377366,3.90734473761771,5.654678369207,10.4581234407684,9.41277506489022,14.5728832635496,11.3619651058358,24.6322165410516
"Austria",2.3,"Mitigation incl. social distancing",0.340308421554444,9006.4,3832.76164353347,25.9192992711104,138.215746676353,34.3615860023058,448.166,426.016,423.838,452.37,508.761,606.616,620.374,623.042,565.684,612.581,713.443,693.557,582.363,450.957,407.288,383.149,488.195,209.24574284506,311.662490833512,291.292923222077,270.00221329815,226.18431988888,226.506392822181,347.689881239373,357.825072759266,315.843369638558,290.421600538218,264.371807982781,215.088700264572,176.91301366624,92.7698097544028,92.1037354159017,63.6895638362817,81.1510055280153,0.0059007299482307,0.00747989978000429,0.0129334057910602,0.0244892007461422,0.0458120507032534,0.0882964955435498,0.213838664589008,0.335371191618549,0.411988933946862,0.630958642886911,1.19293019659686,1.75578261084781,3.03410011276025,2.51296196547987,3.9157391936339,3.9138138821619,7.81690209407622,0.155719007859351,0.197645755161925,0.341135764021683,0.646545409948258,1.20928021667374,2.33072473390507,5.64460753672825,8.3549180962934,9.1419672612377,11.2123189296862,15.2634743448971,15.5771828875353,17.9747970406776,10.8521950898854,13.4562695351669,11.2497840716325,14.6071809950428,0.00782579078240525,0.00991086720850568,0.0171280238854581,0.0324715461800888,0.0607336564706428,0.117055785733789,0.283488944668523,0.444606598530207,0.546180043031717,0.836471132183773,1.58148537394339,2.32766711486097,4.02235159853206,3.33147111018068,5.19115368283058,5.1886013273555,10.3629834059276
"Azerbaijan",2.3,"Mitigation incl. social distancing",0.347338622056608,10139.175,4953.60261228096,18.7092458632584,129.956003018505,24.8030997666213,825.398,860.64,698.221,637.237,719.127,889.858,941.226,825.466,664.205,616.598,628.449,652.627,496.586,307.722,152.039,90.723,133.053,346.235843252991,590.675502026996,461.986453713726,375.065431762984,301.032333155943,314.577737259099,506.955121491619,476.253719459317,383.47116666085,318.619925567544,270.263249856911,219.391402846479,174.567955609633,85.4108374503027,61.2848728136724,27.4918791008522,40.3191802520386,0.00976385077973436,0.0141762120486479,0.0205121985448895,0.0340184346609026,0.0609719918544043,0.122628378960605,0.311791087505626,0.446368322309526,0.500203241032913,0.692221224110949,1.21951426759433,1.79090584309419,2.99388181131069,2.31362106401439,2.60549235456887,1.68941489924818,3.88376068161955,0.25766594466213,0.374586320418452,0.541036493822229,0.898129057441619,1.60945040418126,3.23696873995634,8.23021564318833,11.1201285825342,11.0994283503685,12.300972848423,15.6036160286355,15.8887937947871,17.7365333779736,9.99134387852064,8.95366255543659,4.85601855278887,7.25745244536694,0.0129492205376619,0.0187834809644585,0.0271648034783671,0.0451068690855435,0.080831395905035,0.162569999682655,0.413345858308192,0.591757152771188,0.663127101727441,0.917687835139938,1.61672827380653,2.37423050611589,3.96903359875823,3.06720190776846,3.45413996264014,2.23968248174624,5.14875931818533
"Bahamas",2.3,"Mitigation incl. social distancing",0.334799110775854,393.248,171.014627907035,0.719857638173716,4.36349545424785,0.954324913096141,27.064,26.59,31.293,32.502,33.496,33.072,28.015,27.442,27.577,28.919,25.569,23.653,17.584,11.846,8.023,5.622,4.981,13.05103118188,17.9984075972898,22.2795580152457,20.1799650252941,12.3839284061589,11.9726663703303,10.3292920223604,12.3798891300375,9.72670947607931,10.0937471441842,8.80283496074761,6.83409132081439,5.40880522935268,3.74409087736374,2.46163852950339,1.7857910093229,1.58218161107032,0.000368039079329015,0.000431961782334955,0.000989212375876908,0.00183032282779417,0.00250827801116865,0.00466717283181578,0.00635279348463625,0.0116030387072385,0.0126876073809831,0.021929281389316,0.0397212082500807,0.0557871179995611,0.0927622915702379,0.101420472835115,0.104655195872453,0.109739386202961,0.152404257572814,0.00971247299730561,0.0114139781523429,0.0260917909076763,0.048322802989814,0.0662098930360391,0.123197360094066,0.16769196558338,0.289060123498508,0.281535938815643,0.3896897199329,0.508230611315733,0.494939484238348,0.549547906145486,0.437983054433107,0.359643085066782,0.315432577048061,0.284792689992658,0.00048810856620231,0.000572349361593815,0.00131003801129645,0.00242692331380196,0.00332525815205136,0.00618733030819025,0.00842198825043156,0.0153823217412998,0.0168201555292471,0.0290719701496908,0.0526589988769403,0.0739578118601733,0.122976348147457,0.134454631575186,0.138742949572303,0.145483137946596,0.20204459173368
"Bahrain",2.3,"Mitigation incl. social distancing",0.354143509427541,1701.583,875.254906797529,2.87901255718463,23.8601627631992,3.81674687295288,108.054,110.081,92.954,88.901,91.684,214.986,293.461,214.272,148.286,108.435,81.177,59.054,45.12,21.452,10.958,6.86,5.848,20.2399774375938,46.1743372677774,56.7994995068185,56.3764522558105,52.2039294552586,97.777445951365,146.079799327353,109.392732262829,80.6816829079523,67.3374186445648,47.6386333101583,40.0113649994501,23.2545015841781,14.1107512200177,7.90888010577128,5.0027584077683,4.26474215286137,0.000570767363740146,0.00110818409442666,0.00252189777810274,0.00511334421960202,0.0105735404836564,0.0381155062033151,0.0898430207409041,0.102528228920604,0.105241913320279,0.146294649587854,0.214960757858093,0.326615293206506,0.398820213485531,0.382234060996016,0.336241648268407,0.307426588063268,0.410802942594327,0.0150624292892378,0.0292821947677574,0.0665184050679307,0.134998657936598,0.279105019984985,1.00611867443326,2.37154769447905,2.55422939297655,2.33530089477622,2.5996985497823,2.75041072988736,2.89770847752445,2.36271452051739,1.65067305311795,1.1554799807414,0.883660500401745,0.767653587515047,0.000756975156166009,0.00146834392511532,0.00333981057100093,0.0067800576540928,0.0140174859137493,0.050530210738314,0.119106164381558,0.135923204654872,0.139520817210649,0.193944963830401,0.284976686393032,0.432998750819359,0.528721882476388,0.506733388339248,0.445760553605644,0.407560004362889,0.544607572920398
"Bangladesh",2.3,"Mitigation incl. social distancing",0.357505053984234,164689.383,90063.2642349234,375.585525374045,2270.12259148049,497.918845559871,14328.179,14644.431,15089.278,15585.144,15239.226,14525.807,13763.089,12748.544,11225.285,9425.985,8304.795,6700.908,4500.389,2796.448,2357.159,1738.653,1716.063,7534.20346260891,9378.03243805465,9693.02815906935,8486.7723257792,7717.86310207371,7809.62013372796,7469.19928870734,6651.68986427111,5529.44672467008,4655.16005752599,4241.96052513389,3071.10020152876,2808.02047585179,1832.04657972575,1426.24508913165,885.188449232262,873.687357830954,0.212464537645571,0.225072778513312,0.430370450262679,0.769750249948174,1.56319914628332,3.0443383109097,4.59375923093581,6.23428967359824,7.21266007268017,10.1136191897387,19.1410833167722,25.069584424392,48.158216661711,49.6267415663186,60.6360183984075,54.3960836321666,84.1582737337615,5.60689394324585,5.94722931911136,11.3515925143395,20.3223656039046,41.2630688498617,80.3600930697454,121.259492649245,155.311430776453,160.04775084416,179.721959857628,244.909077641382,222.415633393643,285.301782460872,214.312468135654,208.37307255673,156.354955454937,157.263724409572,0.281779209501573,0.298221431530138,0.569950055753278,1.02065318698751,2.07235429299022,4.03591796966901,6.09001164004753,8.26489094860347,9.56193398480384,13.4077733770461,25.3756199593772,33.2351208443229,63.8440633376005,65.7909105237978,80.3860713534808,72.1136978493463,111.569875595013
"Barbados",2.3,"Mitigation incl. social distancing",0.329570937139695,287.371,115.196291314566,0.832376413143314,3.95510438910484,1.10349319494113,15.12,15.498,17.547,18.965,18.769,18.809,18.101,19.023,18.804,20.263,19.635,20.301,18.54,15.033,11.889,8.265,12.809,7.95914422579675,10.6511268335798,12.7554144044701,12.0237771787303,7.38814549410588,7.27438500770975,6.70357891361628,8.42712064883053,6.53358269711968,6.95107840545825,6.41362548940848,5.50761092089432,4.91841097111261,3.91889348877446,2.89915458237846,1.91044963293976,2.9607924196401,0.000224447867167468,0.000255627044005915,0.000566340399558473,0.00109055659011084,0.00149641715281269,0.00283569348932041,0.00412288202850468,0.00789831040099576,0.00852246407236719,0.0151016418516408,0.0289403305683677,0.0449589749267484,0.0843519138179815,0.106155551144585,0.123255948039027,0.117399835140829,0.285199478609291,0.00592313145968413,0.00675458249954397,0.0149379806078046,0.0287920526657474,0.0395002544310709,0.0748525851750574,0.108829949045311,0.196766264212934,0.189112088007452,0.26836057594482,0.370289891582315,0.398872941640483,0.499722644119209,0.458431431402648,0.423563770876804,0.337451609898742,0.532942635535217,0.000297671994044798,0.000338705833307838,0.000750018366982843,0.00144602753862282,0.00198382049920435,0.00375931487936431,0.00546576306721703,0.0104709080841882,0.0112983612185616,0.0200204682190872,0.038366628358916,0.0596027815791608,0.111826585404371,0.140731995422764,0.163402243344961,0.155638709142333,0.37809319198804
"Belarus",2.3,"Mitigation incl. social distancing",0.34366784107517,9449.321,4231.24446553164,24.2718828207302,140.776026182743,32.1775777626334,548.121,595.719,485.256,443.627,425.472,652.33,814.015,716.333,652.631,632.77,592.26,753.531,665.034,578.217,269.539,256.023,368.443,250.627072130265,420.625031180935,331.534311352241,271.733638122327,208.633378017259,246.710189082788,436.850733909261,408.665990613059,362.04586916744,306.527929853739,247.497183569969,234.013337606831,201.983624432187,111.531488390913,75.8299265386563,47.7367494144441,68.6980121493227,0.00706768343407347,0.0100950007483424,0.0147201234240395,0.024646240977695,0.0422572302837497,0.0961723191980633,0.268674996324011,0.383021791036099,0.472255890154831,0.665950625810968,1.11678649136644,1.91026561772483,3.464067029131,3.02118101806737,3.22386724118174,2.93349084675476,6.61736267511222,0.186514662062766,0.266746093523889,0.388262815833411,0.650691467712257,1.11544521166646,2.53861947399014,7.09209867212622,9.54201127937673,10.4792811917589,11.8341366620363,14.289219946253,16.9477455279625,20.5220327180591,13.0469327671121,11.0786812904864,8.43196421590504,12.3656421868781,0.0093734524976719,0.0133758759915537,0.0194942175075117,0.0326797742551435,0.0560209828649263,0.127496865195716,0.356186245892916,0.507777709986491,0.626076870404525,0.882860517453019,1.48054052697474,2.53246753416734,4.59236512778452,4.00522467851825,4.27392874612939,3.88897248554124,8.7727361514685
