"","country","R0","strategy","time","infections_lower","infections_median","infections_upper","deaths_lower","deaths_median","deaths_upper","hosp_inc_lower","hosp_inc_median","hosp_inc_upper","ICU_inc_lower","ICU_inc_median","ICU_inc_upper","hosp_occ_lower","hosp_occ_median","hosp_occ_upper","ICU_occ_lower","ICU_occ_median","ICU_occ_upper"
"20",3,3.5,"unmitigated",20,85.125,204,368,0,1,3,85.125,204,368,0,1,4.52499999999999,2,6,15.575,0,0,1.52499999999999
"21",3,3.5,"unmitigated",21,117.475,257.5,490.5,0,1,3,117.475,257.5,490.5,0,1,4,2,7,19,0,0,1.52499999999999
"22",3,3.5,"unmitigated",22,133.75,325.5,603.7,0,1,4,133.75,325.5,603.7,0,1,5,3,9,23,0,0,2
"23",3,3.5,"unmitigated",23,164.325,421.5,768.549999999999,0,1,4,164.325,421.5,768.549999999999,0,2,5.52499999999999,3.475,11.5,26.05,0,0,2
"24",3,3.5,"unmitigated",24,215.95,529.5,954.625,0,1,5,215.95,529.5,954.625,0,2,6.52499999999999,4.475,14,30,0,0,2.52499999999999
"25",3,3.5,"unmitigated",25,268.95,652.5,1200.675,0,2,6.52499999999999,268.95,652.5,1200.675,0,3.5,8,5.475,19,37,0,1,3
"26",3,3.5,"unmitigated",26,371.225,833.5,1546.325,0,3,7,371.225,833.5,1546.325,1,4,9.52499999999999,7.475,23.5,46.525,0,1,3.52499999999999
"27",3,3.5,"unmitigated",27,467.175,1029.5,1908,0.475,3,7.52499999999999,467.175,1029.5,1908,1,5,13,9.425,30,58.525,0,1,3.52499999999999
"28",3,3.5,"unmitigated",28,530.875,1318,2406.875,0,4,11.525,530.875,1318,2406.875,1.475,6,14.525,12.475,37,74.525,0,1,4.52499999999999
"29",3,3.5,"unmitigated",29,686.1,1637,3031.55,0.475,5,13.525,686.1,1637,3031.55,1,8,17,17.95,46,91.625,0,1,5.52499999999999
"30",3,3.5,"unmitigated",30,907.8,2070,3822.1,2,8,15,907.8,2070,3822.1,3,9,21,23,59,117.1,0,2,5.52499999999999
"31",3,3.5,"unmitigated",31,1116.225,2615,4784.775,3,9,19.05,1116.225,2615,4784.775,3,12,27,27.475,73,146.625,0,2,6
"32",3,3.5,"unmitigated",32,1391.975,3279.5,6082.4,3.475,12,23.575,1391.975,3279.5,6082.4,4.475,15.5,32.525,34.9,92,183.875,0,3,8
"33",3,3.5,"unmitigated",33,1793.8,4096.5,7561.25,5.475,13.5,31.05,1793.8,4096.5,7561.25,7,19,39.525,45.425,113,224.25,1,4,11
"34",3,3.5,"unmitigated",34,2209.8,5137.5,9482.15,5,17,39.05,2209.8,5137.5,9482.15,9,23,48.525,57.325,145,279.725,1,5,11.525
"35",3,3.5,"unmitigated",35,2744.75,6578,11944.475,6.475,24,46.525,2744.75,6578,11944.475,10.475,29,56.575,72.375,179,343.2,2,6,14
"36",3,3.5,"unmitigated",36,3558.7,8169,14976.475,10.475,29,60.575,3558.7,8169,14976.475,14.475,38,72,94.8,230.5,432.15,2.475,8,17
"37",3,3.5,"unmitigated",37,4360.2,10284.5,18697.275,10,34.5,75.525,4360.2,10284.5,18697.275,18.425,46,96,121.85,289,535.575,3,10,22
"38",3,3.5,"unmitigated",38,5543.275,12968.5,23583.8,15.85,45,91.575,5543.275,12968.5,23583.8,28,65,122.675,156.95,364,663.8,3.475,13,25.525
"39",3,3.5,"unmitigated",39,6972.3,16145.5,29215.95,25,59,106.575,6972.3,16145.5,29215.95,32.9,77,151.625,193.425,455.5,832.05,6,16.5,32.525
"40",3,3.5,"unmitigated",40,8794.75,20511.5,37006.85,28.9,75,154.575,8794.75,20511.5,37006.85,38.95,98,183.4,236.95,569,1040.1,6.9,21,41.575
"41",3,3.5,"unmitigated",41,10959.025,25509.5,46157.85,36.95,93.5,178.2,10959.025,25509.5,46157.85,51.275,121.5,229,299.8,713,1304.175,9.475,26,49.05
"42",3,3.5,"unmitigated",42,13946.4,31909,57455.35,43.475,113.5,219.4,13946.4,31909,57455.35,61.475,154.5,286.45,379.9,904,1646.2,12.475,32.5,61
"43",3,3.5,"unmitigated",43,17447.825,40225,71812.4,60.95,140.5,275.4,17447.825,40225,71812.4,78.9,188,361.925,484.225,1122.5,2066,15.475,41,77.05
"44",3,3.5,"unmitigated",44,21978.125,49838.5,89357.55,79.475,191.5,347.525,21978.125,49838.5,89357.55,104.175,236.5,472.25,609.55,1419.5,2632.55,20.475,49,92.525
"45",3,3.5,"unmitigated",45,27534,62610.5,110705.2,92.8,241,416.75,27534,62610.5,110705.2,120.8,298,564.6,761.65,1795.5,3317.375,24.425,61.5,117.575
"46",3,3.5,"unmitigated",46,34486.55,77956,136333.525,117.475,298,530.075,34486.55,77956,136333.525,169.475,381.5,684,944.35,2265.5,4181.075,35.375,77.5,153.2
"47",3,3.5,"unmitigated",47,43376.1,96637.5,167238.4,149.175,349.5,645.2,43376.1,96637.5,167238.4,221,465,815,1209.475,2859,5249.675,42.85,101,190.825
"48",3,3.5,"unmitigated",48,54234.275,119595,204163.475,181.25,438.5,789.35,54234.275,119595,204163.475,253.5,600.5,1054.8,1535.675,3592,6586.4,51.275,127.5,233.525
"49",3,3.5,"unmitigated",49,67581.4,148098.5,248081.9,240.175,543.5,977.875,67581.4,148098.5,248081.9,327.875,750.5,1301.3,1954,4473.5,8190.625,63.275,158,292
"50",3,3.5,"unmitigated",50,83495.5,180851,298067.85,305.65,687,1220.45,83495.5,180851,298067.85,405.225,909.5,1591.525,2491.975,5623.5,10286.45,78.7,195,373.525
"51",3,3.5,"unmitigated",51,104323.025,220446.5,354782.775,400.85,862,1475.575,104323.025,220446.5,354782.775,498.2,1128,1924.45,3131.825,7072,12813.575,104.6,239.5,470.2
"52",3,3.5,"unmitigated",52,128448.3,266344,417813.975,486.6,1052.5,1776.05,128448.3,266344,417813.975,620.05,1374.5,2301.675,3939.325,8820,15888.45,134.65,304.5,591.775
"53",3,3.5,"unmitigated",53,158513.45,320216,486797.2,594.025,1272,2125.875,158513.45,320216,486797.2,824.95,1710.5,2769.575,4933.425,10970,19782.5,175.8,391.5,742.825
"54",3,3.5,"unmitigated",54,193660.1,378638.5,557584.275,752.125,1553.5,2454.025,193660.1,378638.5,557584.275,970.275,2059.5,3289.3,6186.75,13675,24535.275,212.5,501,934.3
"55",3,3.5,"unmitigated",55,235814.35,444332,628648.525,924.225,1870.5,2913.525,235814.35,444332,628648.525,1247.4,2496.5,3846.425,7714.55,17084,30336.5,273.475,625,1168.85
"56",3,3.5,"unmitigated",56,283684.55,512891,696844.8,1148.225,2233.5,3344.55,283684.55,512891,696844.8,1467.325,2943,4378,9654.275,21246.5,37131.925,338.9,794.5,1472.175
"57",3,3.5,"unmitigated",57,339238,584736,758239.275,1359.225,2615.5,3834.15,339238,584736,758239.275,1803.775,3486,4958.15,12008.3,26402.5,45351.175,430.15,1002,1868.4
"58",3,3.5,"unmitigated",58,399902.7,656041,812219.3,1671.75,3055.5,4260.475,399902.7,656041,812219.3,2210.325,4087.5,5634.525,15016.3,32611.5,55005.725,534.175,1266.5,2336.2
"59",3,3.5,"unmitigated",59,467884.7,722890,851341.95,1981.95,3503,4616.8,467884.7,722890,851341.95,2651.7,4630.5,6019.4,18677.3,40037.5,66430.9,678.475,1588.5,2885.75
"60",3,3.5,"unmitigated",60,537723.9,781979.5,875340.65,2378.5,3935.5,4928.875,537723.9,781979.5,875340.65,3120.175,5231.5,6625.1,23158.475,48988,79475.825,862.675,1975.5,3554.125
"61",3,3.5,"unmitigated",61,609004.25,829441,883748.775,2727.65,4351,5310.6,609004.25,829441,883748.775,3628.6,5796.5,6934.825,28545.275,59438,94029.375,1077.225,2460.5,4405.125
"62",3,3.5,"unmitigated",62,678815.3,863373.5,885781.25,3195.425,4705.5,5488.7,678815.3,863373.5,885781.25,4265.8,6266.5,7181.475,35167.425,71524.5,110004.225,1369.925,3099.5,5459.7
"63",3,3.5,"unmitigated",63,742187.075,870660.5,885066.55,3572.65,5052.5,5599.175,742187.075,870660.5,885066.55,4781.125,6680,7383.525,43156.825,85312.5,127385.05,1722.175,3850,6772.45
"64",3,3.5,"unmitigated",64,798773.975,871737,885280.825,3995.95,5317.5,5645.875,798773.975,871737,885280.825,5388.575,7040.5,7492.525,52501.825,100649.5,145489.3,2167.025,4795.5,8348.675
"65",3,3.5,"unmitigated",65,763459.05,862833.5,884852.225,4458.325,5449,5624.675,763459.05,862833.5,884852.225,5944.875,7213.5,7441.1,63469.025,117297.5,164099.1,2684.8,5929,10161
"66",3,3.5,"unmitigated",66,719808.1,839702,884454.2,4826.175,5452.5,5639.575,719808.1,839702,884454.2,6387.875,7218.5,7486.525,76014.2,135121.5,182647.75,3395.7,7357,12339.85
"67",3,3.5,"unmitigated",67,660941.975,802263,884681.6,4981.75,5454,5652.625,660941.975,802263,884681.6,6401.25,7219.5,7428.3,90199.65,153794,200157.775,4191.7,8993,14972.975
"68",3,3.5,"unmitigated",68,599588.95,753701,880635.5,4679.625,5382.5,5679.05,599588.95,753701,880635.5,6178.35,7110.5,7458.75,105906.1,172437.5,216378.55,5215.575,11058.5,17984.15
"69",3,3.5,"unmitigated",69,538348.2,697746.5,862802.375,4308.7,5185.5,5609.6,538348.2,697746.5,862802.375,5751.575,6874.5,7449.65,122900.6,190637,230254.225,6410.025,13414.5,21292.7
"70",3,3.5,"unmitigated",70,477786.9,637159,830977.625,3959.3,4888,5582.725,477786.9,637159,830977.625,5358.675,6543.5,7402.575,141018.3,207605.5,241602.225,7882.175,16142,24925.75
"71",3,3.5,"unmitigated",71,421300.5,576443.5,785738.8,3619.85,4555,5527,421300.5,576443.5,785738.8,4793.175,6099,7328.35,159626.425,223059,249672.975,9687.075,19329,28918.125
"72",3,3.5,"unmitigated",72,368374.025,513936,735724.2,3195.275,4262,5395.2,368374.025,513936,735724.2,4301.275,5589.5,7099.55,178211.15,235887,254548.325,11888.4,22792.5,33012.75
"73",3,3.5,"unmitigated",73,319962.1,455412.5,677603.35,2871.825,3822.5,5102.95,319962.1,455412.5,677603.35,3752.875,5112,6767.75,196015.6,245897,256406.075,14416.35,26633.5,37316.625
"74",3,3.5,"unmitigated",74,275962.15,400898,616941.825,2578.525,3467,4832.675,275962.15,400898,616941.825,3369.35,4614,6343.75,212626.575,252331,256653.175,17272.925,30766.5,41530.85
"75",3,3.5,"unmitigated",75,237065.025,348300,554940.55,2205.45,3106,4483,237065.025,348300,554940.55,2926.65,4170,5881.575,227277.475,253128,257094.875,20547.1,34964,45388.275
"76",3,3.5,"unmitigated",76,202849.875,301932.5,494903.225,1941.875,2766.5,4121.175,202849.875,301932.5,494903.225,2569.275,3657,5515.15,238190.2,253526.5,256759.4,24100.525,39233,48959.975
"77",3,3.5,"unmitigated",77,172861.175,260445.5,436373.1,1679.325,2429,3835.775,172861.175,260445.5,436373.1,2178.25,3198.5,5024.625,230417.675,251411.5,256418.25,28019.95,43298,51980.65
"78",3,3.5,"unmitigated",78,146433.025,222740.5,382060.7,1443.075,2135.5,3384.4,146433.025,222740.5,382060.7,1925.825,2796.5,4443.875,220301.25,246566.5,256843.85,32162.875,47160.5,54295.2
"79",3,3.5,"unmitigated",79,124054.25,190205.5,332714.325,1235.075,1824,2976.525,124054.25,190205.5,332714.325,1632.075,2450,3998.375,207221.9,238373.5,256458.025,36340.425,50402,55681.175
"80",3,3.5,"unmitigated",80,105044.125,162223.5,287237.05,1088.225,1597.5,2633.625,105044.125,162223.5,287237.05,1416.8,2113.5,3465.825,193313.45,227733.5,255346.075,40530.55,53045,56273.875
"81",3,3.5,"unmitigated",81,88116.475,137802.5,247097.275,921.8,1380,2389.1,88116.475,137802.5,247097.275,1208.375,1851.5,3100.8,178654.25,215313,251261.675,44481.05,54983.5,56494.125
"82",3,3.5,"unmitigated",82,74610.1,116174,211959.45,787.475,1182,2094.675,74610.1,116174,211959.45,1016.475,1567.5,2716.2,163919.7,201823,244404.85,48195.625,55497.5,56507.8
"83",3,3.5,"unmitigated",83,62570.1,97686.5,180947.6,625.625,1011,1764.4,62570.1,97686.5,180947.6,880.425,1324,2312.425,149069.875,187185,235080.45,51356,55499,56539.05
"84",3,3.5,"unmitigated",84,52789.125,82922.5,153784.075,548.125,875.5,1571.45,52789.125,82922.5,153784.075,730.475,1152.5,2078.725,134457.825,172486,223830.525,49849.675,55165.5,56403.975
"85",3,3.5,"unmitigated",85,44176.2,69618.5,130375.55,463.425,743,1331.125,44176.2,69618.5,130375.55,649.8,989,1800.925,120407.95,157620,210922.15,47236.8,53914,56405.5
"86",3,3.5,"unmitigated",86,37133.825,58611.5,109990.2,402.975,626,1126.625,37133.825,58611.5,109990.2,530.8,839,1491.1,107237.5,142937,197065.325,43825.525,52007,56422.7
"87",3,3.5,"unmitigated",87,30710.525,48864,92923.85,340.85,528.5,978.05,30710.525,48864,92923.85,440.275,711,1302.05,94786.9,128775,182426.475,40315.35,49271.5,56085.475
"88",3,3.5,"unmitigated",88,26077.675,41199.5,77925.5,278.475,449.5,846.875,26077.675,41199.5,77925.5,376.475,604,1119.925,83368.05,114953.5,167389.175,36677.6,46023,55108.65
"89",3,3.5,"unmitigated",89,21802.075,34533.5,65947.35,227.85,376,710.55,21802.075,34533.5,65947.35,317.375,514,943.225,72872.775,102139,152760,33003.825,42643.5,53466.5
"90",3,3.5,"unmitigated",90,18033.625,28791.5,54950.275,201.375,323,578.875,18033.625,28791.5,54950.275,259.95,426.5,787.525,63368.675,90118,138089.625,29359.625,38925,51070.525
"91",3,3.5,"unmitigated",91,15280.9,24300.5,46371.475,162.325,264,523.25,15280.9,24300.5,46371.475,228.95,356,659.25,54837,79083,123957.525,25941.925,35174,48088.225
"92",3,3.5,"unmitigated",92,12657.4,20270.5,38903.275,138.9,230,424.775,12657.4,20270.5,38903.275,186.95,296.5,558.725,47268.7,68979.5,110773.125,22792.375,31504.5,44917.375
"93",3,3.5,"unmitigated",93,10672.825,16982.5,32712.95,116,193.5,341.625,10672.825,16982.5,32712.95,156.95,249.5,480.15,40594.25,60082,98304.875,19907.9,28096.5,41362.8
"94",3,3.5,"unmitigated",94,8891.075,14129.5,27282.825,96.375,160.5,308.525,8891.075,14129.5,27282.825,126.8,211,409.975,34839.4,52082.5,86736.575,17343.425,24798,37746.775
"95",3,3.5,"unmitigated",95,7527.65,11899,22802.6,84.425,135,273.975,7527.65,11899,22802.6,105.95,171.5,341.725,29699.55,44855,76071.825,14927.8,21732,34067.9
"96",3,3.5,"unmitigated",96,6136.3,9833,19061.225,64.95,111,208.725,6136.3,9833,19061.225,88.475,151.5,290.75,25352.3,38450.5,66421.225,12897.325,18922,30480.7
"97",3,3.5,"unmitigated",97,5114.5,8258.5,15856.6,50.375,97.5,186.05,5114.5,8258.5,15856.6,74.8,127,248.7,21535.775,32841,57480.975,11049.075,16415.5,27028.9
"98",3,3.5,"unmitigated",98,4365.025,6907.5,13565.525,42.9,81,174.825,4365.025,6907.5,13565.525,58.425,108.5,211.775,18278.225,28058,49630.9,9476.2,14206,23821.35
"99",3,3.5,"unmitigated",99,3632.8,5757.5,11160.025,38,70,130.25,3632.8,5757.5,11160.025,48.95,91.5,165.725,15480.65,23910.5,42741.25,8060.7,12215,20868.575
"100",3,3.5,"unmitigated",100,3071.825,4884.5,9275.1,31.95,56,109,3071.825,4884.5,9275.1,42.475,73.5,151.25,13110.325,20365.5,36621.575,6839.075,10520,18169.85
"101",3,3.5,"unmitigated",101,2526.225,3989.5,7752.3,25.475,46,94.05,2526.225,3989.5,7752.3,33,63.5,120.775,11078.15,17218,31343,5806.95,8985.5,15817.625
"102",3,3.5,"unmitigated",102,2091.75,3392.5,6626.15,18.95,40,81.575,2091.75,3392.5,6626.15,26.475,51,105.35,9393.425,14554,26712.025,4947.7,7689.5,13626.775
"103",3,3.5,"unmitigated",103,1752.325,2853.5,5392.5,14.475,33,66,1752.325,2853.5,5392.5,23.95,41.5,87.625,7949.85,12293,22794.85,4208.225,6470.5,11746.35
"104",3,3.5,"unmitigated",104,1451.425,2335.5,4585.275,13.475,28,58.625,1451.425,2335.5,4585.275,18,35,71.575,6656.15,10406,19391.45,3549,5519,10105.475
"105",3,3.5,"unmitigated",105,1249.225,1944.5,3817,11,22.5,45.525,1249.225,1944.5,3817,17,28.5,56,5639.875,8781,16412.175,3022.175,4684,8594.45
"106",3,3.5,"unmitigated",106,1029.275,1659.5,3210.825,8,19,39.1,1029.275,1659.5,3210.825,9.95,26,57.05,4726.8,7387.5,13850.825,2537.225,3943.5,7259.375
"107",3,3.5,"unmitigated",107,873.55,1366.5,2662.125,7.475,15,37.1,873.55,1366.5,2662.125,12,21,42.525,3967.925,6181,11736.4,2138.225,3328,6174.775
"108",3,3.5,"unmitigated",108,744.425,1147.5,2249.45,5,14,29.575,744.425,1147.5,2249.45,6.475,19,38.525,3331.675,5189.5,9884.8,1805.575,2799,5215.55
"109",3,3.5,"unmitigated",109,590.85,962.5,1856.45,4.475,12,22.525,590.85,962.5,1856.45,6.475,16,30.525,2787.35,4362,8304.7,1499.225,2365.5,4391.475
"110",3,3.5,"unmitigated",110,498.95,808.5,1535.15,3,9,22.05,498.95,808.5,1535.15,5,12.5,27,2322.775,3631.5,6999.65,1256.225,1976.5,3712.225
"111",3,3.5,"unmitigated",111,415.975,662,1346.55,3,7,18.525,415.975,662,1346.55,3.475,9,25.625,1954.6,3048.5,5848.875,1046.95,1653.5,3129
"112",3,3.5,"unmitigated",112,332.95,551.5,1077.2,2,6,14,332.95,551.5,1077.2,3,7,18.525,1628.8,2573,4914.425,881.425,1415.5,2629.45
"113",3,3.5,"unmitigated",113,274.95,479.5,900.1,1,6,12.525,274.95,479.5,900.1,2,7,16,1356.6,2159,4149.75,734.55,1194,2217.8
"114",3,3.5,"unmitigated",114,235.275,387,772.725,1,4.5,11.525,235.275,387,772.725,2,6,15.525,1132.85,1807,3506.5,619.175,994,1872.875
"115",3,3.5,"unmitigated",115,193.95,325.5,635.05,0,4,9.52499999999999,193.95,325.5,635.05,1,5,12,940.7,1521.5,2905.575,510.475,835.5,1577.925
"116",3,3.5,"unmitigated",116,161.475,280.5,526.725,0,3,7.52499999999999,161.475,280.5,526.725,1,4,9,789.8,1265,2422.875,432.475,695.5,1314.4
"117",3,3.5,"unmitigated",117,141.95,225,455.225,0,2,7.52499999999999,141.95,225,455.225,1,3,10.05,663.35,1062,2029.625,357.7,586.5,1105.3
"118",3,3.5,"unmitigated",118,115.425,186.5,364.075,0,2,6.52499999999999,115.425,186.5,364.075,0,3,7,554.9,888.5,1700.725,301.475,485.5,925.2
"119",3,3.5,"unmitigated",119,96.425,155,325.35,0,2,5.52499999999999,96.425,155,325.35,0,3,6,464.8,735,1426.475,243.85,412,776.075
"120",3,3.5,"unmitigated",120,79.95,134.5,251.05,0,1,5,79.95,134.5,251.05,0,2,6,387.475,612,1199.875,209.375,335.5,658.025
"121",3,3.5,"unmitigated",121,58.425,111.5,214.575,0,1,5,58.425,111.5,214.575,0,2,5,326.95,512.5,1003.175,174.475,283,546.25
"122",3,3.5,"unmitigated",122,53.95,92,187.725,0,1,4,53.95,92,187.725,0,1,4.52499999999999,272.325,421,828.225,143.475,236.5,454.35
"123",3,3.5,"unmitigated",123,45.475,79.5,172.45,0,1,3,45.475,79.5,172.45,0,1,4.52499999999999,228.325,352.5,695.825,120.95,200,386.15
"124",3,3.5,"unmitigated",124,33.425,65.5,130.15,0,0,3,33.425,65.5,130.15,0,1,3.52499999999999,185.95,296.5,578.2,102,164.5,325.725
"125",3,3.5,"unmitigated",125,29.95,56,106.05,0,0,2.52499999999999,29.95,56,106.05,0,1,3,153.95,249,488.225,84,138,267.2
"126",3,3.5,"unmitigated",126,25,45,87.525,0,0,2,25,45,87.525,0,0,2,130.425,209.5,404.875,69.95,116.5,225.05
"127",3,3.5,"unmitigated",127,18.475,38,79.6749999999999,0,0,2,18.475,38,79.6749999999999,0,0,3,110.95,172.5,338.675,55.425,96.5,188.1
"128",3,3.5,"unmitigated",128,16.475,30.5,66.525,0,0,2,16.475,30.5,66.525,0,0,2.52499999999999,91.95,145.5,285.675,44.95,82,159.25
"129",3,3.5,"unmitigated",129,13.475,26,59.575,0,0,2,13.475,26,59.575,0,0,2,77,122,244.525,38,68,132.525
"130",3,3.5,"unmitigated",130,9.475,23,48.525,0,0,1.52499999999999,9.475,23,48.525,0,0,2,64,104.5,204.525,33.475,55.5,108.525
"131",3,3.5,"unmitigated",131,9,18.5,41.575,0,0,2,9,18.5,41.575,0,0,2,51.475,85.5,172.725,27.475,46,92
"132",3,3.5,"unmitigated",132,7,17,30.05,0,0,1,7,17,30.05,0,0,1,40.95,71.5,150.575,23,39,78.575
"133",3,3.5,"unmitigated",133,5,13,29,0,0,1,5,13,29,0,0,1,34,60,128.05,19,33,66.525
"134",3,3.5,"unmitigated",134,4.475,12,25,0,0,1,4.475,12,25,0,0,1,27.475,50.5,106.525,16.475,28,55
"135",3,3.5,"unmitigated",135,4,9.5,20.525,0,0,1,4,9.5,20.525,0,0,1,22.475,42.5,87.05,12.95,23,45.525
"136",3,3.5,"unmitigated",136,2.475,8,17.05,0,0,1,2.475,8,17.05,0,0,1,19,35,74.05,10,20,39.1
"137",3,3.5,"unmitigated",137,1,6,13.05,0,0,1,1,6,13.05,0,0,1,15.475,28.5,63,7,16,35
"138",3,3.5,"unmitigated",138,1.475,6,14.525,0,0,1,1.475,6,14.525,0,0,1,14,25,51,6,14,26.05
"139",3,3.5,"unmitigated",139,0.475,4,10.525,0,0,0,0.475,4,10.525,0,0,1,9,20,43.525,5,12,22.525
"140",3,3.5,"unmitigated",140,1,3,9.52499999999999,0,0,0.524999999999991,1,3,9.52499999999999,0,0,1,7.475,16.5,37.05,3.475,9,20
"141",3,3.5,"unmitigated",141,0,3,8,0,0,0.524999999999991,0,3,8,0,0,1,6,13,33.525,3,8,18.525
"142",3,3.5,"unmitigated",142,0,3,7.52499999999999,0,0,0,0,3,7.52499999999999,0,0,0,4.475,11,29.05,1.475,6.5,17
"143",3,3.5,"unmitigated",143,0,2,6,0,0,0,0,2,6,0,0,1,3,9,25.525,1,6,16
"144",3,3.5,"unmitigated",144,0,2,5,0,0,0,0,2,5,0,0,0,3,7,20.05,1,4,12.525
"145",3,3.5,"unmitigated",145,0,1,4,0,0,0.524999999999991,0,1,4,0,0,0,2,6,17.05,1,3,11
"146",3,3.5,"unmitigated",146,0,1,4,0,0,0,0,1,4,0,0,0.524999999999991,1,5,15.05,0,3,9
"147",3,3.5,"unmitigated",147,0,1,3,0,0,0,0,1,3,0,0,0,1,4,13,0,2,8.52499999999999
"148",3,3.5,"unmitigated",148,0,1,3,0,0,0,0,1,3,0,0,0,0.475,3,10.525,0,2,7
"149",3,3.5,"unmitigated",149,0,1,3,0,0,0,0,1,3,0,0,0.524999999999991,0.475,3,8.52499999999999,0,2,6
"150",3,3.5,"unmitigated",150,0,1,3,0,0,0,0,1,3,0,0,0.524999999999991,0,2.5,8,0,1,5
"151",3,3.5,"unmitigated",151,0,0,2,0,0,0,0,0,2,0,0,0,0,2,6.52499999999999,0,1,4.52499999999999
"152",3,3.5,"unmitigated",152,0,0,2,0,0,0,0,0,2,0,0,0,0,2,6,0,1,4
"153",3,3.5,"unmitigated",153,0,0,2,0,0,0,0,0,2,0,0,0,0,1,5,0,1,3
"154",3,3.5,"unmitigated",154,0,0,2,0,0,0,0,0,2,0,0,0,0,1,5,0,1,3
"155",3,3.5,"unmitigated",155,0,0,1.52499999999999,0,0,0,0,0,1.52499999999999,0,0,0,0,1,4,0,0,3
"156",3,3.5,"unmitigated",156,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,2
"157",3,3.5,"unmitigated",157,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,2
"158",3,3.5,"unmitigated",158,0,0,1.52499999999999,0,0,0,0,0,1.52499999999999,0,0,0,0,0,3,0,0,2
"159",3,3.5,"unmitigated",159,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.52499999999999,0,0,2
"160",3,3.5,"unmitigated",160,0,0,1.52499999999999,0,0,0,0,0,1.52499999999999,0,0,0,0,0,2.52499999999999,0,0,2
"161",3,3.5,"unmitigated",161,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1.52499999999999
"162",3,3.5,"unmitigated",162,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1
"163",3,3.5,"unmitigated",163,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.52499999999999,0,0,1
"164",3,3.5,"unmitigated",164,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"165",3,3.5,"unmitigated",165,0,0,0.524999999999991,0,0,0,0,0,0.524999999999991,0,0,0,0,0,1,0,0,1
"166",3,3.5,"unmitigated",166,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"167",3,3.5,"unmitigated",167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"168",3,3.5,"unmitigated",168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
