"","country","R0","time","measure","none","incomplete"
"729",3,3,129,"upper",1715.875,203.575
"730",3,3,130,"upper",1485.9,195.525
"731",3,3,131,"upper",1263.925,187.875
"732",3,3,132,"upper",1049.1,174.675
"733",3,3,133,"upper",914.725,163.675
"734",3,3,134,"upper",785.4,153.525
"735",3,3,135,"upper",698.625,148.875
"736",3,3,136,"upper",606.3,136.05
"737",3,3,137,"upper",525.725,131.675
"738",3,3,138,"upper",438.725,127.525
"739",3,3,139,"upper",382.4,115.575
"740",3,3,140,"upper",334.375,101.05
"741",3,3,141,"upper",283.375,94.575
"742",3,3,142,"upper",231.175,92.575
"743",3,3,143,"upper",189.975,85.525
"744",3,3,144,"upper",154.05,84.05
"745",3,3,145,"upper",134.525,79
"746",3,3,146,"upper",114,72.575
"747",3,3,147,"upper",97.05,68.575
"748",3,3,148,"upper",90.1499999999999,67
"749",3,3,149,"upper",78.1999999999999,64.05
"750",3,3,150,"upper",72.7249999999999,59.525
"751",3,3,151,"upper",62.05,55.525
"752",3,3,152,"upper",56.525,53.05
"753",3,3,153,"upper",47.525,48.625
"754",3,3,154,"upper",42.05,42.525
"755",3,3,155,"upper",36.525,42
"756",3,3,156,"upper",32,39.575
"757",3,3,157,"upper",25,37.525
"758",3,3,158,"upper",20.525,35.625
"759",3,3,159,"upper",16,35.575
"760",3,3,160,"upper",14,33.625
"761",3,3,161,"upper",13.525,31
"762",3,3,162,"upper",10.525,31.525
"763",3,3,163,"upper",10.525,29.525
"764",3,3,164,"upper",9,29.525
"765",3,3,165,"upper",8,31.05
"766",3,3,166,"upper",7.52499999999999,35
"767",3,3,167,"upper",6.52499999999999,36.525
"768",3,3,168,"upper",5.52499999999999,42.05
"769",3,3,169,"upper",4,49.525
"770",3,3,170,"upper",4,63.625
"771",3,3,171,"upper",3.52499999999999,72.05
"772",3,3,172,"upper",3.52499999999999,83.525
"773",3,3,173,"upper",3,95
"774",3,3,174,"upper",3,108.525
"775",3,3,175,"upper",3,129.2
"776",3,3,176,"upper",3,145.775
"777",3,3,177,"upper",3,170.35
"778",3,3,178,"upper",2,200.1
"779",3,3,179,"upper",2,234.3
"780",3,3,180,"upper",2,281.6
"781",3,3,181,"upper",2,330.875
"782",3,3,182,"upper",1,385.2
"783",3,3,183,"upper",1,457.35
"784",3,3,184,"upper",1,551.725
"785",3,3,185,"upper",1,652.5
"786",3,3,186,"upper",1,758.5
"787",3,3,187,"upper",1,902.899999999999
"788",3,3,188,"upper",1,1066.35
"789",3,3,189,"upper",1,1223.25
"790",3,3,190,"upper",1,1427.1
"791",3,3,191,"upper",1,1665.025
"792",3,3,192,"upper",1,1909.4
"793",3,3,193,"upper",0.524999999999991,2244.15
"794",3,3,194,"upper",0.524999999999991,2658.5
"795",3,3,195,"upper",0,3072.925
"796",3,3,196,"upper",0.524999999999991,3549.95
"797",3,3,197,"upper",0.524999999999991,4121.125
"798",3,3,198,"upper",0,4829.875
"799",3,3,199,"upper",0,5646.75
"800",3,3,200,"upper",0,6563.65
"801",3,3,201,"upper",0,7517.125
"802",3,3,202,"upper",0,8548.65
"803",3,3,203,"upper",0,9809.59999999999
"804",3,3,204,"upper",0,11249.275
"805",3,3,205,"upper",0,12811
"806",3,3,206,"upper",0,14414.95
"807",3,3,207,"upper",0,16179.425
"808",3,3,208,"upper",0,17989.5
"809",3,3,209,"upper",0,19856.175
"810",3,3,210,"upper",0,21860.75
"811",3,3,211,"upper",0,23679.475
"812",3,3,212,"upper",0,25613.95
"813",3,3,213,"upper",0,27436.525
"814",3,3,214,"upper",0,29188.65
"815",3,3,215,"upper",0,30662.65
"816",3,3,216,"upper",0,31989.65
"817",3,3,217,"upper",0,33110.925
"818",3,3,218,"upper",0,33837.7
"819",3,3,219,"upper",0,34469.075
"820",3,3,220,"upper",0,34626.375
"821",3,3,221,"upper",0,34427.7
"822",3,3,222,"upper",0,34010.05
"823",3,3,223,"upper",0,33304.4
"824",3,3,224,"upper",0,32785.1
"825",3,3,225,"upper",0,32117.975
"826",3,3,226,"upper",0,31367.55
"827",3,3,227,"upper",0,30738.075
"828",3,3,228,"upper",0,29997.475
"829",3,3,229,"upper",0,29443.275
"830",3,3,230,"upper",0,28753.4
"831",3,3,231,"upper",0,28325.575
"832",3,3,232,"upper",0,27832.25
"833",3,3,233,"upper",0,27287.175
"834",3,3,234,"upper",0,26696.125
"835",3,3,235,"upper",0,26082.8
"836",3,3,236,"upper",0,25787.325
"837",3,3,237,"upper",0,25195.25
"838",3,3,238,"upper",0,24779.75
"839",3,3,239,"upper",0,24398.675
"840",3,3,240,"upper",0,23913.575
"841",3,3,241,"upper",0,23564.825
"842",3,3,242,"upper",0,23242.25
"843",3,3,243,"upper",0,23071.125
"844",3,3,244,"upper",0,22770.35
"845",3,3,245,"upper",0,22313.35
"846",3,3,246,"upper",0,21900.15
"847",3,3,247,"upper",0,21516.725
"848",3,3,248,"upper",0,21264.525
"849",3,3,249,"upper",0,20993.05
"850",3,3,250,"upper",0,20677.45
"851",3,3,251,"upper",0,20408.75
"852",3,3,252,"upper",0,20127.625
"853",3,3,253,"upper",0,19803.475
"854",3,3,254,"upper",0,19358.475
"855",3,3,255,"upper",0,18819.15
"856",3,3,256,"upper",0,18522.75
"857",3,3,257,"upper",0,18391.9
"858",3,3,258,"upper",0,18045.1
"859",3,3,259,"upper",0,17948.5
"860",3,3,260,"upper",0,17789.2
"861",3,3,261,"upper",0,17457.875
"862",3,3,262,"upper",0,17123.15
"863",3,3,263,"upper",0,16792.2
"864",3,3,264,"upper",0,16637.675
"865",3,3,265,"upper",0,16262.15
"866",3,3,266,"upper",0,15940.45
"867",3,3,267,"upper",0,15803.875
"868",3,3,268,"upper",0,15735.4
"869",3,3,269,"upper",0,15602.925
"870",3,3,270,"upper",0,15399.8
"871",3,3,271,"upper",0,15167.175
"872",3,3,272,"upper",0,14972.15
"873",3,3,273,"upper",0,14829.85
"874",3,3,274,"upper",0,14565.5
"875",3,3,275,"upper",0,14357.775
"876",3,3,276,"upper",0,14205.525
"877",3,3,277,"upper",0,13933.525
"878",3,3,278,"upper",0,13632.175
"879",3,3,279,"upper",0,13189.5
"880",3,3,280,"upper",0,12794.65
"881",3,3,281,"upper",0,12329.275
"882",3,3,282,"upper",0,11866.875
"883",3,3,283,"upper",0,11442.8
"884",3,3,284,"upper",0,10998.675
"885",3,3,285,"upper",0,10551.25
"886",3,3,286,"upper",0,10418.8
"887",3,3,287,"upper",0,9930.15
"888",3,3,288,"upper",0,9388.725
"889",3,3,289,"upper",0,8884.925
"890",3,3,290,"upper",0,8390.075
"891",3,3,291,"upper",0,7904.3
"892",3,3,292,"upper",0,7423.175
"893",3,3,293,"upper",0,7010.3
"894",3,3,294,"upper",0,6554.525
"895",3,3,295,"upper",0,6158.55
"896",3,3,296,"upper",0,5787.3
"897",3,3,297,"upper",0,5425.85
"898",3,3,298,"upper",0,5085.35
"899",3,3,299,"upper",0,4752.15
"900",3,3,300,"upper",0,3988.925
