"","country","R0","output_type","time","unmitigated","supp_1_time","supp_2_time","supp_4_time","supp_8_time","supp_16_time","supp_32_time"
"1",3,2.7,"lower_inc",1,0,0,0,0,0,0,0
"2",3,2.7,"lower_inc",2,0,0,0,0,0,0,0
"3",3,2.7,"lower_inc",3,0,1,0,0,0,0,1
"4",3,2.7,"lower_inc",4,0.475,1,1,1,1,1,1
"5",3,2.7,"lower_inc",5,1,1,1.475,0.475,1,1,2
"6",3,2.7,"lower_inc",6,1.475,1,2,2,2,1.475,1
"7",3,2.7,"lower_inc",7,2,2,3,2,3,1.475,2
"8",3,2.7,"lower_inc",8,4,2.475,1,3,3,3,2
"9",3,2.7,"lower_inc",9,3.475,4,2.475,4.475,3,2.475,3
"10",3,2.7,"lower_inc",10,4.475,4.475,4,3,4,3,4.475
"11",3,2.7,"lower_inc",11,5,5,3,5.475,4,3.475,4
"12",3,2.7,"lower_inc",12,6.475,3.475,6,6,5,4.475,4.475
"13",3,2.7,"lower_inc",13,9,7,4.95,5.9,4.95,4.475,7
"14",3,2.7,"lower_inc",14,11.475,8,6.425,9.475,8.95,6.475,8.475
"15",3,2.7,"lower_inc",15,11.95,10.475,7,11,9,9,10.475
"16",3,2.7,"lower_inc",16,13.475,10.95,10.475,9.95,12.475,8.95,9
"17",3,2.7,"lower_inc",17,15.95,13.475,9.475,13.475,16,12,12.9
"18",3,2.7,"lower_inc",18,17.475,17.9,12.475,16.95,19,13.95,14.95
"19",3,2.7,"lower_inc",19,22,21.475,12.375,21.475,19.95,16.475,19.425
"20",3,2.7,"lower_inc",20,27.375,20.425,15.95,23.475,21.95,19.475,21.475
"21",3,2.7,"lower_inc",21,34.9,32,22.95,26.8,31,23.475,26.325
"22",3,2.7,"lower_inc",22,36.475,34.425,26.325,38.475,35.475,31,30.8
"23",3,2.7,"lower_inc",23,43,37.375,26.95,39.475,42.375,37.475,37.9
"24",3,2.7,"lower_inc",24,51.75,44.425,33.95,44.65,47.475,36.475,44.225
"25",3,2.7,"lower_inc",25,63,57.95,29.275,55.75,59.475,44.225,48.95
"26",3,2.7,"lower_inc",26,87.375,66.275,42.175,63.325,70.6,63.9,58.9
"27",3,2.7,"lower_inc",27,83.9,88.9,51.475,77.225,90.375,69.475,68.65
"28",3,2.7,"lower_inc",28,106.225,95.5,55.475,99.425,102.425,90.95,85.8
"29",3,2.7,"lower_inc",29,126.175,110.125,73.8,113.975,131.8,98.6,113.175
"30",3,2.7,"lower_inc",30,151.55,149.475,84.6,135.475,163,107.125,116.85
"31",3,2.7,"lower_inc",31,167.425,148.325,105.65,152.25,185.85,126.425,152.85
"32",3,2.7,"lower_inc",32,208.55,178.55,110.85,176.675,209.9,153.325,181.85
"33",3,2.7,"lower_inc",33,254.175,240.55,161.425,226.35,256.925,199.375,201.45
"34",3,2.7,"lower_inc",34,302.75,275.7,164.475,254.525,296.65,227,247
"35",3,2.7,"lower_inc",35,356.125,323.95,198.375,314,374.425,257.225,290.125
"36",3,2.7,"lower_inc",36,410.6,398.75,234.35,345.8,469.325,335.925,339.7
"37",3,2.7,"lower_inc",37,501.35,469.475,283.45,416.2,532.625,370.275,425.8
"38",3,2.7,"lower_inc",38,582.625,577.425,348.075,510.35,615.75,469.275,476.475
"39",3,2.7,"lower_inc",39,709.7,672.175,400.85,593.275,747.225,539.375,606.9
"40",3,2.7,"lower_inc",40,860.125,822.225,498.25,709.975,909.5,643.5,683.75
"41",3,2.7,"lower_inc",41,1018.35,929.3,560.5,839.55,1060.375,805.85,836.3
"42",3,2.7,"lower_inc",42,1189.525,1122,695.975,1012.825,1267.225,959.75,967.825
"43",3,2.7,"lower_inc",43,1509.9,1329.775,805.5,1213.025,1468.55,1068.575,1185.725
"44",3,2.7,"lower_inc",44,1710.9,1553.175,990.75,1404.05,1776.4,1345.2,1409.85
"45",3,2.7,"lower_inc",45,2112.05,1903.75,1161.65,1675.95,2164.875,1585.875,1676.525
"46",3,2.7,"lower_inc",46,2445.3,2189.525,1368.55,2045,2510.85,1949.325,1964.05
"47",3,2.7,"lower_inc",47,2954.25,2725.275,1655.125,2416.05,3074.3,2251.075,2399.325
"48",3,2.7,"lower_inc",48,3513.2,3178.225,2045.725,2898.775,3626.825,2684.525,2879.3
"49",3,2.7,"lower_inc",49,4137.875,3741.975,2379.15,3500.125,4274.5,3203.825,3406.775
"50",3,2.7,"lower_inc",50,5049.45,4481.75,2782.575,4087.35,5146.025,3827.45,4041.75
"51",3,2.7,"lower_inc",51,6017.7,5352.6,3351.9,4916.85,6099.55,4454.7,4815.525
"52",3,2.7,"lower_inc",52,7151.125,6129.7,4011.6,5898.9,7287.175,5405.075,5708.15
"53",3,2.7,"lower_inc",53,8500.275,6168.725,4852.7,6920.95,8654.05,6489.75,6796.525
"54",3,2.7,"lower_inc",54,10132.075,5950.425,5834.4,8326.325,10293.225,7563.925,8054.775
