"","country","R0","output_type","time","unmitigated","supp_1_time","supp_2_time","supp_4_time","supp_8_time","supp_16_time","supp_32_time"
"1",3,3,"lower_inc",1,0,0,0,0,0,0,0
"2",3,3,"lower_inc",2,0,0,0,0,0,0,0
"3",3,3,"lower_inc",3,1,0,0.475,0,0.475,0.475,0
"4",3,3,"lower_inc",4,1,0.475,1,1,1,0.475,1
"5",3,3,"lower_inc",5,1,2,2,2,1.475,1.475,2
"6",3,3,"lower_inc",6,2,1.475,3,2.475,2.475,2,2
"7",3,3,"lower_inc",7,3,3,4,3,3,3,3
"8",3,3,"lower_inc",8,4,3,3.475,3,4,4,4
"9",3,3,"lower_inc",9,4,5,5.475,4,3.475,4.475,4.475
"10",3,3,"lower_inc",10,6,4,5,5,5.475,5,4
"11",3,3,"lower_inc",11,5,6.475,6.475,7,5.475,6,4.475
"12",3,3,"lower_inc",12,10,7.475,8,6.95,10.475,7,8
"13",3,3,"lower_inc",13,10,9.95,10.475,11,8.9,8.95,9
"14",3,3,"lower_inc",14,12.475,12.475,15.475,13,10.375,12.475,14
"15",3,3,"lower_inc",15,18.475,9.475,16.95,15.475,12.95,13.475,12.475
"16",3,3,"lower_inc",16,20.425,16.475,19.475,15.475,11.425,15.95,18
"17",3,3,"lower_inc",17,26,22.425,27.425,20.9,18.95,19.475,21
"18",3,3,"lower_inc",18,23.95,20,32.95,23.375,18.425,22.375,25
"19",3,3,"lower_inc",19,38.375,29.325,40.95,24.475,23.7,26.475,36
"20",3,3,"lower_inc",20,46.425,30.85,45.9,38.475,28.275,30.9,41.475
"21",3,3,"lower_inc",21,55.425,39.325,60.9,39.65,37.175,42,44.85
"22",3,3,"lower_inc",22,65,53.225,68.325,45.85,38.225,54.95,59.425
"23",3,3,"lower_inc",23,84.475,50.175,84.95,58.7,52.25,59.475,73.325
"24",3,3,"lower_inc",24,112.7,80.95,105.475,62.7,49.475,69.95,92.475
"25",3,3,"lower_inc",25,127.975,84.975,139.9,88.3,70,84.75,98.8
"26",3,3,"lower_inc",26,151.55,107.95,167.275,93.925,84.25,107.8,137.75
"27",3,3,"lower_inc",27,188.4,127.45,203.425,132.85,105.575,135.475,160.425
"28",3,3,"lower_inc",28,236.075,157.425,238.65,145.3,122.55,161.325,203.425
"29",3,3,"lower_inc",29,261.025,195.175,301.225,181.4,145.35,186.9,222.8
"30",3,3,"lower_inc",30,323.325,247.625,360.225,220.825,177.925,225.175,279.375
"31",3,3,"lower_inc",31,384.475,297.625,453.9,260.275,235,295.425,354.575
"32",3,3,"lower_inc",32,507.8,354.6,564.275,323.825,277.425,338.275,437.45
"33",3,3,"lower_inc",33,590,425.775,667.25,393.85,344.85,408.725,514.375
"34",3,3,"lower_inc",34,718.375,515.125,824.375,459.25,436.775,528.3,635.95
"35",3,3,"lower_inc",35,878.475,633.925,970.175,585.075,504.725,636.025,766.55
"36",3,3,"lower_inc",36,1058.05,729.25,1164.65,704.2,645.975,774.925,954.425
"37",3,3,"lower_inc",37,1353.125,957.175,1437.425,825.875,758.85,909.6,1171.35
"38",3,3,"lower_inc",38,1612.1,1149.8,1769.125,1081.15,956.05,1140.275,1379.875
"39",3,3,"lower_inc",39,1994.65,1356.1,2154.55,1266.3,1161.525,1345.775,1702.225
"40",3,3,"lower_inc",40,2406.15,1711.5,2655.425,1526.475,1408.4,1631.175,2105.4
"41",3,3,"lower_inc",41,2937.05,2074.35,3219.775,1875.575,1696.2,1999.8,2528.425
"42",3,3,"lower_inc",42,3542.3,2467.875,3849.15,2297.025,2104.175,2503.55,3089.25
"43",3,3,"lower_inc",43,4317.275,3043.925,4654.875,2733.575,2543.825,3001.775,3761.45
"44",3,3,"lower_inc",44,5288.475,3638.875,5852.85,3386.8,3116.85,3668.6,4689.025
"45",3,3,"lower_inc",45,6420.125,4556.55,6961,4123.5,3893.5,4367.4,5669.15
"46",3,3,"lower_inc",46,7822.675,5504.225,8521.325,5008.075,4624.75,5427.025,6816.35
"47",3,3,"lower_inc",47,9611.7,6651.05,10248.225,6116.825,5602.775,6531.425,8334.6
"48",3,3,"lower_inc",48,11477.45,8086.825,12576.525,7360.45,6916.025,7843.725,10131.9
"49",3,3,"lower_inc",49,14179.55,9450.45,15477.125,9020.125,8426.25,9739,12387.65
"50",3,3,"lower_inc",50,17030.725,9765.2,18659.3,11040.2,10157.95,11820.075,15031.525
"51",3,3,"lower_inc",51,20780.575,9319.65,22680.6,13317.55,12500.275,14359.1,18164.15
"52",3,3,"lower_inc",52,25296.4,8770.875,26695.525,16359.2,15258.1,17642.725,21983.875
"53",3,3,"lower_inc",53,30707.925,8353.35,27287.95,19729.425,18471.125,21248.075,26901.2
"54",3,3,"lower_inc",54,37231.3,7782.6,26286.15,24151.45,22278.275,25715.6,32461.075
"55",3,3,"lower_inc",55,45041.325,7529.9,24807.25,29237.5,27301.75,31285.625,39000.15
"56",3,3,"lower_inc",56,54340.275,7271.7,23423.25,34090.575,32745.325,37757.5,47472.8
"57",3,3,"lower_inc",57,65637.775,6940.45,22054.025,35004.525,39768.9,45827.875,57405.975
"58",3,3,"lower_inc",58,79031.9,6687.825,20997.95,33423.325,48118.7,55013.15,68967.525
"59",3,3,"lower_inc",59,94664.1,6371.7,20085.1,31693.8,56110.9,66236.2,82916.4
"60",3,3,"lower_inc",60,113611,6180.275,19279.875,29998.975,57211.75,80035.375,99957
"61",3,3,"lower_inc",61,135965.675,6004.375,18525.75,28121.75,55006.75,96278.475,119786.3
"62",3,3,"lower_inc",62,161395.65,5665.575,17699.7,26819.525,51559.725,114949.55,142609.75
"63",3,3,"lower_inc",63,190657.85,5465.5,16965.425,25623.525,48319.65,132148.425,169036.975
"64",3,3,"lower_inc",64,224134.975,5196.625,16492.875,24435.2,45376.375,134273.5,199793.225
"65",3,3,"lower_inc",65,261552.425,5085.4,15641.95,23496.05,43435.225,127988.175,234497.3
"66",3,3,"lower_inc",66,302307.725,4887.5,14823.2,22639.65,41317.25,119153.025,264312
"67",3,3,"lower_inc",67,348528.15,4712.4,14415,21683.85,39282.9,110524.375,264000.725
"68",3,3,"lower_inc",68,397012.1,4475.85,13717.25,20521.225,37306.9,103630.475,248815.35
"69",3,3,"lower_inc",69,447170.85,4286.875,13137.075,19795,35782.15,97245.325,228236
"70",3,3,"lower_inc",70,497564.775,4173.525,12705.7,18885.25,34091.15,91156.475,208993.825
"71",3,3,"lower_inc",71,547566.575,4034.225,12012.625,17896,32312.55,86177.25,191285.15
"72",3,3,"lower_inc",72,595175.625,3801.1,11501.65,17220.65,31035.3,80932.3,175813.9
"73",3,3,"lower_inc",73,636149.75,3742.3,11078.275,16570.6,29408.875,76523.025,161946.775
