"","country","R0","strategy","time","infections_lower","infections_median","infections_upper","deaths_lower","deaths_median","deaths_upper","hosp_inc_lower","hosp_inc_median","hosp_inc_upper","ICU_inc_lower","ICU_inc_median","ICU_inc_upper","hosp_occ_lower","hosp_occ_median","hosp_occ_upper","ICU_occ_lower","ICU_occ_median","ICU_occ_upper"
"1",2,3.5,"unmitigated",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2",2,3.5,"unmitigated",2,0,2,5,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0
"3",2,3.5,"unmitigated",3,1,4,9,0,0,0,1,4,9,0,0,0,0,0,0,0,0,0
"4",2,3.5,"unmitigated",4,2,6,11.05,0,0,0,2,6,11.05,0,0,0.524999999999991,0,0,0,0,0,0
"5",2,3.5,"unmitigated",5,2,7,15,0,0,0.524999999999991,2,7,15,0,0,0,0,0,0,0,0,0
"6",2,3.5,"unmitigated",6,3,10,17,0,0,0.524999999999991,3,10,17,0,0,1,0,0,0,0,0,0
"7",2,3.5,"unmitigated",7,5.475,12,20.525,0,0,1,5.475,12,20.525,0,0,0.524999999999991,0,0,0.524999999999991,0,0,0
"8",2,3.5,"unmitigated",8,7,14,25.525,0,0,1,7,14,25.525,0,0,0.524999999999991,0,0,1,0,0,0
"9",2,3.5,"unmitigated",9,8,18,34.05,0,0,1,8,18,34.05,0,0,0.524999999999991,0,0,1,0,0,0
"10",2,3.5,"unmitigated",10,11.475,22.5,42.525,0,0,1,11.475,22.5,42.525,0,0,1,0,0,1.52499999999999,0,0,0
"11",2,3.5,"unmitigated",11,10.475,27,54.05,0,0,1,10.475,27,54.05,0,0,1,0,0,3,0,0,0
"12",2,3.5,"unmitigated",12,14.95,34.5,61.525,0,0,1,14.95,34.5,61.525,0,0,1,0,1,3,0,0,0
"13",2,3.5,"unmitigated",13,20,41.5,71,0,0,1,20,41.5,71,0,0,1,0,1,3,0,0,0
"14",2,3.5,"unmitigated",14,27,52.5,96.6749999999999,0,0,1,27,52.5,96.6749999999999,0,0,1,0,1,4,0,0,0
"15",2,3.5,"unmitigated",15,24.9,66,115.675,0,0,1,24.9,66,115.675,0,0,1.52499999999999,0,2,4,0,0,0
"16",2,3.5,"unmitigated",16,38.85,80,138.575,0,0,1.52499999999999,38.85,80,138.575,0,0,1.52499999999999,0,2,5,0,0,0.524999999999991
"17",2,3.5,"unmitigated",17,47.95,103,180.575,0,0,2,47.95,103,180.575,0,0,2,0,3,6,0,0,1
"18",2,3.5,"unmitigated",18,57.425,130.5,222.625,0,0,2,57.425,130.5,222.625,0,0,2,0,3,8,0,0,1
"19",2,3.5,"unmitigated",19,80.425,162,292.075,0,0,2,80.425,162,292.075,0,0,2,0,4.5,9,0,0,1
"20",2,3.5,"unmitigated",20,94.4,209.5,352.675,0,0,2,94.4,209.5,352.675,0,1,3,0.475,5,11.525,0,0,1
"21",2,3.5,"unmitigated",21,98.85,261.5,438.625,0,1,3,98.85,261.5,438.625,0,1,3,1,6.5,14,0,0,1.52499999999999
"22",2,3.5,"unmitigated",22,151.9,320,559.15,0,1,3.52499999999999,151.9,320,559.15,0,1,4,1.475,9,15.525,0,0,1.52499999999999
"23",2,3.5,"unmitigated",23,154.425,411.5,708.175,0,1,3,154.425,411.5,708.175,0,1,5.52499999999999,3,10,18.525,0,0,2
"24",2,3.5,"unmitigated",24,227.65,522,895.15,0,1,4,227.65,522,895.15,0,1,4,3.475,13,23.05,0,0,2.52499999999999
"25",2,3.5,"unmitigated",25,297.325,643,1118.175,0,1,4.52499999999999,297.325,643,1118.175,0,2,6,4.95,16,29,0,0,2
"26",2,3.5,"unmitigated",26,330.4,805,1377.5,0,2,6.04999999999998,330.4,805,1377.5,0,3,7.52499999999999,8,20.5,33.525,0,0,2
"27",2,3.5,"unmitigated",27,454.375,1016,1708.525,0,2,7.52499999999999,454.375,1016,1708.525,0.475,4,10,8.475,25,43.525,0,0,2.52499999999999
"28",2,3.5,"unmitigated",28,583.05,1279,2211.15,0,3,9,583.05,1279,2211.15,1,4,11.525,10.475,30,56.525,0,1,3
"29",2,3.5,"unmitigated",29,654.375,1613.5,2711.55,1,5,11,654.375,1613.5,2711.55,1,6,12,15.475,39,69.05,0,1,4
"30",2,3.5,"unmitigated",30,912.825,2027.5,3460.725,1,6,11.525,912.825,2027.5,3460.725,1,8,15.525,19,49,83.525,0,1,4.52499999999999
"31",2,3.5,"unmitigated",31,1153.525,2567,4275.05,2,7,13.525,1153.525,2567,4275.05,2.475,9,18.05,26.95,60,105.05,0,2,5
"32",2,3.5,"unmitigated",32,1407.15,3198.5,5498.925,2,8,18.525,1407.15,3198.5,5498.925,2.475,11,23,32.9,75,133,0,2,6
"33",2,3.5,"unmitigated",33,1787.875,4037,6831.875,2.475,11,23,1787.875,4037,6831.875,6.475,15,29.625,45.425,92,170,0,3.5,7
"34",2,3.5,"unmitigated",34,2254.4,5035.5,8496.875,4.475,14,26,2254.4,5035.5,8496.875,7,19,33,52.85,115.5,212.15,0,4,8.52499999999999
"35",2,3.5,"unmitigated",35,2827.125,6384.5,10849.45,6.475,17.5,39.05,2827.125,6384.5,10849.45,7.95,23,43,64.6,145,262.625,0,4.5,10
"36",2,3.5,"unmitigated",36,3556.825,8093,13424.3,8.475,21.5,38.05,3556.825,8093,13424.3,12,30,53,79.775,183.5,329.525,1.475,6,15
"37",2,3.5,"unmitigated",37,4544,10002,17016.55,8.95,28,51.05,4544,10002,17016.55,14,36,68.05,98.5,231,411.1,2,7.5,17.525
"38",2,3.5,"unmitigated",38,5634.1,12593,21432.25,14.9,35,63,5634.1,12593,21432.25,18.475,47,87.1999999999999,128.85,295,516,2,9,19.525
"39",2,3.5,"unmitigated",39,7216.35,15884,26913.575,15.95,42,79.05,7216.35,15884,26913.575,24,57,100.575,158.7,376,638.625,4,12.5,25.05
"40",2,3.5,"unmitigated",40,9009.4,20120.5,33662.125,19.95,54,90.05,9009.4,20120.5,33662.125,27.85,72.5,133.3,207.225,477,791.15,5,15,31.05
"41",2,3.5,"unmitigated",41,11323.45,24989,42145,27.8,69.5,118.575,11323.45,24989,42145,43.325,91,151.2,264.475,592,974.675,7.475,19,38.525
"42",2,3.5,"unmitigated",42,14234.45,31505.5,52431.775,32.85,89.5,152.525,14234.45,31505.5,52431.775,44.475,115,200.1,325.275,743.5,1225.05,8,24,47.575
"43",2,3.5,"unmitigated",43,18001.075,39163,65843.7,51.475,107,187.875,18001.075,39163,65843.7,65.225,144,250.45,403.85,908,1551.2,10.425,29,61.05
"44",2,3.5,"unmitigated",44,22610.6,49074,81840.525,54.75,135.5,246.2,22610.6,49074,81840.525,65.3,179,311.625,501.85,1162,1962,13.95,37.5,71.05
"45",2,3.5,"unmitigated",45,28064.425,61243.5,101786.25,79.85,167,280.925,28064.425,61243.5,101786.25,85.475,226.5,385.65,635.7,1463.5,2447.85,18.9,47,90.625
