"","country","R0","strategy","time","infections_lower","infections_median","infections_upper","deaths_lower","deaths_median","deaths_upper","hosp_inc_lower","hosp_inc_median","hosp_inc_upper","ICU_inc_lower","ICU_inc_median","ICU_inc_upper","hosp_occ_lower","hosp_occ_median","hosp_occ_upper","ICU_occ_lower","ICU_occ_median","ICU_occ_upper"
"25",4,2.7,"unmitigated",25,44.85,160,362.3,0,1,3,44.85,160,362.3,0,1,4,2,11,22.525,0,1,3
"26",4,2.7,"unmitigated",26,62.425,190,422.4,0,1,4,62.425,190,422.4,0,1,4,2,12,25.525,0,1,3
"27",4,2.7,"unmitigated",27,64.8,221.5,498.4,0,1,4,64.8,221.5,498.4,0,1,5,2,15,30.575,0,1,3.52499999999999
"28",4,2.7,"unmitigated",28,78.4,278,611.65,0,1,4,78.4,278,611.65,0,2,6.52499999999999,3,17,36,0,1,4
"29",4,2.7,"unmitigated",29,96.175,310.5,718.65,0,1,6,96.175,310.5,718.65,0,2,6.52499999999999,4.475,21,41.575,0,1,5
"30",4,2.7,"unmitigated",30,104.55,373,868.225,0,1.5,5.52499999999999,104.55,373,868.225,0,2,8,4,23,52.1499999999999,0,1,5
"31",4,2.7,"unmitigated",31,124.025,451.5,1040.625,0,2,7,124.025,451.5,1040.625,0,3,8.52499999999999,5,27.5,62.2499999999999,0,2,5
"32",4,2.7,"unmitigated",32,153.825,529.5,1224.675,0,2,8,153.825,529.5,1224.675,0,3,8.52499999999999,7,32.5,71.575,0,2,6
"33",4,2.7,"unmitigated",33,182.025,624,1460.3,0,3,9,182.025,624,1460.3,0,4,14,7.95,40,84.1999999999999,0,2,6
"34",4,2.7,"unmitigated",34,212.775,770.5,1778.925,0,4,11.525,212.775,770.5,1778.925,0,5,15,9.95,49,96.7249999999999,0,2,7
"35",4,2.7,"unmitigated",35,278.6,906.5,2057.275,0.475,4,11,278.6,906.5,2057.275,1,6,15,12.95,57,115.725,0,3,8.52499999999999
"36",4,2.7,"unmitigated",36,322.95,1066,2471.7,0.475,5,13,322.95,1066,2471.7,1.475,7,15,15.475,70,143.1,0,3,9.52499999999999
"37",4,2.7,"unmitigated",37,362.9,1312,2926.5,0,6,17.525,362.9,1312,2926.5,1.475,9,19.525,19.95,81.5,166.525,0,4,10
"38",4,2.7,"unmitigated",38,451.425,1576.5,3507.625,1,7,18.525,451.425,1576.5,3507.625,2.475,10,25.525,25,91.5,194.35,0,5,12.525
"39",4,2.7,"unmitigated",39,524.4,1839,4222.9,1.475,9,23.05,524.4,1839,4222.9,2,11,26.525,29.475,112.5,235.3,0.475,6,14.05
"40",4,2.7,"unmitigated",40,604.925,2179.5,4928.1,1.475,11,27.525,604.925,2179.5,4928.1,3,14,34.1,34.425,129.5,292.875,0.475,7,17.05
"41",4,2.7,"unmitigated",41,750.925,2650,5910.875,2,12,27.525,750.925,2650,5910.875,3.475,17.5,40.525,40.95,155.5,360.825,0.475,9,19.05
"42",4,2.7,"unmitigated",42,875.55,3130.5,6971.175,2.95,15,38.1,875.55,3130.5,6971.175,6.475,20,49,54.325,193.5,435.6,1.475,11,22.525
"43",4,2.7,"unmitigated",43,1036,3754.5,8488.05,3.475,18.5,45,1036,3754.5,8488.05,6,24,53.575,67.475,227.5,505.725,1.475,13,26.525
"44",4,2.7,"unmitigated",44,1267.1,4463.5,9918.775,5.95,23,48.575,1267.1,4463.5,9918.775,5.95,31.5,67.525,76.475,264.5,606.125,2.475,15,33.05
"45",4,2.7,"unmitigated",45,1490.6,5308,11948.375,7.475,26.5,57.1999999999999,1490.6,5308,11948.375,7,36,85.525,89.75,319.5,711.475,3,16,37.525
"46",4,2.7,"unmitigated",46,1772.525,6329.5,14221.425,5.95,29,66.525,1772.525,6329.5,14221.425,12.475,42,88.575,106.95,368.5,841.35,4.475,18.5,45.525
"47",4,2.7,"unmitigated",47,2118.825,7525,16998.95,10.475,35.5,81.1499999999999,2118.825,7525,16998.95,15.425,50,113.2,136.375,437,1004.225,6,24,59.05
"48",4,2.7,"unmitigated",48,2452.225,8983.5,20106.2,8.95,46.5,99.525,2452.225,8983.5,20106.2,13.475,57.5,127.675,161.9,521.5,1186.875,7.475,28,68.525
"49",4,2.7,"unmitigated",49,2996.95,10586,23756.2,13.95,54,122.625,2996.95,10586,23756.2,12.95,71,163.15,194.85,616,1412.25,9.95,33,79.625
"50",4,2.7,"unmitigated",50,3522.625,12694,28321.775,13.9,61,131.575,3522.625,12694,28321.775,21.425,83,193.525,222.425,731,1677.55,12,39.5,92.525
"51",4,2.7,"unmitigated",51,4343.9,15214.5,33489.15,18.475,72.5,154.575,4343.9,15214.5,33489.15,23.95,97.5,213.1,259.65,872,1993.55,14.475,48,102
"52",4,2.7,"unmitigated",52,5051.625,17924,40026.8,18.95,89.5,202.1,5051.625,17924,40026.8,29.475,108.5,258.3,307.925,1045,2356.8,17.475,56.5,122
"53",4,2.7,"unmitigated",53,6047.625,21357,47058.875,28.9,102,213.575,6047.625,21357,47058.875,32.85,146.5,306.35,358.1,1261.5,2786.925,20.425,68,142.525
"54",4,2.7,"unmitigated",54,7100.2,25268.5,55979.25,32.8,122.5,272.525,7100.2,25268.5,55979.25,45.325,160.5,378.775,420.75,1499.5,3353.975,22.95,82,162.525
"55",4,2.7,"unmitigated",55,8381,29983,65723.275,37,145,322.95,8381,29983,65723.275,54.275,204,438.4,510.55,1782,3995.65,26.9,96.5,194.775
"56",4,2.7,"unmitigated",56,10111.875,35707,77666.2,50.475,170.5,395.975,10111.875,35707,77666.2,61.9,225,485.2,601.575,2123.5,4728.175,33,112.5,236.075
"57",4,2.7,"unmitigated",57,12018.3,42034,90976.6,51.9,201.5,452.5,12018.3,42034,90976.6,70.425,278.5,612.825,709.775,2532.5,5632.1,36.475,135,289.975
"58",4,2.7,"unmitigated",58,14396.025,50034.5,106811.275,73.175,253.5,522.2,14396.025,50034.5,106811.275,97.325,321.5,676.8,850.9,3021,6742.925,44.375,160.5,356.175
"59",4,2.7,"unmitigated",59,17058.625,58857,124823.5,84.175,289.5,643.475,17058.625,58857,124823.5,115.925,380.5,856.25,999.975,3590,8008.825,53.85,192.5,433.25
"60",4,2.7,"unmitigated",60,20273,69324,144872.15,106.9,327,733.875,20273,69324,144872.15,131.225,460,976.474999999999,1197.825,4270,9512.975,65.85,236,513.775
"61",4,2.7,"unmitigated",61,23922.65,81768,168645.825,118.75,399,868.775,23922.65,81768,168645.825,141.8,551,1184.375,1430.35,5077,11260.325,75.8,279,606.575
"62",4,2.7,"unmitigated",62,28480.525,96115.5,194462.5,135.275,481.5,1045.75,28480.525,96115.5,194462.5,186.35,636,1348.2,1698.4,5988.5,13327.975,83.8,332,740.6
"63",4,2.7,"unmitigated",63,33755.15,112279,223058.425,170.025,561,1207.725,33755.15,112279,223058.425,227.075,743.5,1575.125,2010.325,7096.5,15744.825,99.425,397.5,893.525
"64",4,2.7,"unmitigated",64,39914.275,131276,253976.2,196.9,660.5,1376.575,39914.275,131276,253976.2,251.425,873.5,1793.15,2422.525,8416.5,18609.55,113.425,464.5,1064.975
"65",4,2.7,"unmitigated",65,47064.75,152936.5,288964,232.125,762.5,1578.3,47064.75,152936.5,288964,304,1036,2144.425,2870.85,9938,21898.6,135.475,546,1260.075
"66",4,2.7,"unmitigated",66,55726.325,176989,323477.4,281.825,931.5,1851.275,55726.325,176989,323477.4,359.95,1248,2404.1,3380.875,11806,25736.325,160.75,635,1479.525
"67",4,2.7,"unmitigated",67,65431.5,203224,361758.425,318.85,1081.5,2083.85,65431.5,203224,361758.425,424.125,1389,2729.9,4069.625,13948,30185.675,191.4,745,1748
"68",4,2.7,"unmitigated",68,77429.75,233200,399685.775,383.85,1258.5,2378.975,77429.75,233200,399685.775,490.55,1643,3163.775,4854.825,16490.5,35461.35,231.25,900.5,2079.375
"69",4,2.7,"unmitigated",69,90828.125,265713,439003.225,442.4,1462.5,2740.7,90828.125,265713,439003.225,594.075,1938,3546.45,5692.775,19458.5,41396.45,279.35,1067.5,2434.825
"70",4,2.7,"unmitigated",70,106010.025,300202,475259.975,521.025,1706,2968.1,106010.025,300202,475259.975,721.7,2184.5,4082.775,6741.325,22927,48365.2,339.725,1269,2874.825
"71",4,2.7,"unmitigated",71,124187.525,336244.5,508576.65,632.2,1853.5,3372.45,124187.525,336244.5,508576.65,838.95,2536.5,4322.65,7989.425,27073.5,56064.925,416.1,1515.5,3345.275
"72",4,2.7,"unmitigated",72,145185.525,374750,540387.55,741.525,2149.5,3673.425,145185.525,374750,540387.55,972.675,2844.5,4893.425,9450.275,31682,64575.675,507.2,1797,3977.225
"73",4,2.7,"unmitigated",73,167273.225,412714,565631.55,840.2,2466,3982.85,167273.225,412714,565631.55,1113.6,3286.5,5272.65,11208.075,37155,74240.525,608.225,2128.5,4692.05
"74",4,2.7,"unmitigated",74,193643.1,451187,586252.05,1031.4,2795,4310.575,193643.1,451187,586252.05,1359.075,3719,5712.8,13223.725,43453.5,84837.725,722.075,2562.5,5556.3
"75",4,2.7,"unmitigated",75,222197.3,486289,600369.925,1207.65,3130.5,4652.175,222197.3,486289,600369.925,1550.375,4108,6199.975,15646.2,50501,96258.8,861.025,3014,6540.525
"76",4,2.7,"unmitigated",76,253125.425,519187.5,606877.175,1358.675,3505.5,4880.35,253125.425,519187.5,606877.175,1822.65,4558.5,6462.5,18454.575,58520.5,108172.1,1034.2,3573.5,7660.475
"77",4,2.7,"unmitigated",77,287165.75,549018,607752.825,1618.775,3817.5,5170.225,287165.75,549018,607752.825,2105.225,5018.5,6843.25,21892.125,67354,121419.225,1218.8,4208.5,8970.8
"78",4,2.7,"unmitigated",78,323656.075,572695.5,608352.325,1871.8,4110,5410.7,323656.075,572695.5,608352.325,2426.725,5441,7049.65,25757.7,77411.5,134837.525,1452.375,4943.5,10512.9
"79",4,2.7,"unmitigated",79,360565.475,586779.5,608475.5,2131.25,4408,5496.45,360565.475,586779.5,608475.5,2734.65,5908,7177.2,30265.7,88131,148645.225,1706.85,5883,12276.5
"80",4,2.7,"unmitigated",80,398616.25,593433.5,608791.55,2311.175,4701.5,5581.95,398616.25,593433.5,608791.55,3191,6287,7401.625,35427.4,100018.5,162802.45,2015.825,6875,14150.15
"81",4,2.7,"unmitigated",81,436839.4,595105,607781.875,2742.925,4994.5,5613.525,436839.4,595105,607781.875,3509.55,6633,7457.875,41330.225,112555.5,176364.7,2373.725,8079.5,16341.4
"82",4,2.7,"unmitigated",82,473874.4,589509.5,608685.95,3027.45,5261.5,5666.35,473874.4,589509.5,608685.95,3886.975,6934.5,7505.775,48163.475,125704,189543.1,2822.675,9453.5,18704.425
"83",4,2.7,"unmitigated",83,479857.325,583981,608059.975,3396.275,5387,5635.725,479857.325,583981,608059.975,4356.175,7149,7537.525,55874.9,139251,202173.225,3363.25,11029,21451.175
"84",4,2.7,"unmitigated",84,449894.95,569243.5,608028.375,3737.65,5393.5,5687.1,449894.95,569243.5,608028.375,4823.25,7170,7536.35,64349.725,153134.5,213458.6,3974.275,12827.5,24216.275
"85",4,2.7,"unmitigated",85,422323.7,554508,608087.65,4082.1,5454,5631.3,422323.7,554508,608087.65,5275.025,7267,7518,73956.25,167323,223157,4700.25,14787,27316.55
"86",4,2.7,"unmitigated",86,388788.85,530185,606992.1,4398.475,5455.5,5678.675,388788.85,530185,606992.1,5661.5,7215.5,7482.225,84332.675,180846.5,231133.625,5509.85,17076,30432.975
"87",4,2.7,"unmitigated",87,356063.2,508564,604402.95,4543.825,5409,5629.975,356063.2,508564,604402.95,6080.475,7166,7492.225,95729.825,193601,237673.35,6514.75,19480,33701.1
"88",4,2.7,"unmitigated",88,323913.425,477471.5,606139.65,4413.025,5384.5,5649.1,323913.425,477471.5,606139.65,5836.175,7036.5,7472.025,108003.125,205589,242203.15,7637.325,22212.5,37240.05
"89",4,2.7,"unmitigated",89,293500.95,445271,605248.15,4211.7,5202,5614.625,293500.95,445271,605248.15,5517.05,6867,7475.175,120913.175,216350.5,244647.725,8946.325,25155.5,40538.775
"90",4,2.7,"unmitigated",90,264083.875,411133.5,600062.225,3916.275,5071.5,5624.05,264083.875,411133.5,600062.225,5135.9,6705.5,7482,134383.75,225703.5,245177.125,10457.475,28237.5,43884.375
"91",4,2.7,"unmitigated",91,237347.925,377188,588511.475,3737.925,4881,5593.45,237347.925,377188,588511.475,4794.125,6459,7357.6,148015.2,233589,245290.275,12162.5,31487.5,46839.075
"92",4,2.7,"unmitigated",92,212551.8,345419,570354,3386.275,4674,5555.25,212551.8,345419,570354,4505.425,6117.5,7347.025,161805.975,238480,245796.725,14058.2,34785,49676.05
"93",4,2.7,"unmitigated",93,189241.175,313381.5,546916.675,3049.4,4403.5,5471.35,189241.175,313381.5,546916.675,4054.3,5810.5,7378.125,175568.825,241206.5,245607.75,16276.525,38202.5,52223.2
"94",4,2.7,"unmitigated",94,168379.175,283675.5,518871.975,2785.425,4038,5532.25,168379.175,283675.5,518871.975,3814.225,5416,7405.1,188972.15,241853.5,245756.25,18645.175,41574.5,54342.375
"95",4,2.7,"unmitigated",95,149444.65,255414.5,488132.875,2526.925,3874,5476.825,149444.65,255414.5,488132.875,3438.7,5111.5,7181.45,201334.475,240705.5,245545.225,21173.075,44827.5,55951.125
"96",4,2.7,"unmitigated",96,131844.65,228832,457695.125,2340.425,3585.5,5328.95,131844.65,228832,457695.125,3090.375,4718,7113.575,208412.7,238502,245817.075,23983.2,47824.5,56985.6
"97",4,2.7,"unmitigated",97,116646.15,204223,423471.725,2146.825,3264.5,5213.3,116646.15,204223,423471.725,2841.525,4315,6903.625,200579.8,235310.5,245256.6,26994.3,50549,57414.15
"98",4,2.7,"unmitigated",98,102908.15,181717,389726.925,1854,3014,4815.85,102908.15,181717,389726.925,2565.325,4014,6537.6,192270.025,230976,245411.15,30164.1,52948.5,57666.05
"99",4,2.7,"unmitigated",99,90404.325,161877,357008.45,1705.4,2717,4708.55,90404.325,161877,357008.45,2255.15,3623.5,6228.525,181521.825,225175,245214.9,33398.875,54874.5,57812.35
"100",4,2.7,"unmitigated",100,79592.7,143566,325154.225,1551.225,2469,4516.35,79592.7,143566,325154.225,2042.475,3320,5962.125,170625.6,219426.5,244554.5,36758.05,56072,58023
"101",4,2.7,"unmitigated",101,70001.025,126776.5,294281.775,1384,2256,4163.95,70001.025,126776.5,294281.775,1825.05,3007.5,5608.6,159396.725,210230,244341.1,40126.825,56532.5,57941.7
"102",4,2.7,"unmitigated",102,61307.9,111405.5,264985.45,1235.9,2046.5,4017.1,61307.9,111405.5,264985.45,1648.6,2658,5230.525,148387.525,200256,244380.875,43428.45,56684,57862.775
"103",4,2.7,"unmitigated",103,53927.575,98392.5,238066.5,1103.05,1827,3666.15,53927.575,98392.5,238066.5,1413.575,2462,4877.25,137569.375,189621.5,243621.35,46618.325,56306,57910.025
"104",4,2.7,"unmitigated",104,47124.55,86385.5,212934,968.575,1608,3349.55,47124.55,86385.5,212934,1272.95,2161,4492.05,126597.3,178722,240515.55,47532.475,55799.5,57950.825
"105",4,2.7,"unmitigated",105,41046.825,76118,189695.4,840.5,1467.5,3096.4,41046.825,76118,189695.4,1120.575,1959,4109.875,116234.25,167640.5,235799.9,44976.525,55018,57819.725
"106",4,2.7,"unmitigated",106,36239.85,66892.5,168965.1,739.5,1309.5,2848.375,36239.85,66892.5,168965.1,997.9,1733,3762,106334.625,156456.5,229631.05,42662,53566,57797.575
"107",4,2.7,"unmitigated",107,31568.075,58566.5,149636.025,638.8,1170,2548.2,31568.075,58566.5,149636.025,885.35,1593.5,3396.3,96868.125,145056.5,222266.4,39857.125,51484,57742.075
"108",4,2.7,"unmitigated",108,27244.4,51500.5,132286.05,599.75,1042.5,2323.925,27244.4,51500.5,132286.05,769.45,1371.5,3107.025,88027.85,133987.5,213665.9,37095.9,49841.5,57411.95
"109",4,2.7,"unmitigated",109,24029.175,45081,116704.825,532.375,941.5,2157.125,24029.175,45081,116704.825,678.625,1235,2794.15,79800.5,123405,204148.55,34324.775,47450.5,57591.725
"110",4,2.7,"unmitigated",110,20983.375,39403,103300.6,463.225,810.5,1931.975,20983.375,39403,103300.6,628.6,1084,2530.375,72095.125,113133,193842.325,31698.175,44824,57434.85
"111",4,2.7,"unmitigated",111,18271.525,34336,91324.8,392,728.5,1743.55,18271.525,34336,91324.8,515.95,941,2267.95,65050.7,103495,182966.95,29127.4,42145.5,57100.325
"112",4,2.7,"unmitigated",112,16023.925,30072.5,79671.025,359.95,655,1520.275,16023.925,30072.5,79671.025,467.275,854,2009.825,58529.35,94289.5,171771.2,26588.425,39307,56074.125
"113",4,2.7,"unmitigated",113,13891.125,26310.5,70141.45,315.9,554.5,1318.15,13891.125,26310.5,70141.45,413.125,757,1802.3,52409.85,85553,160606.775,24132.05,36446.5,54793.175
"114",4,2.7,"unmitigated",114,12105.6,22892,61243.125,269.325,506,1234.4,12105.6,22892,61243.125,364.95,644.5,1628.65,46823.75,77444.5,149135.15,21903.75,33665.5,53024.9
"115",4,2.7,"unmitigated",115,10525.475,19992.5,54010.25,240.175,436,1055.675,10525.475,19992.5,54010.25,324.9,578,1462.875,41671.9,69835.5,137856.575,19730.525,30853,50843.2
"116",4,2.7,"unmitigated",116,9238.125,17513.5,47265.1,206.475,391,990.299999999999,9238.125,17513.5,47265.1,271.8,509,1302.425,37074.025,62870.5,127313.65,17707.25,28310.5,48564.2
"117",4,2.7,"unmitigated",117,8050.6,15322.5,41245.025,182.425,342.5,853.2,8050.6,15322.5,41245.025,239.95,457,1162.625,32940.7,56403.5,116666.075,15881.9,25672.5,45938.475
"118",4,2.7,"unmitigated",118,6959.325,13288.5,36042.65,160,299,784.799999999999,6959.325,13288.5,36042.65,206.975,384.5,1000.2,29208,50433.5,106525.75,14171.4,23238.5,43080.675
"119",4,2.7,"unmitigated",119,6132.475,11501,31563.35,129.95,260.5,641.025,6132.475,11501,31563.35,191.8,345,871.574999999999,25764.8,44967.5,97115.15,12618.225,21028,40299.075
"120",4,2.7,"unmitigated",120,5248.95,10108,27516.45,127.475,230,572.925,5248.95,10108,27516.45,166.325,297.5,832.95,22793.925,40069.5,88234.2,11258.4,18996.5,37466.85
"121",4,2.7,"unmitigated",121,4572,8763,24023.6,95.325,198.5,536.775,4572,8763,24023.6,133.275,265.5,687.1,20127.65,35624.5,79867.05,9970.925,17065,34575.525
"122",4,2.7,"unmitigated",122,3999.95,7656.5,21144.15,100.425,173.5,469.8,3999.95,7656.5,21144.15,115.425,231.5,608.3,17736.3,31653.5,72149.55,8823.55,15314.5,31761.075
"123",4,2.7,"unmitigated",123,3498.95,6675.5,18359.025,80.375,151.5,375.925,3498.95,6675.5,18359.025,109.475,197.5,572.375,15620.425,28018,64970.25,7803.55,13664.5,29060.925
"124",4,2.7,"unmitigated",124,3049,5837.5,15936.8,69,131,361.35,3049,5837.5,15936.8,95.8,186,461.65,13779.225,24845,58208.2,6921.5,12180.5,26451.625
"125",4,2.7,"unmitigated",125,2627.325,5034,13954.775,60.95,119,321.775,2627.325,5034,13954.775,79.375,150.5,417.975,12151.725,22000,52099.325,6134.125,10897.5,23970.85
"126",4,2.7,"unmitigated",126,2268.2,4412,12219.975,50.475,99.5,275.3,2268.2,4412,12219.975,67.475,142,352.2,10656.225,19404.5,46522.925,5406.25,9666,21663.275
"127",4,2.7,"unmitigated",127,2036.375,3854,10699.525,43,91,245.675,2036.375,3854,10699.525,68.475,121,317.025,9384.725,17091.5,41503.225,4782.425,8548.5,19535.925
"128",4,2.7,"unmitigated",128,1734.9,3366.5,9257.125,41,79,212.25,1734.9,3366.5,9257.125,56.475,107,279.725,8206.8,15017,37042.55,4195.1,7484.5,17602.5
"129",4,2.7,"unmitigated",129,1512.425,2887,8086.3,36.475,69,190.925,1512.425,2887,8086.3,48.475,89,239.1,7173.5,13149,32945.55,3701.725,6614.5,15796.05
"130",4,2.7,"unmitigated",130,1331.3,2554,6987.2,27.475,58.5,166.575,1331.3,2554,6987.2,41,78,224.35,6287.025,11549.5,29281.5,3247.925,5810.5,14162.275
"131",4,2.7,"unmitigated",131,1146.3,2214,6061,21.425,52.5,139.35,1146.3,2214,6061,36,69.5,181.775,5478.6,10216,25954.875,2826.3,5130,12663.05
"132",4,2.7,"unmitigated",132,1011.7,1943,5421.35,21.475,46,134.925,1011.7,1943,5421.35,31.475,59,172.35,4818.9,8987,22964.95,2477.375,4522,11266.675
"133",4,2.7,"unmitigated",133,871.175,1681,4594.5,17.475,40,120.2,871.175,1681,4594.5,25,54.5,139.05,4193.925,7884,20375.625,2155.625,3943,10090.45
"134",4,2.7,"unmitigated",134,745.775,1424.5,3993.65,16,33,91.1499999999999,745.775,1424.5,3993.65,21,47,124.55,3696.65,6850.5,18042.8,1885.75,3448.5,8975.25
"135",4,2.7,"unmitigated",135,648.975,1268,3505,13.475,30.5,100.2,648.975,1268,3505,18.9,40.5,103.1,3182.9,6011,15944.725,1623.625,3072.5,7954.3
"136",4,2.7,"unmitigated",136,572.3,1106.5,3109.225,13.475,27,79.1999999999999,572.3,1106.5,3109.225,18,36,107.575,2804.125,5260.5,14041.275,1420.4,2699.5,7084.1
"137",4,2.7,"unmitigated",137,499.675,957,2670.55,11,23,64.2999999999999,499.675,957,2670.55,13.475,32,77.05,2447.5,4630,12373.425,1253,2379,6267.75
"138",4,2.7,"unmitigated",138,451.425,828.5,2301.175,7,19.5,55.6749999999999,451.425,828.5,2301.175,12,27,71.2499999999999,2150.1,4049.5,10843.375,1092.05,2092,5534.8
"139",4,2.7,"unmitigated",139,373.325,719,2080.575,5.95,17.5,54.3499999999999,373.325,719,2080.575,8.475,24,69.05,1872.825,3555,9501.075,948.925,1855,4854.9
"140",4,2.7,"unmitigated",140,316.6,635,1789.675,4.475,16,39.1499999999999,316.6,635,1789.675,9.475,22,50.525,1622.175,3111,8363.825,838.8,1621,4314
"141",4,2.7,"unmitigated",141,277.325,561,1574.05,4.475,14,44.575,277.325,561,1574.05,7.475,18.5,52.2999999999999,1408.1,2719.5,7322.775,733.9,1414.5,3760.325
"142",4,2.7,"unmitigated",142,254,477.5,1396.45,3.475,12,33.625,254,477.5,1396.45,5.475,16.5,55.575,1230.925,2375,6409.625,655.725,1229.5,3278.725
"143",4,2.7,"unmitigated",143,228.275,402.5,1160.475,3,10,27.575,228.275,402.5,1160.475,4,13,40.05,1069.25,2062,5608.65,569.85,1060,2886.525
"144",4,2.7,"unmitigated",144,193.85,358.5,1006.375,3,9,25.1,193.85,358.5,1006.375,5,14,31.575,933.2,1812.5,4878.525,499.9,933,2503.375
"145",4,2.7,"unmitigated",145,165.375,324,889.074999999999,2,7.5,21.05,165.375,324,889.074999999999,3.475,10,27.05,819.95,1583.5,4218,440.775,804,2224.925
"146",4,2.7,"unmitigated",146,137.95,270.5,764.55,2.475,7,18,137.95,270.5,764.55,2,9,27.05,704.95,1374.5,3700.425,381.65,699.5,1936.975
"147",4,2.7,"unmitigated",147,125.95,236.5,646.45,1,6,18.575,125.95,236.5,646.45,2,8,24.1499999999999,620.325,1190.5,3257.175,338.375,608,1710.275
"148",4,2.7,"unmitigated",148,107.475,206,596.324999999999,2,5,14,107.475,206,596.324999999999,3,7,18.05,529.125,1030.5,2851.625,284.75,538,1476.375
"149",4,2.7,"unmitigated",149,93.85,183.5,501.675,0,5,12,93.85,183.5,501.675,1.475,6,14,453.9,899.5,2477.575,247.85,462,1296.625
"150",4,2.7,"unmitigated",150,83.9,157.5,434.775,0,3.5,12.05,83.9,157.5,434.775,1,5,15.525,392.325,795.5,2179.2,215.025,410.5,1124.8
"151",4,2.7,"unmitigated",151,66.8,134.5,389.1,0,3,10.525,66.8,134.5,389.1,1,4,15,345.425,687.5,1892.575,186.225,352.5,960.7
"152",4,2.7,"unmitigated",152,61.325,118,344.025,0.475,3,9,61.325,118,344.025,0,3,13,308.95,605,1666.1,161.85,323.5,851.15
"153",4,2.7,"unmitigated",153,52.475,103.5,268.1,0,3,8.04999999999998,52.475,103.5,268.1,0,4,10,269.95,523,1459.075,138.75,290,733.4
"154",4,2.7,"unmitigated",154,42.95,91.5,247.575,0,2,6.52499999999999,42.95,91.5,247.575,0,2,8,236.9,458.5,1274.6,121.175,249.5,644.95
"155",4,2.7,"unmitigated",155,33.9,72.5,237.775,0,2,6.52499999999999,33.9,72.5,237.775,0,2,10.525,202.375,401.5,1108.075,105.95,219,575.825
