country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.51692573,5.88719777,4.89279924,5.17298079,5.25261325,5.87477269,5.91264618,6.45687629,6.45776852,6.75996999,6.75261842,6.38203227,6.43716734,5.54713276,5.62655345,5.6405463,5.61816563,,,
HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53055328,1.28027409,0.85303802,0.84294061,1.00065638,0.97240355,0.45774293,1.23915264,1.34935652,1.31059392,1.36633984,0.72975238,0.7761383,0.8383473,0.80789449,0.86946091,0.82592345,,,
HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65733388,4.56079176,4.92274028,5.68047922,5.40433871,5.61047608,5.49211243,4.89517407,4.81209978,4.9276525,5.01014383,4.99472644,4.84106942,4.80648794,4.73237748,4.73279597,4.85070112,,,
IBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00050455,2.04771204,2.139246844,2.208802713,2.245264281,2.293479054,2.338820598,2.366011869,2.517135103,2.746588787,2.628496826,2.681928055,2.759518202,2.825157685,2.861167037,2.950465415,2.899176107,,,
IBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.938884919,1.987787456,2.065380957,2.128824893,2.167892115,2.212792554,2.250248584,2.284678533,2.422367782,2.636712156,2.52548224,2.578278406,2.652408408,2.709632951,2.737753139,2.821569566,2.778344154,,,
IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12739772,1.178199651,1.136340123,1.124547484,1.18068565,1.156490003,1.128608192,1.194518968,1.103789246,1.116060193,1.041334961,1.032132752,1.088757254,1.081888868,1.074808344,1.178878654,1.171232395,,,
IDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01835339,0.982528027,0.890229639,0.834116033,0.940128289,0.848153998,0.831200088,0.970758959,0.951938175,0.897205591,0.873868033,0.894855854,0.975719806,0.951945345,0.938503238,1.068476513,1.06031824,,,
IDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57711074,0.77859261,0.67737278,0.81784911,0.74926267,0.73213074,0.83084428,1.01870051,0.89791885,0.92163653,0.76149982,0.79998549,0.87196975,0.9263906,1.07555734,1.2130388,1.39761319,,,
IDX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.213392647,1.336479134,1.34336296,1.369634853,1.401066295,1.457340638,1.453406279,1.431538747,1.275684631,1.338202293,1.220963645,1.184129223,1.218452698,1.228062111,1.229400006,1.295935336,1.279787113,,,
IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8344299,0.80468139,0.77020202,0.75024338,0.71163452,0.76303693,0.74535338,0.73512709,0.79527895,0.89261258,0.85750189,0.93731915,0.93186863,0.86504196,0.8565355,0.92245631,0.93019386,,,
INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5774214,5.01963074,5.27246416,5.52018696,5.70181547,6.03161156,5.84721521,6.18218328,7.22035553,8.08254942,8.00780269,7.65865546,7.64676327,7.26346419,6.81800793,5.30119724,5.31728824,,,
IRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78557115,1.95476199,1.86736008,2.02242699,1.88933545,1.95624759,2.16664181,2.00718654,1.95832744,2.40421842,2.18561414,2.20399974,2.27696057,2.30709732,3.48251411,4.04194064,4.41807148,,,
IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35636799,2.72581049,2.02030639,1.60889309,2.03766312,2.38125694,2.92355026,2.38663768,2.08887656,1.00895862,1.14635123,1.03747576,0.72178928,0.69960952,,,
ISL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.27398702,7.16025858,7.80076827,8.2186434,7.74870642,7.49645009,7.30739997,7.18779441,7.19165776,7.39369316,7.05469274,6.79662566,6.7487614,6.80294837,6.83970334,6.74525671,6.75842081,,,
ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29227628,4.53138922,4.57741694,4.4352973,4.34166386,4.2713958,4.33192662,4.19780795,4.29719624,4.3510874,4.43818075,4.38815801,4.47853618,4.5256223,4.559554,4.62457716,4.571548,,,
ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50624188,5.79733375,5.9165064,5.91777032,6.24270426,6.47897885,6.57744589,6.32524304,6.65042715,7.02908801,7.02443013,6.8037572,6.8185326,6.80880352,6.81675582,6.70249942,6.65374499,,,
JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32255259,2.49966779,2.89744311,2.40609763,3.32118973,2.42635252,2.68035664,2.74987083,2.99464659,2.90230141,3.04130185,3.00440766,2.8542557,3.2299845,3.03956419,3.58252136,3.67747593,,,
JOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33405568,4.51045105,4.57756844,4.24678379,3.54715116,4.58263305,4.13114754,4.70694914,5.29724877,6.37417219,5.59641829,5.6258241,5.14910084,4.52372967,4.78043794,3.59274693,3.45735318,,,
JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75151716,5.95830685,6.03496444,6.08604805,6.14675174,6.31541003,6.27137904,6.41094288,6.65559664,7.36386858,7.50189184,8.8905056,9.05666949,9.09309566,9.11168864,9.14140074,9.13267407,,,
KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11931065,1.96579516,1.9331209,2.01432141,2.29318872,2.51654198,2.30052177,1.77791792,2.25865585,2.63783874,1.84399547,1.84243834,2.06988898,1.84699574,1.86030694,1.91516845,2.07302569,,,
KEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32658841,1.39980791,1.50157238,1.48841914,1.41600458,1.48269212,1.45845547,1.55638564,1.63804675,1.68060767,1.77154525,1.79381002,1.8192783,1.85909018,1.81558884,1.72433641,1.64588184,,,
KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13439824,2.00316717,2.21980442,2.26654903,2.33701816,3.79884835,4.21177504,3.0853148,2.89586791,3.48071543,3.4151809,3.69314904,4.22100615,3.94686106,3.68760201,2.67889595,2.5908803,,,
KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29260538,1.24859111,1.47379374,1.48168804,1.34060867,1.21631469,0.95991377,0.97199383,1.02431217,1.21738583,1.36283251,1.2798713,1.40749512,1.41755255,1.23888877,1.33969537,1.32628594,,,
KIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35801724,11.87368852,11.4062406,10.25741007,12.06273381,11.09585034,9.60938356,9.1572327,10.5,8.59411765,8.41764706,8.13068182,7.63586957,7.77604167,8.27272727,6.89777778,7.29220328,,,
KNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01730153,1.90861427,1.92254296,2.11315503,2.17993689,2.23654182,2.25925378,2.13009527,1.89266437,2.11253451,2.16458793,2.11939725,2.20780324,2.13210769,2.18578914,2.11804081,2.44853752,,,
KOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98142344,2.66647214,2.53119836,2.67862668,2.69136936,2.8543695,3.15236911,3.2561193,3.33072871,3.68502919,3.7682008,3.75889975,3.79058112,3.87832335,4.00728229,4.1517329,4.34050531,,,
KWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90994728,2.93567689,2.84752783,2.59503437,2.19786493,1.89870735,1.82558534,1.67889261,1.5118627,3.37093389,2.33380695,2.25583365,2.18792332,2.18658892,2.74819056,3.37655557,3.27496898,,,
LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.456940024,2.527615243,2.75905697,2.88926033,2.994238883,3.066425555,3.116649092,3.228665336,3.312278031,3.638890554,3.469833837,3.603731865,3.625949536,3.673725231,3.679709329,4.098419377,3.965934113,,,
LAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23305961,1.32956701,1.01875523,1.0962515,0.7942561,0.90671805,0.64221586,0.57034887,0.51332533,1.1466395,0.60363606,0.36693901,0.4367017,0.71266264,0.68373319,0.86391305,0.76494844,,,
LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1863458,3.40670655,3.00927719,2.9004668,2.97152196,2.90080631,3.5476532,3.51208083,3.06956219,2.74049718,3.0026473,3.5687012,4.01455314,3.83533026,3.96480976,3.85722616,4.17931965,,,
LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74416836,0.79567139,0.49771683,0.50698507,0.69138063,0.57205633,0.69581881,0.80540306,1.32956541,0.96319336,0.78597934,1.48157125,0.81151044,0.30468936,0.78023603,1.10676586,1.36978506,,,
LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66848429,2.2070052,3.27200251,2.71631228,2.2970754,1.67952858,1.64355705,1.62192403,1.78327768,2.94994571,2.50756854,3.82936356,,,,,,,,
LCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87141795,1.99741247,2.04541258,1.83569838,1.7541614,1.79136442,1.7435768,1.62295796,1.78615069,2.01325155,1.94783102,1.9816383,2.2683672,2.34434361,2.20826651,2.21925126,2.22877688,,,
LCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.527716901,2.597353395,2.820115857,2.943342749,3.036708751,3.086490967,3.13159532,3.243769077,3.339017818,3.67339529,3.506270375,3.631946193,3.664195783,3.724379817,3.73595031,4.151454548,4.049529638,,,
LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.090722977,1.264567602,1.242346704,1.282878675,1.36064124,1.346037587,1.362393694,1.334540116,1.264082064,1.274009767,1.078468921,1.046680934,1.097274525,1.113140483,1.114972399,1.145856373,1.085594006,,,
LIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.279351825,1.594158256,1.571672428,1.669332559,1.653577985,1.683675563,1.55043216,1.489209493,1.24819993,1.151089903,1.096591647,0.980489256,1.065532449,1.102948825,1.084796593,1.056294584,1.317781076,,,
LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.277403,2.20427006,2.23059095,2.07616789,2.20044857,2.11068857,2.02828859,1.91621275,1.72213592,1.70255016,1.56387679,1.58128614,1.43723979,1.73812659,1.61207811,1.70871618,1.67771562,,,
LMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.105858009,1.126478915,1.080311797,1.08340553,1.075254467,1.114922377,1.160688984,1.190962052,1.21002934,1.251989164,1.154979552,1.189840274,1.238425882,1.247745395,1.19367253,1.274183981,1.279037553,,,
LMY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.853943364,1.892096764,1.969647628,2.04111639,2.085525925,2.141809055,2.184276168,2.224200005,2.347715443,2.575036442,2.463871254,2.526968042,2.603241911,2.66118545,2.697037299,2.787115925,2.736470844,,,
LSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94303797,3.70215727,3.30341561,3.1052485,3.21014481,2.43980078,3.20890382,4.31305146,4.11432963,4.54309201,4.40810483,4.99492288,5.13855688,5.27831396,5.80036893,5.4371239,5.15338674,,,
LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.966050374,2.033245797,2.361287279,2.42442981,2.4357649,2.519647523,2.533349144,2.554681002,2.717728806,3.003431513,2.857549977,2.871150496,2.959725002,3.036161537,3.097380925,3.159826065,3.149151566,,,
LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16442346,4.21648778,4.46821934,4.59227228,3.44840477,3.42505614,3.64468465,3.79079554,4.44660237,5.28677291,4.8455959,4.56913196,4.1882688,4.02708608,4.12474175,4.28000625,4.37671608,,,
LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82633147,5.29070948,5.56390525,5.75630745,6.10354967,5.9535099,5.5335586,5.24918854,5.65239402,6.27290023,5.9572741,5.07377496,5.46884704,5.42535026,5.31218017,5.07852992,5.0053058,,,
LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7649446,2.81590059,2.86034464,2.73581291,3.49922615,3.26413526,3.53036212,3.37206976,3.39357403,3.67064154,3.70043874,3.53810804,3.27090873,3.2406546,3.26118841,3.25713087,3.41067308,,,
MAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98038712,1.0851726,1.22339374,1.24859072,1.28677444,1.23509285,1.8219854,2.20344323,2.12861433,2.51896169,2.34004147,2.35246202,2.44358772,2.51814465,2.51548906,2.37924476,2.73529496,,,
MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38798027,1.41183236,1.43499816,1.6874225,1.72413723,1.71566026,1.63256967,1.43369566,1.55009158,1.85140819,1.89827105,1.76817958,1.81691203,1.74395661,1.69045521,1.64066277,1.39211331,,,
MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90143163,2.86515851,3.54813353,3.21405522,5.30847468,5.03950377,5.19462676,5.62989339,5.27913131,5.83283799,5.57644989,5.09184932,5.30270662,4.82246045,5.07467738,4.63442964,4.38192468,,,
MDG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26519674,2.39550139,2.31620085,1.80166142,1.90373736,1.77585713,1.91424996,2.18622244,1.39032956,1.20527422,2.13587511,1.75598991,1.30243235,1.52839195,2.05104486,2.36335284,2.8609236,,,
MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56440157,2.67766239,2.54975946,2.14821415,2.31102337,2.9675643,2.959877,3.91466444,6.39743901,5.82381429,4.49513109,3.67702599,4.20904273,4.30214406,4.90435578,6.424585,7.69919438,,,
MEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.475255285,2.709563449,2.661296371,2.589316287,2.382205063,2.241170146,2.287593282,2.264389305,2.194986708,2.835798521,2.526512121,2.562274422,2.556943463,2.711711613,3.098427988,3.306008588,3.308761648,,,
MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01177886,2.1092739,2.16505725,2.40240687,2.57490463,2.45434262,2.41180771,2.51670399,2.60675535,2.84990217,2.89599155,2.91563857,3.00346779,3.12353728,2.89474864,2.99318789,2.8519694,,,
MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2617036,12.43898783,10.5089264,10.24513858,10.63078702,9.96297101,9.66550833,12.05653642,10.14344118,10.0328098,8.19629697,9.88415202,9.97115351,10.99361518,9.55603224,11.55440333,12.25889691,,,
MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.865818435,1.89779278,1.977855681,2.04850662,2.093806304,2.150241742,2.195308593,2.236679236,2.363561808,2.596872363,2.482667112,2.547110004,2.623902736,2.68264319,2.720111304,2.81338636,2.755745141,,,
MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71203725,4.5580732,4.73147028,4.95314705,4.65334934,4.40918537,4.23158593,4.05831226,4.25992432,4.09939656,4.06885938,4.05656353,4.13367816,4.41051942,4.01890715,4.11983813,4.0326809,,,
MLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04499228,1.03043196,1.02492718,1.36918733,1.99019815,1.80883361,1.86332502,1.51041248,1.06077714,0.89179565,0.64830663,0.69621688,0.4681141,0.71935883,0.88653619,0.97470616,1.20695298,,,
MLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74239481,4.83426775,5.42940094,5.54202425,5.65368589,5.99744889,6.0463127,5.48224056,5.15623215,5.24549572,5.29705281,5.51416708,5.64660007,5.96647167,5.78550486,5.67493323,5.86634892,,,
MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23894908,0.20339028,0.28766291,0.20735893,0.23046414,0.14567578,0.2303872,0.17323492,0.15656832,0.17675397,0.17805602,0.21212354,0.3987978,0.57441403,1.00082182,1.13945863,1.02208923,,,
MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.939921594,2.149942221,2.190555889,2.180117101,2.086193079,1.983887567,2.092782906,2.131663582,2.223604348,2.616550911,2.374194431,2.449437208,2.352708142,2.367950304,2.7692559,2.852934153,2.978919554,,,
MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.73301587,,,
MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61939463,2.98983129,3.04936199,2.38488652,2.28126285,1.95788371,1.74006738,1.90297361,1.82879757,1.95311313,2.06035879,1.79180448,2.00380708,1.96720077,1.90917228,2.01694418,2.1588159,,,
MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06948867,3.71796455,3.22356145,2.78192014,2.68554141,3.1606504,2.96028282,2.19621286,1.1467068,0.52615267,0.42798804,0.19669325,1.4383153,1.0201263,1.87885643,0.41673227,2.70240725,,,
MRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63965512,0.72876218,1.17163788,1.01304678,0.91152775,1.10360448,0.87506899,0.99192063,1.15102146,1.13137948,0.9492028,0.97740081,1.15022604,1.35661491,1.53660859,1.81240247,1.55438939,,,
MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61851979,1.66277143,1.78517662,1.76599724,1.90792596,1.79385046,1.71247981,1.561562,1.45941528,1.65447498,2.08107586,1.81191602,1.93776909,1.99014007,2.51370228,2.4129123,2.53455457,,,
MWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26078169,1.03874022,1.37269874,1.65459458,1.20767216,1.48226901,1.32874435,1.0342898,1.92540805,1.48650408,1.59380846,1.62257187,1.34665069,2.08672724,2.20789192,2.67402989,2.75722454,,,
MYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19700642,1.38024921,1.39637929,1.55406165,1.49282854,1.39654761,1.70763894,1.65039992,1.64116627,1.84187673,1.70540302,1.79461869,1.90374243,1.92374512,2.06739294,2.06929075,1.91902636,,,
NAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.558625137,5.968857179,6.306824827,6.500942719,6.58196841,6.601089806,6.779828216,6.897844653,7.21524462,7.881357816,7.941354598,7.897611724,7.892082915,7.928441165,12.86164198,13.29829957,13.50321827,,,
NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21880023,6.34455433,6.62579735,6.76287997,6.38449823,5.82919699,5.34016955,6.01148044,5.29643097,4.43295516,5.1123832,5.24628115,4.96221636,5.12615546,5.25081955,5.33585883,5.6463848,,,
NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52244862,1.8667212,1.90925836,1.36936504,1.54262524,2.48627848,2.67466161,2.03286763,2.12908771,2.10366999,1.63467159,1.80935957,1.52129975,1.80520106,1.67788117,1.49077439,1.51293619,,,
NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53072042,0.52502367,0.3314571,0.58962386,0.81969405,0.68221963,0.71439048,0.85351787,0.83243326,0.649927,0.44847033,0.47937735,0.54436673,0.48927845,0.44593188,0.58907844,0.47496933,,,
NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52879573,2.50800543,2.42326315,1.90773489,2.44958331,2.61605436,2.57696502,2.89308823,3.15638776,3.51301783,2.97045393,3.69517037,3.95042904,3.93946275,4.40691044,4.51662745,5.36582722,,,
NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68262134,4.89473375,5.2119207,5.62741917,5.5911587,6.23643268,7.59052886,7.66725362,7.76901166,8.43823445,8.58761417,8.6463793,8.9378651,8.83501581,8.75919521,8.42335802,8.38861624,,,
NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.29696144,6.64105817,7.46419806,7.66714024,7.32735085,6.92046324,6.59758084,6.73620794,6.69336597,7.65342847,7.53468256,7.41152211,7.42917226,7.58141161,7.95537498,8.64457897,8.93920884,,,
NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.554274,0.66637653,0.90422686,0.75310169,0.73791567,0.85917287,0.96623675,0.77367286,0.81124687,0.90855554,0.90184729,0.90866262,0.90575535,0.87030689,0.99282183,1.03455593,1.16947516,,,
NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.86576203,10.54156961,11.00131645,11.54410753,9.34504792,11.29828638,12.57633749,17.65961622,10.68562891,5.45300935,6.0173335,4.4976687,3.38496973,3.59151887,5.00124071,5.31864366,6.73986265,,,
NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82786762,5.79200075,6.15426724,6.04905122,6.29172414,6.5921036,6.9123623,6.85633784,7.36901807,7.80122059,7.7831508,7.69181958,7.77002005,7.49778117,7.49368142,7.35124419,7.25341615,,,
OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.569123422,5.852075083,6.076985186,6.256051872,6.302661934,6.34981412,6.428002649,6.465244257,6.718046313,7.447854161,7.397073165,7.518127151,7.545590724,7.592886421,9.519508448,9.87800388,10.05297652,,,
OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5045031,2.52906308,2.65471293,2.62951662,2.43747153,2.13035248,1.86452835,1.96826846,1.58631073,2.30065396,2.2696849,2.08713218,2.10187542,2.43045191,3.16598641,3.84968944,3.82644684,,,
OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.986491209,3.051737133,3.060205915,3.425617036,3.247576856,2.946039927,2.700573572,2.660066521,2.374486516,2.690647696,2.472191229,2.278287823,2.326679996,2.534808553,2.736740202,3.176335819,3.271113844,,,
PAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01343809,0.95722357,1.07123932,0.60844594,0.65464764,0.59058806,0.48937703,0.66952849,0.56152736,0.56858459,0.57170931,0.61155509,0.67824308,0.70266868,0.69841218,0.74002049,0.76798214,,,
PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74635891,4.62470805,4.66853933,4.40439582,4.72220537,3.88268557,4.27335436,4.56858238,4.57432732,4.64138613,4.66802262,4.18348432,3.86724341,4.04896194,4.18153961,4.23353311,4.7631619,,,
PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39730842,2.68201443,2.88096195,2.86231198,2.71779434,2.50165295,2.23240578,2.07008606,2.13001782,2.46002821,2.45990405,2.44420876,2.60050178,2.82766551,3.09667708,3.23126968,3.29590879,,,
PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40068385,1.19655326,1.01248225,1.15579698,1.13168331,1.29099657,1.26627577,1.22747142,1.21394091,1.33433955,1.37587578,1.10962781,1.14995847,1.17018278,1.13878284,1.36068254,1.38354204,,,
PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65081757,3.98633354,3.60413272,3.87402785,3.98059884,3.38264084,3.59833316,3.41830718,3.07120457,3.93180749,4.1047306,4.031238,4.74548512,5.416525,5.31565325,4.46956946,6.98502143,,,
PNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6724289,1.639059,1.68998157,1.40084275,1.70081595,1.61886188,1.63845727,1.63440715,1.51408111,1.55684997,1.30032144,1.49705748,1.82221802,1.98455941,2.23208334,1.74601084,1.3830432,,,
POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61416348,3.99445942,4.25274271,4.08861868,3.95906421,3.97925681,4.00120761,4.09261889,4.53815794,4.72574863,4.58003064,4.42763019,4.33014709,4.50557036,4.41079831,4.4330834,4.54206336,,,
PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.931309015,1.096064705,0.954149919,1.073287783,1.369393206,1.232276387,1.207342066,1.298299409,1.351683602,1.389016191,1.118490312,1.115683032,0.964492812,0.977216207,0.9391314,1.00732909,0.95079606,,,
PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.90153737,5.95115694,6.21210556,6.3205076,6.60166364,6.72315534,6.3160801,6.22929573,6.39569456,6.90743233,6.8509114,6.45207572,6.12958877,6.08293824,5.96215758,5.93632042,6.02253675,,,
PRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51202654,2.1594505,1.66932863,1.90300434,1.9141032,1.94940601,2.22291187,2.24677675,2.15586423,2.9776333,2.89797242,3.31031648,4.10283437,3.52602603,4.1339928,4.18964267,4.14268173,,,
PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.722789748,3.52653228,3.40200767,3.242818234,3.216129334,3.435542619,3.39544716,3.477259038,3.315823167,3.24635443,3.138336998,2.992057774,2.898344794,2.925646002,2.910262491,3.078781358,3.205627242,,,
