country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ATG,,,,,,,,,,,,,,,1.167969942,1.035580039,,1.044589996,0.839510024,,,,,,,,,,,,,,0.979719996,,,,,,,,,,,,,,,0.98364,0.96502,0.99024,0.97177,0.96444,1.03904,,0.97434,0.99004,,0.97936,0.97924,
AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000470042,0.996439993,0.995710015,0.997550011,1.019989967,,,,,,,,,,,,,,,,,,0.92526,0.92517,0.93754,,
AUT,,,,,,,,,,,,0.935630023,,,,,0.925040007,,,,,0.925480008,0.935090005,0.930199981,0.930419981,0.946359992,0.931739986,0.926389992,0.931770027,0.944019973,0.940590024,0.946959972,0.946590006,0.951439977,0.955340028,0.955839992,0.960539997,0.965650022,0.961279988,0.966949999,0.96969,0.96958,0.96443,0.96342,0.96304,0.96625,0.96986,0.96881,0.9656,0.96524,0.96872,0.97008,0.97157,0.97297,0.97232,0.97283,0.97199,0.97173,,
AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996630013,0.983900011,0.961260021,0.93900001,1.059919953,1.060050011,1.030290008,,,,,,,,,,,,,,,,,,,,,1.00262,
BDI,,,,,,,,,,,,0.470360011,0.48348999,0.54132998,0.56625998,0.574599981,0.593739986,0.609990001,0.605170012,0.618290007,0.620220006,0.621330023,0.607990026,0.616890013,0.636619985,0.661130011,0.683319986,0.714219987,0.756709993,0.773310006,0.781930029,0.811129987,0.794040024,0.796620011,,,,,,,,,,0.7973,0.81838,0.83756,0.88422,0.89849,,0.92613,0.93882,0.95414,0.96371,0.97228,0.99295,1.00404,1.01382,1.02149,1.0343,
BEL,,,,,,,,,,,,0.98398,0.981949985,0.996519983,0.99071002,0.995079994,0.99612999,1.00327003,1.006420016,1.009709954,1.012310028,1.015669942,1.013640046,1.023030043,1.017269969,1.018859982,1.012910008,1.014019966,1.013640046,1.014520049,1.016890049,1.019299984,1.017099977,1.037469983,1.037940025,1.045320034,1.043359995,,,1.041759968,1.05728,1.06342,1.06831,1.05752,1.05655,1.06992,1.07475,1.07981,1.08786,1.08961,1.08339,1.0819,1.08252,1.08219,1.07985,1.08055,1.06966,1.07024,,
BEN,,,,,,,,,,,,0.445650011,,0.454560012,0.446359992,0.445300013,,0.43979001,,,,,,,,0.478969991,0.48229,0.486829996,,,,,,,,,,,,0.61461997,0.63333,0.64629,0.66145,0.67315,0.69451,,,,,,,0.80969,,0.83489,0.8479,0.85927,0.87708,,,
BFA,,,,,,,,,,,,0.568300009,0.578840017,0.58563,0.589640021,0.595619977,0.589559972,0.577040017,,0.586889982,0.600679994,0.589290023,0.59246999,0.588440001,0.588490009,0.591040015,0.589219987,,,,,,,,0.63894999,,,,,0.684109986,0.70023,0.71276,,0.73722,0.7666,0.78233,0.79949,0.81793,0.83998,0.85607,0.87711,0.89341,0.91462,0.93689,0.9483,0.96035,0.97131,0.98214,0.98913,
BGD,,,,,,,,,,,,,,0.500899971,,,0.498580009,0.526970029,,0.5176,0.530789971,0.56941998,,,0.616020024,0.607200027,0.627960026,0.623650014,0.716489971,0.726050019,0.753639996,,,,,,,,,,,,,,,1.05332,1.05578,1.0643,1.08539,1.05959,1.08595,,,,,,,,1.11591,
BGR,,,,,,,,,,,,0.986570001,0.992079973,0.993820012,0.99612999,1.000460029,0.984040022,0.996439993,0.986429989,0.985220015,0.98435998,0.993120015,0.995989978,0.995800018,0.996850014,0.995700002,0.995580018,0.99308002,0.99368,0.990260005,0.991670012,0.994490027,0.995500028,0.992950022,0.997579992,0.994859993,0.988250017,0.990040004,0.981289983,0.979120016,0.97697,0.97728,0.97835,0.97846,0.96894,0.96795,0.96899,0.96905,0.97705,0.97656,0.97026,0.96631,0.96958,0.96694,0.9746,0.97546,0.97623,,,
BHR,,,,,,,,,,,,0.729499996,0.770820022,0.788590014,0.806379974,0.816209972,0.828379989,0.837880015,0.844359994,0.841650009,0.849319994,0.852649987,0.86176002,0.908990026,0.93809998,0.967490017,0.989109993,0.995060027,0.999239981,1.010139942,1.027819991,1.024389982,1.036409974,1.039600015,1.037199974,1.023020029,1.018939972,1.025159955,1.024639964,1.024600029,1.02969,1.05332,1.06584,1.07104,1.06942,1.06913,1.07209,,,,,0.99866,1.01333,1.01446,1.00919,1.00213,1.01494,1.01399,1.02155,
BHS,,,,,,,,,,,,,,,,,,,,,,,1.085450053,1.075219989,,1.075449944,1.071840048,,,,,,1.015030026,1.01801002,,1.001670003,,1.109140038,,0.975399971,,,1.01611,,0.98163,0.97984,0.98081,0.99136,0.98632,1.00189,1.0099,0.99952,1.01186,1.01085,1.00104,0.98935,1.01076,,,
BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.009989977,,,,,,,,,,0.97724,0.97646,0.9774,0.97749,0.97657,0.98435,0.98884,0.99107,0.99101,0.98858,0.99057,
BLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975009978,0.972000003,,,,0.982990026,,,0.970160007,0.978959978,,,,0.995010018,0.98493,0.99016,,0.99797,1.00325,0.9839,0.99438,1.00684,0.99975,1.0008,1.00442,0.99741,0.99023,0.98956,0.99017,0.98217,0.97797,0.99239,0.98756,
BMU,,,,,,,,,,,,1.069880009,1.055410028,1.028920054,1.032770038,1.019860029,1.011559963,1.015130043,1.020149946,0.984629989,0.980350018,,,,,,,,,,,,,,,,,,,,,1.03914,1.06155,1.08098,1.11161,1.09013,1.08261,,,,,1.07334,1.06056,1.06641,1.05304,1.0485,,,,
BOL,,,,,,,,,,,,0.764519989,,,,,,,,,,,,,,,,,,,,,,,,,,,0.965279996,0.968089998,0.96531,0.96783,0.97015,0.97389,0.97706,0.98178,0.98608,0.98963,0.99076,0.99238,0.99255,0.99482,0.9944,0.98957,0.98709,0.98537,0.9861,0.98288,,
BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01296,1.03545,1.03353,1.02885,,1.04399,1.03873,1.04416,,1.02593,1.02894,1.02651,1.03266,1.01545,1.01698,1.00377,,
BRB,,,,,,,,,,,,0.992169976,1.00375998,1.005759954,0.905780017,0.96706003,1.052880049,1.046229959,1.032070041,1.032909989,1.067549944,1.001080036,1.017809987,0.984560013,1.017269969,0.990369976,,,,1.034770012,0.951020002,,,,,,,,,1.015509963,1.00695,0.99534,0.9954,0.99434,0.99208,0.99323,1.00022,1.00936,1.01192,1.01087,1.01069,1.018,,,1.01625,1.0137,1.02221,1.00208,0.99964,
BRN,,,,,,,,,,,0.935230017,0.928520024,0.935639977,0.942520022,0.944790006,0.950010002,0.968330026,0.987800002,0.994989991,1.001719952,0.989009976,1.000880003,1.005220056,1.006579995,1.00146997,,,,,,,0.998749971,1.014000058,1.016600013,1.004070044,,,,0.985050023,0.981339991,0.98215,0.97737,0.97305,0.97887,0.97267,0.97246,0.97813,0.98282,0.98777,0.99329,1.0011,0.99815,1.00955,1.01909,1.01017,1.01034,1.0142,1.01496,1.01621,
BTN,,,,,,,,,,,0.052749999,0.229249999,0.20679,,0.287330002,,,0.373369992,,,,,,0.450410008,0.463490009,,,,,,,,,,,,,,0.82099998,0.837750018,0.85716,0.88163,,,,0.96003,0.97694,0.98435,0.99917,1.02099,1.029,1.03222,1.03747,1.03837,1.04076,1.03525,1.04809,1.04927,1.05822,
BWA,,,,,,,,,,,1.091920018,1.104709983,1.118710041,1.154330015,1.178789973,1.197229981,1.198390007,1.1954,1.184569955,1.182860017,1.169669986,1.144760013,,1.128659964,1.112349987,1.100849986,1.066040039,1.048370004,1.042309999,1.041260004,1.051659942,1.061959982,1.053590059,1.040680051,1.029080033,1.031290054,,,1.019559979,1.018929958,1.01819,1.01261,1.01077,1.01072,1.00349,1.00091,1.00517,1.00357,1.01582,,,,,,,,,,,
CAF,,,,,,,,,,,,0.461809993,0.462390006,0.469969988,,,0.51414001,0.503340006,0.500320017,0.508650005,0.54531002,0.534889996,0.52658999,,,,0.584089994,0.57743001,0.57506001,0.584850013,0.596660018,0.612559974,0.628329992,,,,,,,,,0.67168,,,,,,,,0.69816,,0.7059,0.71417,,,,0.76095,,,
CAN,,,,,,,,,,,,0.990310013,0.991590023,0.993939996,1.000970006,0.999369979,1.007369995,1.008100033,1.009680033,1.010310054,1.012789965,1.011649966,0.998690009,0.988330007,0.987489998,0.988709986,0.989310026,0.990209997,0.991840005,0.992799997,1.000229955,0.994369984,0.99229002,0.990029991,0.990180016,0.993640006,0.993770003,,0.996439993,1.009420037,1.01057,,,,,0.98427,0.98582,0.98591,0.98632,0.98797,0.98954,0.99223,1.00368,1.00639,1.00857,1.00839,1.00818,1.00546,,
CEB,,,,,,,,,,,0.984790027,0.985520005,0.987519979,0.991150022,0.989859998,0.992030025,0.99188,0.993780017,0.993449986,0.994000018,0.994140029,0.995829999,0.99812001,0.998629987,0.997759998,0.99901998,1.000290036,1.008030057,1.008880019,0.996580005,0.994490027,1.001530051,1.011430025,1.003990054,1.005910039,1.010669947,1.00793004,1.001970053,1.001399994,0.999960005,0.997370005,0.996169984,0.994180024,0.991209984,1.00150001,0.997510016,0.995720029,0.995220006,0.995190024,0.995989978,0.99399,0.99168,0.9925,0.98851,0.98977,0.99218,0.99235,0.99318,0.99261,
CHE,,,,,,,,,,,,,,,,,,,0.928780019,0.937390029,0.941340029,0.942460001,0.943560004,0.945200026,0.945360005,0.947229981,0.948920012,0.953779995,0.957589984,0.963389993,0.965449989,0.969820023,0.972379982,0.955579996,0.960979998,0.963680029,0.968060017,,0.956250012,0.960879982,0.96723,0.97475,0.97179,0.96997,0.9647,0.96694,0.96732,0.96976,0.97218,0.97522,0.98153,0.9838,0.98317,0.98532,,0.97934,0.97613,0.97323,,
CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,,,,,,,,,,,1.01312995,1.003309965,1.001109958,1.006420016,1.010499954,1.007130027,1.015820026,1.008280039,1.005720019,1.008100033,1.005519986,1.011479974,0.989899993,0.995890021,0.993579984,0.997489989,0.995819986,,,1.003849983,1.007680058,0.994270027,0.998130023,1.007560015,,,,,0.999539971,0.999559999,0.99598,,0.99499,0.9929,0.98231,0.98307,0.98666,0.98673,0.98572,0.98866,1.00043,0.99864,1.00058,0.98964,0.98937,0.9886,0.98853,0.9876,,
CHN,,,,,,,,,,,,,,,,,0.820949972,0.82604003,0.830439985,0.818159997,0.811959982,0.79497999,0.781080008,0.777639985,0.781639993,0.787370026,0.808640003,0.826499999,0.833199978,0.842719972,0.848609984,0.860360026,0.874170005,0.881250024,0.901910007,0.915570021,0.928520024,0.935779989,,,,0.96462,,,,,0.98804,0.99155,0.99697,1.00335,0.98895,0.99242,0.99718,1.00609,1.00948,1.01158,1.01014,1.01322,1.01431,
CIV,,,,,,,,,,,,0.53767997,0.544879973,0.551389992,0.555719972,,,,,,,0.622829974,,0.635879993,0.645749986,,,,,,,,,,,,,,,0.690389991,,,,,,,,,,,,,,,0.80755,0.81822,0.8335,0.85067,0.86788,
CMR,,,,,,,,,,,,0.712029994,0.732280016,0.739709973,0.750509977,0.753009975,0.763960004,0.771650016,0.775139987,0.785449982,0.790489972,0.790120006,0.79509002,0.794430017,0.797749996,0.798579991,0.804620028,0.810859978,0.81487,0.817879975,0.822260022,0.828980029,0.872099996,,,0.847949982,,0.855059981,0.806869984,0.826870024,,0.85386,0.80073,0.84817,0.84109,0.82646,0.82812,0.83796,0.84256,0.85621,,0.86135,0.86922,,0.877,0.88346,0.88564,,,
COD,,,,,,,,,,,,0.553229988,0.574909985,0.590699971,0.618749976,0.608749986,0.612990022,0.620890021,0.619130015,0.621529996,0.63331002,0.645519972,0.654929996,0.667949975,0.681609988,0.603399992,0.606130004,0.704879999,0.679139972,,,,0.698469996,0.706579983,0.672919989,0.67019999,,,,,,,,,,,,0.73986,0.76395,0.77433,0.78782,0.78898,0.80111,0.82777,0.82886,0.88949,,,,
COG,,,,,,,,,,,,0.732670009,0.753369987,0.76801002,0.763620019,0.778020024,0.787230015,0.796109974,0.818769991,0.825100005,0.831920028,0.853410006,0.855610013,,0.860759974,0.882790029,0.890209973,0.868969977,0.904449999,0.890959978,0.879750013,,0.879760027,,,,0.872250021,,,,,,0.88263,0.85804,0.90841,,,,,,,,1.00334,,,,,,,
COL,,,,,,,,,,,1.009520054,1.01225996,1.015159965,1.016919971,1.023190022,1.021389961,1.025179982,1.024970055,1.028650045,1.028190017,1.023929954,1.024610043,1.01880002,1.052019954,1.00395,1.015759945,1.017140031,1.005110025,1.005879998,1.007130027,,1.065230012,1.095960021,1.065639973,,1.04982996,1.014889956,,1.027089953,1.043149948,1.03857,,1.03801,,1.04039,1.03677,1.04432,1.0479,1.04509,1.04765,1.03967,1.02827,1.02808,1.02834,1.02437,1.02157,1.01984,1.01407,1.01321,
COM,,,,,,,,,,,,0.457450002,,0.497599989,,,,,,,,0.680230021,,,,,0.73168999,0.765739977,,,,,,,,,,,,0.844799995,,,0.82888,0.82689,0.84807,,,,,,,,,0.97533,0.97979,,,0.99313,,
CPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96420002,0.983609974,0.992609978,0.995090008,,,,0.97961998,,,,,,,1.00884,1.00252,1.01044,1.01335,1.0205,1.04894,1.05111,1.01504,1.03777,1.03982,1.03091,1.03664,1.02905,1.01991,1.01452,1.01014,1.00729,1.007,
CRI,,,,,,,,,,,0.999390006,1.003110051,1.009359956,1.014430046,1.00880003,1.013200045,1.015290022,1.018190026,,1.017339945,1.019109964,1.010599971,1.010630012,1.005429983,0.996039987,0.997460008,0.992470026,0.990719974,0.990700006,0.988430023,0.99476999,1.000570059,1.001230001,1.006700039,1.007480025,1.009879947,1.01406002,1.013080001,1.009340048,1.005980015,1.00061,1.00852,0.99932,,1.001,1.00064,1.00517,1.00234,1.00673,1.00807,1.00735,1.00842,1.01007,1.02139,1.02212,1.01672,1.02941,1.04103,1.04136,
CSS,,,,,,,,,,,1.008509994,1.010229945,1.014999986,1.016250014,1.014050007,1.029209971,1.04073,1.028319955,1.029530048,1.029690027,1.038879991,1.039919972,1.032879949,1.032140017,1.030719995,1.031460047,1.036569953,1.02136004,1.025660038,1.030529976,1.028450012,1.020920038,1.014879942,1.010139942,1.012799978,1.012920022,1.017490029,1.018079996,1.012279987,1.011440039,1.011229992,1.009389997,1.020900011,1.019050002,1.017740011,1.02049005,1.022240043,1.02196002,1.019989967,1.010519981,1.02249,1.02475,1.02653,1.01862,1.02093,1.03294,1.01652,1.0182,1.00971,
CUB,,,,,,,,,,,,,0.957159996,0.951399982,0.948310018,0.944920003,,,0.96055001,0.970560014,0.967970014,0.974520028,0.980599999,0.991259992,0.983219981,0.983579993,0.994669974,0.998220026,1.011379957,1.032879949,1.048460007,1.06269002,1.071699977,1.054929972,1.040869951,1.040860057,0.994040012,1.016000032,,0.995000005,0.9885,0.9934,0.97194,0.97134,0.98942,0.99403,0.99971,0.9925,0.99189,0.99211,0.98966,0.98981,0.99721,0.99225,0.98282,0.9852,0.99113,0.98496,0.98682,
CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00252,,,,,,
CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,,,,,,,,,,,,0.961600006,0.968060017,0.974259973,0.979860008,0.963490009,0.974629998,0.979030013,0.990010023,0.998860002,1.01188004,1.01075995,1.022619963,1.025539994,1.02098,1.019440055,1.014129996,1.017590046,1.011569977,1.008780003,1.010959983,1.011819959,1.013030052,1.00917995,1.005810022,1.003640056,1.007300019,1.011710048,,1.012959957,1.01198,1.00584,1.01154,1.01033,1.01149,1.00908,1.00742,1.00612,1.00065,1.00186,1.00617,1.00435,1.00855,1.0033,1.00446,0.99619,,,,
CZE,,,,,,,,,,,,1.030279994,1.029899955,1.029839993,1.030069947,1.030240059,1.030609965,1.030429959,1.030619979,1.031559944,,,1.046830058,1.046630025,1.028470039,1.027639985,1.027050018,1.102239966,1.104580045,0.965160012,0.941680014,0.981480002,1.079769969,1.050320029,1.009619951,1.021070004,1.021569967,1.021499991,1.028349996,1.023219943,1.01072,1.01727,1.0143,1.0126,1.00547,1.00723,1.0088,1.00705,1.00634,1.00646,1.00235,0.99926,1.00087,1.00464,1.00286,1.00706,1.00721,1.00649,,
DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.982429981,0.968859971,0.972190022,0.972899973,0.974489987,0.976909995,0.976279974,0.978969991,0.9825,0.98327,0.98213,0.98007,0.98045,0.98039,0.97807,0.98008,0.97805,0.96033,0.96125,0.96001,0.96137,0.96446,0.96531,0.96611,0.96373,0.95765,,
DJI,,,,,,,,,,,,0.42148,,0.494390011,0.52670002,0.544120014,0.518830001,,,,,,0.714699984,0.722230017,0.71833998,0.710219979,0.705200016,0.714609981,0.723209977,0.724940002,,,0.714789987,0.776970029,0.766889989,0.755720019,0.747039974,0.738460004,,0.71912998,0.71502,0.71128,0.71751,,0.75024,0.75587,0.76483,0.82047,0.85484,0.90627,,1.00932,0.993,0.98329,1.00177,1.00581,1.01397,1.0255,1.01445,1.02002
DMA,,,,,,,,,,,,,,1.073060036,1.127329946,1.125040054,1.093179941,1.141280055,1.124819994,1.13056004,,,,,,,1.070940018,1.065179944,,,1.018450022,,,,,,,,,1.131590009,1.06045,1.04516,1.0518,1.05835,1.03825,1.03649,1.02587,1.02189,1.00523,1.03811,1.03262,1.02919,,,0.99576,0.98606,,,,
DNK,,,,,,,,,,,,,,,,,,,0.990620017,0.990620017,0.987900019,0.996309996,0.998860002,0.99496001,0.995429993,0.998049974,1.000839949,1.002709985,1.005959988,1.006420016,1.014129996,1.008479953,1.009220004,1.013810039,1.014960051,1.017310023,1.013299942,,1.023390055,1.029099941,1.02386,1.02712,1.02657,,1.02443,1.01886,1.01807,1.01705,1.01811,1.01238,1.00575,1.00558,1.00245,1.0091,1.01689,1.01845,1.00967,1.00288,,
DOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.043779969,1.047600031,1.04057,,1.07087,,1.02597,1.03607,,1.03482,1.02837,0.96427,0.97235,0.98949,0.98647,0.9881,0.9852,0.98537,0.99023,0.99357,,
DZA,,,,,,,,,,,,0.599099994,0.623640001,0.640470028,0.647710025,0.658050001,0.667249978,0.680890024,0.691020012,0.707639992,0.719709992,0.729340017,0.73834002,,0.756640017,0.767359972,0.78275001,0.789659977,0.797330022,0.808520019,0.817080021,0.829490006,0.842630029,0.85443002,0.870299995,0.883539975,0.895179987,0.918340027,,0.948920012,0.96421,0.97402,0.98011,0.99055,0.99585,0.99926,1.00128,1.00128,0.9862,0.97905,0.99363,0.9949,,,,,,,,
EAP,,,,,,,,,,,,,,,,0.815789998,0.842140019,0.845969975,0.8477,0.840219975,0.836979985,0.825230002,0.819019973,0.82336998,0.828059971,0.83326,0.847479999,0.860989988,0.867560029,0.877560019,0.883180022,0.893339992,0.904380023,0.906769991,0.922580004,0.929740012,0.937219977,0.943459988,0.950129986,0.959249973,0.964240015,0.968069971,0.969099998,0.971319973,0.978619993,0.982379973,0.987030029,0.988799989,0.99289,0.996559978,0.99346,0.99639,0.99805,0.99893,1.00244,1.00161,1.00491,1.00585,1.00708,
EAR,,,,,,,,,,,0.678929985,0.679830015,0.684539974,0.688449979,0.690050006,0.700559974,0.708389997,0.71201998,0.715900004,0.723519981,0.727479994,0.735650003,0.738579988,0.749539971,0.749890029,0.758279979,0.767719984,0.774200022,0.783410013,0.78591001,0.792540014,0.804430008,0.812439978,0.823029995,0.831619978,0.835349977,0.839489996,0.85187,0.861199975,0.873179972,0.878700018,0.886219978,0.896420002,0.932919979,0.934859991,0.94174999,0.948230028,0.956070006,0.968850017,0.980069995,0.98461,0.98942,0.99121,1.01679,1.01731,1.01769,1.03001,1.02642,1.02518,
EAS,,,,,,,,,,,,,,0.782779992,0.780319989,0.833019972,0.856090009,0.859080017,0.860660017,0.854499996,0.852580011,0.842819989,0.837979972,0.842379987,0.847029984,0.851589978,0.864489973,0.876760006,0.88221997,0.891369998,0.896640003,0.905430019,0.915149987,0.917289972,0.931100011,0.937619984,0.944260001,0.949000001,0.95547998,0.96359998,0.968050003,0.971549988,0.972450018,0.974380016,0.980830014,0.984220028,0.988359988,0.989859998,0.993579984,0.996860027,0.99392,0.99657,0.99803,0.99875,1.00188,1.001,1.00405,1.00508,1.00608,
ECA,,,,,,,,,,,,,,,,,,,,,,,,0.964559972,0.965550005,0.966639996,0.967100024,0.967180014,0.96766001,0.967639983,0.968670011,0.96995002,0.97122997,0.971140027,0.972630024,0.971019983,0.971379995,0.972350001,0.967710018,0.964280009,0.966239989,0.961499989,0.960200012,0.957210004,0.96134001,0.963419974,0.968020022,0.969669998,0.973770022,0.979900002,0.97902,0.97861,0.98331,0.98653,0.98806,0.9888,0.98965,0.98287,0.98307,
ECS,,,,,,,,,,,0.971710026,0.971989989,0.972360015,0.976909995,0.973150015,0.97815001,0.98202002,0.979250014,0.980069995,0.980040014,0.981750011,0.986400008,0.985339999,0.988699973,0.988070011,0.988680005,0.989629984,0.990180016,0.98901999,0.987559974,0.987909973,0.98961997,0.991460025,0.989279985,0.987150013,0.986379981,0.987269998,0.986940026,0.984910011,0.983690023,0.984200001,0.982450008,0.980780005,0.979979992,0.982360005,0.982729971,0.984480023,0.985450029,0.987079978,0.988319993,0.9873,0.98696,0.98883,0.99466,0.99532,0.99526,0.99566,0.99061,0.99083,
ECU,,,,,,,,,,,,0.943239987,0.944060028,0.946680009,0.95648998,0.964129984,0.961989999,0.964900017,0.965439975,0.983080029,0.971620023,0.979680002,,0.997020006,1.002619982,0.995840013,0.99950999,1.000349998,1.002789974,,,,,0.998790026,,,1.011569977,,1.014179945,1.011500001,1.00575,1.0103,1.00486,1.00785,1.00228,1.00459,1.00568,1.00665,,1.02678,1.02145,1.02351,1.02808,1.02395,1.02267,1.02246,1.02095,1.01995,,
EGY,,,,,,,,,,,,0.618399978,0.619539976,0.620620012,0.624119997,0.618470013,0.630410016,0.638769984,0.64477998,0.657130003,0.662819982,0.678839982,0.691919982,0.707350016,0.725409985,0.743600011,0.761259973,0.773899972,0.763979971,0.798579991,0.816320002,0.823440015,0.855579972,0.862829983,0.851029992,0.885770023,0.811249971,0.876820028,,0.923099995,0.93284,0.94193,,0.95052,0.95747,,,,,0.97607,0.97123,0.96888,0.98528,0.98574,0.99601,,0.99319,0.99414,0.99651,
EMU,,,,,,,,,,,0.969280005,0.969510019,0.97161001,0.981660008,0.970849991,0.982219994,0.991029978,0.986400008,0.990610003,0.990249991,0.996159971,1.005609989,0.998989999,1.005879998,1.004580021,1.004959941,1.006999969,1.007640004,1.004349947,1.004780054,1.005300045,1.006790042,1.008170009,1.007670045,1.000480056,0.999090016,1.000970006,0.999180019,0.997730017,0.99891001,0.997969985,0.999719977,0.99703002,0.997669995,0.998939991,0.997940004,0.996379972,0.99763,0.997380018,0.993390024,0.99253,0.99166,0.99172,0.99528,0.99592,0.99582,0.99678,0.99289,0.99358,
ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.823329985,0.788150012,0.785839975,0.796339989,0.796609998,,0.787909985,0.78421,0.78929,0.75389,0.75815,0.71754,0.72784,0.73062,0.78798,0.78194,0.78276,0.80947,0.81406,0.81864,0.93625,0.83619,0.85546,,0.87478,,
