country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813,803,795,782,770,755,739,725,709,688,663,639,616,594,573,555,530,509,,
NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1180,1170,1130,1080,1040,1010,996,987,978,972,963,951,943,931,925,917,,
NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,157,151,145,138,131,124,121,116,113,112,110,108,105,103,101,100,98,,
NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,12,11,11,9,9,8,8,7,7,7,6,6,6,6,5,,
NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,2,,
NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,521,520,470,447,415,386,361,342,323,305,285,266,248,231,236,200,186,,
NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,12,12,11,11,11,11,10,11,11,10,10,9,10,10,10,9,,
OED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,19,19,18,17,17,17,16,16,16,15,15,15,15,14,,
OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,19,19,18,18,18,18,18,18,18,18,18,19,19,19,,
OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,483,475,465,447,423,401,382,367,357,347,340,333,326,321,316,310,303,,
PAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,275,264,254,243,237,222,214,205,199,191,180,173,166,161,154,143,140,,
PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,86,91,93,88,88,88,86,84,82,79,76,74,66,60,58,55,52,,
PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,138,132,127,122,118,114,112,108,106,104,102,100,98,96,94,91,88,,
PHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,163,160,156,156,156,156,149,148,149,144,141,139,136,131,127,124,121,,
PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,242,234,225,213,200,187,179,173,170,168,166,164,160,155,151,148,145,,
POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2,,
PRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896,874,853,831,800,766,738,713,692,674,656,640,626,613,603,587,575,563,,
PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,24,23,25,23,23,23,23,23,21,22,19,20,21,20,20,21,,
PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,128,122,121,120,120,120,119,118,113,106,100,96,94,93,91,90,89,,
PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,9,9,8,,
PRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,191,188,185,180,174,168,163,158,153,148,145,141,138,135,132,130,129,,
PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,69,70,66,64,59,58,56,53,50,45,42,40,36,37,32,29,27,,
PSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,123,120,115,111,107,102,99,94,91,87,84,81,78,77,74,71,70,,
PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,
PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,13,13,13,12,11,11,11,10,10,10,10,10,10,9,9,9,,
ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,49,47,43,39,35,32,30,28,28,27,24,23,21,21,21,21,19,,
RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,53,51,49,45,42,36,32,30,27,25,23,22,20,19,18,18,17,,
RWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160,1100,961,870,758,643,541,469,427,424,373,349,329,308,291,275,260,248,,
SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,379,361,344,327,309,293,278,263,249,235,222,210,199,190,179,169,163,,
SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24,23,23,22,22,21,21,20,20,19,18,18,17,17,17,17,17,,
SDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,645,614,598,580,529,508,479,454,433,408,390,368,349,333,320,308,295,,
SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,545,537,532,526,519,514,504,492,472,447,423,400,381,364,346,330,315,,
SGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,14,13,14,13,13,12,11,10,10,10,10,9,8,9,8,8,,
SLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,233,222,210,199,188,177,172,159,152,141,134,127,122,120,112,108,104,,
SLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480,2250,2080,1960,1850,1760,1680,1610,1530,1450,1360,1270,1210,1180,1190,1180,1120,1120,,
SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,75,68,66,64,62,60,58,57,57,54,53,52,50,49,48,47,46,,
SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210,1170,1140,1100,1080,1040,1040,1030,1010,994,985,955,943,893,878,855,865,829,,
SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,13,12,12,,
SSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,849,833,812,782,746,713,685,664,645,627,610,596,582,571,557,545,534,,
SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730,1690,1660,1610,1550,1480,1410,1330,1250,1170,1100,1070,1050,1090,1140,1110,1130,1150,,
SSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,849,833,812,782,746,713,685,664,645,626,610,596,582,571,557,545,534,,
SST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,395,390,383,369,351,334,320,308,300,293,287,282,276,273,268,264,259,,
STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,173,169,167,166,163,158,154,150,145,140,137,134,132,131,130,130,130,,
SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,218,207,189,176,164,165,167,169,159,148,139,134,129,124,122,121,120,,
SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,7,7,7,7,6,7,6,6,6,6,6,6,5,6,6,5,,
SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,11,10,11,10,8,8,8,8,8,8,7,7,7,7,7,7,,
SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,,
SWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,528,534,538,539,532,518,496,474,460,450,441,435,432,434,435,436,437,,
SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,54,54,54,55,55,55,55,55,55,55,55,55,55,55,54,54,53,,
SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,26,25,26,25,26,26,26,26,27,28,28,29,30,30,30,31,,
TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420,1410,1400,1370,1350,1330,1340,1300,1310,1270,1240,1210,1190,1170,1170,1160,1140,1140,,
TEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,118,115,112,110,106,103,99,98,94,91,88,85,82,79,77,74,73,,
TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,41,40,38,35,34,31,29,28,26,24,23,22,21,20,19,18,18,,
TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,489,489,489,488,492,482,480,473,458,440,422,410,404,401,398,395,396,,
THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,43,44,44,46,43,42,42,43,43,42,41,39,39,38,38,37,37,,
TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,52,43,35,33,32,29,27,26,26,23,22,21,20,19,18,17,17,,
TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,27,25,21,20,18,18,15,13,12,10,10,9,9,8,8,8,7,,
TLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,95,95,94,94,91,90,89,88,88,85,82,81,79,78,77,76,75,,
TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,720,668,603,507,415,348,300,269,242,219,198,185,176,168,160,152,142,,
TMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,102,97,101,94,91,91,85,76,72,70,67,66,65,67,65,63,63,,
TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,73,71,69,67,66,64,62,60,61,57,56,56,56,55,54,53,52,,
TSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,379,361,344,327,309,293,278,263,249,235,222,210,199,190,179,169,163,,
TSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,849,833,812,782,746,713,685,664,645,626,610,596,582,571,557,545,534,,
TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,78,74,75,76,76,73,65,72,74,71,72,71,70,69,68,68,67,,
TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,63,60,57,54,51,49,47,47,46,46,46,46,46,46,46,45,43,,
TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,41,39,38,35,33,30,28,27,25,24,23,22,20,19,19,18,17,,
TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,819,788,763,741,721,703,685,666,656,644,628,615,593,574,556,539,524,,
UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,550,537,520,512,491,473,465,455,442,430,419,412,401,394,387,381,375,,
UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,33,32,33,33,31,33,33,27,25,23,24,23,24,21,20,19,,
UMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,67,65,65,62,61,60,58,56,53,51,49,47,46,46,45,44,43,,
URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,25,25,23,23,22,20,20,19,19,17,17,17,18,17,18,18,17,,
USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,13,13,13,13,13,14,14,14,15,15,15,16,16,16,18,19,19,,
UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41,41,39,37,38,37,35,34,32,31,32,32,31,30,30,29,29,,
VCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,75,72,69,64,59,62,67,70,67,63,64,71,73,69,64,67,68,,
VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,123,135,127,119,113,114,114,116,119,117,116,116,115,113,115,121,125,,
VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,65,62,59,57,54,51,49,49,48,47,47,46,46,45,45,44,43,,
VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,135,128,123,119,113,108,103,99,96,92,88,85,82,80,76,74,72,,
WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,335,328,319,309,296,284,274,265,257,248,241,234,229,224,219,214,211,,
WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,85,84,80,74,72,66,62,60,58,58,54,52,48,47,45,44,43,,
XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,290,278,266,254,242,230,219,208,200,192,187,184,175,174,169,165,164,,
ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,168,177,186,195,201,201,199,191,179,171,161,143,133,128,125,122,119,,
ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,491,465,453,437,421,406,387,356,329,305,283,267,254,242,232,222,213,,
ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,629,666,680,686,685,680,671,657,632,598,557,528,509,494,480,468,458,,
