country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.24197006,12.21413994,11.02097988,10.49779034,10.71945953,,14.67131042,15.05171,14.86956,15.48066,15.34126,15.31998,14.86558,14.54045,14.00533,14.26922,,,,,15.86648,15.82946,15.45905,,16.61873,,
GEO,,,,,,,,,,,,,,,,,,,,,,9.914270401,,,,,9.922329903,,,,,6.852429867,6.405550003,6.442669868,6.414549828,6.708169937,6.401229858,7.661059856,,7.50714016,7.46045,7.60845,9.40904,9.24507,,,,,7.46323,7.56748,,,,7.48672,7.24917,7.24706,7.44399,7.39342,7.57537,
GHA,,,,,,,,,,,,,,,24.47640038,23.58012009,22.11359024,21.32694054,20.13879967,19.29178047,20.93086052,21.91044998,21.5594902,20.8179493,20.85692978,21.54203033,20.91659927,17.16885948,16.12500954,17.46434975,18.19238091,,,,,,,,,19.61643982,19.1357,18.56743,18.60132,17.68225,18.78948,18.80186,17.36505,17.68342,17.41128,18.27545,,18.66661,17.8712,17.52991,15.81591,16.61254,16.97562,15.63675,16.01642,
GIB,,,,,,,,,,,,,20.67143059,11.58778954,11.19013977,10.99314976,12.34090996,13.56488991,12.72661972,13.25734997,12.85816002,,12.88111973,12.63448048,12.58621025,12.54166985,,,,,,,,,,,,,,11.22951031,11.8629,11.74242,,,,,,,5.45277,5.87589,,,,,,,16.8,15.04762,,
GIN,,,,,,,,,,,,22.7680397,,,,,,,,24.75991058,,,,18.56488991,,19.66186905,19.98147011,,,,,14.3811903,,22.6342392,,,,,,,,,,31.33309,31.82767,34.42526,35.82585,,33.29183,,,33.13554,,,,,,,,
GMB,,,,,,,,,,,,19.85038948,19.64875031,20.83094025,19.28296089,17.70689964,19.07205009,17.06178093,17.40366936,16.53264999,16.64804077,15.57581043,,16.05167961,17.4065094,17.41028023,22.90360069,24.28266907,,23.4552803,,26.98413086,28.03861046,24.60057068,24.08526039,26.02391052,20.74790001,,,,,,,,,,,,,,,,,,,,,,,
GNB,,,,,,,,,,,,18.09012985,11.93768978,,,,10.10797977,,,,,10.29654026,13.53547955,,12.11824036,,,8.442410469,,,,,,,,,,,,,15.01456,,,,,,37.28108,,,,,,,,,,,,,
GNQ,,,,,,,,,,,,34.36571121,,,,,27.41212082,,,,17.27215004,,,,,,,,,,,,,,28.25849915,,,,,23.37528992,23.15996,,,,,19.24943,,,,,,,,,,,,,,
GRC,,,,,,,,,,,,24.97351074,25.40242004,23.93201065,21.25510025,20.39693069,22.77186966,21.14620972,20.27285957,19.01392937,19.08637047,18.70203018,18.96556091,18.20524025,17.28940964,16.65007973,16.14538956,16.16534042,15.50625038,15.26467991,14.55338001,14.11791992,13.85768986,11.76671982,11.30986977,12.67518044,9.770899773,11.56682014,10.92763042,10.31501961,9.76026,9.41532,8.97739,8.60019,8.2988,8.28503,8.18975,7.88335,,,,,,7.71531,8.30619,8.66634,8.4038,8.55985,,
GRD,,,,,,,,,,,,25.34782982,26.15151978,,,,,26.75861931,25.00495911,23.16076088,24.57702065,,,32.4924202,31.13396072,30.97125053,,31.80591965,30.28391075,,,,,27.09019089,,,,,,,,,,20.08108,20.08824,,,20.34268,18.77861,15.89481,15.45699,,,13.96384,12.54639,11.87372,11.88228,11.79439,,
GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,,,,,,,,,,,13.79024029,14.61151981,15.87946033,15.37541008,15.72432041,16.5553894,14.35756016,14.39334965,18.48443031,18.61606979,17.88235092,14.38803959,13.75070953,13.72391033,14.02091026,13.94824982,13.45573997,,,,,14.23501968,,15.96710014,15.90639973,15.62590981,16.59865952,,14.69524956,13.2469902,14.03186,13.6879,13.69236,,15.38681,15.75017,16.20368,16.11326,16.56567,15.98533,13.98346,13.54263,13.66083,12.32395,12.66446,,12.39713,10.51281,10.49312,
GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,,,,,,,,,,,,,,,22.70089912,,20.80110931,,,,,,,,19.09894943,20.17427063,,,,,,,,,,,,,,,,,,16.47742,,18.03704,,22.34916,20.8934,21.90081,21.4222,20.86307,20.29138,,,,,,,
HIC,,,,,,,,,,,,16.50737953,16.53313065,16.64682007,16.50169945,16.30754089,16.15420914,16.04494095,15.99038982,15.78966045,15.76854992,15.67893982,15.59638977,15.4844799,15.40814972,15.24950027,15.2481699,15.13430023,14.94311047,14.78763962,14.47459984,14.23519039,14.02775002,13.84689999,13.85746002,13.85754013,13.83483982,13.76029015,13.92150021,13.86462975,13.60711956,13.58425999,13.4911499,13.4449501,13.24806976,13.12839031,13.06175995,12.9033699,12.84772015,12.72533035,12.65978,12.68246,12.70481,12.86842,12.87004,12.76727,12.62698,12.60643,12.63098,
HKG,,,,,,,,,,,,21.90086937,22.36239052,22.94898987,24.19997025,24.72418976,24.33526993,30.25318909,30.15398979,30.10794067,29.69067001,29.33661079,28.98703003,27.24266052,25.93643951,24.80258942,23.99015045,23.37117958,22.71435928,,,,,,,,20.13158989,,,,,18.83896,18.46881,18.34543,18.03796,18.06874,17.82577,17.4319,17.24002,16.88733,16.67878,15.79139,14.98744,14.19818,13.60538,12.95682,12.37069,11.51862,11.22247,
HND,,,,,,,,,,,,,,,,18.1050396,,,,,28.3566494,,28.31261063,29.32703018,26.04990005,,25.83786964,,,,,22.81451035,,19.91493034,,,,,,,,,,,,,,,,,,,,,,16.09893,14.49878,16.65963,,
HPC,,,,,,,,,,,,21.53907967,21.67260933,21.74492073,22.11883926,22.4447403,22.71846962,22.9349308,23.12388039,23.16095924,23.48638916,23.44852066,23.36964035,23.28800964,23.18164063,23.24084091,23.39975929,22.73827934,22.3680706,22.24505043,22.42464066,22.31838989,22.22583008,22.19619942,22.58268929,22.90159035,22.71645927,22.6581707,22.86112976,22.94543076,23.44485092,23.31163979,23.63559914,23.55154991,24.15765953,23.88063049,23.9267807,23.63487053,23.69812965,23.30245972,23.24454,23.31242,23.04886,22.07264,21.88557,21.44457,21.1948,20.97459,21.37058,
HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.03701973,13.41580009,12.71988964,12.47268009,11.84402,11.32851,11.02664,10.86358,,10.13688,9.54029,9.29822,9.08776,8.32827,8.14958,8.001,7.80615,7.70094,8.0174,7.03333,6.73221,,,
HTI,,,,,,,,,,,,,,,,,,,,19.85750961,22.70956039,22.74453926,,21.13401985,24.47286034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3926096,10.27198029,,10.60999966,10.2234602,10.0420599,9.84324,10.67705,10.86448,10.96142,9.85162,9.94135,9.85824,9.83302,10.22322,10.32898,10.19559,10.02931,10.03962,10.48026,10.90331,10.2914,10.01652,,,
IBD,,,,,,,,,,,15.21959972,15.65141964,16.01033974,16.00695992,15.8955698,16.1548996,16.68047905,17.15177917,17.46589088,17.22015953,16.9656105,16.79685974,16.6236496,16.63031006,16.76453018,17.03409958,17.05179977,17.02280045,16.93461037,16.74814987,16.59671974,16.71562958,17.00806046,17.30571938,17.50498962,17.78167915,17.9324894,18.17914009,18.28725052,18.23987007,18.60503006,19.22808075,19.22615051,19.09272003,19.12027931,18.80545044,18.46705055,18.02382088,17.57181931,17.26407051,17.21703,17.44554,17.38847,18.27212,18.22951,17.94955,17.4179,17.26164,17.23354,
IBT,,,,,,,,,,,15.62343979,16.01634979,16.33901978,16.34304047,16.25087929,16.50778961,16.97801971,17.41123009,17.69277954,17.47270966,17.29536057,17.16362,17.01328087,17.06694031,17.20237923,17.51538086,17.42905998,17.35877037,17.21338081,17.01695061,16.86997986,17.00193977,17.29040909,17.56600952,17.77960014,18.11500931,18.31698036,18.59720993,18.77216911,18.7885704,19.15324974,19.75935936,19.76351929,19.62639046,19.69354057,19.35036087,19.06011009,18.65243912,18.25976944,18.02257919,18.02609,18.13249,18.24865,18.93456,18.82211,18.5601,18.16581,17.97486,18.02335,
IDA,,,,,,,,,,,,19.7783699,19.75679016,19.89941025,20.02049065,20.19733047,20.11737061,20.29064941,20.21784019,20.40689087,20.95409012,21.18116951,20.98427963,21.32058907,21.26379013,21.72426033,20.93508911,20.39443016,19.63883018,19.33130074,19.22615051,19.37988091,19.56908035,19.64413071,19.94478989,20.75746918,21.44409943,22.05657005,22.80497932,23.39018059,23.65135002,23.88236046,23.83942032,23.50757027,23.77725029,23.06852913,22.9407196,22.71839905,22.62203979,22.64744949,22.79844,21.86446,22.99397,22.1521,21.68999,21.40375,21.72611,21.27684,21.68306,
IDB,,,,,,,,,,,17.18881035,17.24296951,17.34613037,17.65258026,17.90662956,18.17050934,18.15579987,18.37520981,18.18609047,18.47578049,19.2634201,20.00406075,19.38357925,19.97563934,19.98060989,20.87738991,19.68188095,19.00912094,18.19292068,17.67893028,17.53694916,17.6441803,17.59992981,17.45457077,17.37471008,18.07015038,18.67240906,19.18382072,19.57901955,19.90119934,20.36356926,20.87854004,21.20879936,21.38787079,22.8812809,22.3289299,21.53833961,21.37031937,20.61831093,20.65859032,21.16983,18.7994,21.15492,19.41601,18.33013,18.23693,19.05278,18.48555,18.86477,
IDN,,,,,,,,,,,13.10004997,13.63815022,12.84414959,13.43107986,14.3668499,,16.10253906,,,,,14.85468006,15.6660099,15.37847996,,,15.26774025,,15.10552979,14.82182026,12.91660023,13.19851017,13.54265022,13.82293987,14.08780003,14.13825989,14.27040958,14.39865017,14.94995022,14.9471302,14.57182,14.25666,13.58158,14.23421,14.20076,12.47833,12.26633,13.0443,11.95971,12.59356,12.17648,14.76712,16.61711,15.37529,15.4731,,14.11492,15.3284,15.2071,
IDX,,,,,,,,,,,,,21.75419044,21.77168083,21.8157196,21.94326019,21.8161602,21.92925072,21.97480011,22.00412941,22.30739975,22.14019966,22.37754059,22.49492073,22.4239006,22.49407959,22.07274055,21.68728065,20.9785099,20.87557983,20.85305023,21.05739975,21.51963043,21.76452065,22.40389061,23.17625046,23.82333946,24.43975067,25.3593998,26.08004951,26.07486916,26.03393936,25.62722969,24.88508034,24.32356071,23.51519012,23.84523964,23.5732708,23.95458031,23.95344925,23.83878,24.0673,24.15077,24.12494,24.09625,23.66721,23.4596,23.10511,23.53348,
IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,,,,,,,,,,,,21.92317963,21.48303986,21.23763084,,21.61647987,,,,,,,,,,,,,,,,,,,,,,,,33.62363052,33.62315,33.44458,32.32464,32.32493,32.69999,,,,,25.1393,25.32821,25.92121,,30.78327,31.77246,31.65018,28.49097,27.44103,,
INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,,,,,,,,,,,,,,,11.64581013,12.30591011,14.32643986,14.6830101,14.95897961,15.06217003,15.00086021,15.12230015,15.17498016,15.04644012,15.82406044,15.89167023,16.41143036,16.51431084,16.74193001,17.01004982,17.01357079,16.60783005,16.49000931,16.62151909,15.13889027,14.84515953,14.68062019,14.27612972,,,,,,,,,,,,,,,,,,,,,,
IRN,,,,,,,,,,,,34.21572876,32.91062164,27.97945976,29.43763924,28.66233063,26.67078018,24.45021057,,,,,,,,15.0673399,,,,,,23.51116943,25.6658802,27.16550064,28.25740051,30.69640923,,31.31113052,,,,,,,,,,,,,,,,17.55105,17.51293,,18.6938,19.00886,,
IRQ,,,,,,,,,,,,23.64958954,22.05514908,,25.02817917,26.0283699,24.48284912,27.03727913,29.55357933,28.96339989,29.67501068,30.83540916,31.00222969,27.55023956,25.20941925,27.79125977,27.6950798,24.32490921,23.24876976,21.63373947,,,,19.36731911,,,18.62754059,,,19.68693924,19.73519,,,17.57184,18.78595,,,13.73327,,,,,,,,,,,,
ISL,,,,,,,,,,,,10.48663044,10.39904976,,,10.37215042,10.83075047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISR,,,,,,,,,,,,,,,,12.06206036,,10.97824001,10.88980007,10.56527042,10.58563995,10.56637955,11.11795998,11.08189011,10.89591026,10.5314703,10.95520973,11.05142021,10.90244961,10.92047024,10.83889961,10.51904964,10.41337967,10.18272972,9.767230034,,,,,10.4023304,10.6371,9.97081,9.8969,9.83352,9.78642,9.88565,10.07465,10.05727,9.89721,9.76439,,,,,,,,,,
ITA,,,,,,,,,,,,11.51305962,11.32199955,13.37234974,,,11.26253033,10.95365047,10.81326008,10.67914963,10.37100983,10.22482014,10.05189991,9.994919777,9.971819878,9.757379532,9.536849976,9.36357975,9.239469528,9.071249962,9.176119804,8.679479599,8.482370377,8.439330101,8.178569794,9.55935955,10.19629955,,10.29500008,10.54279995,10.45422,10.13982,10.24765,10.57577,10.80444,10.54004,10.617,10.10115,,,,,,11.37547,,11.29297,10.04517,9.98461,,
JAM,,,,,,,,,,,,,,,,26.70900917,,,,,,,,,29.01964951,30.46211052,,28.3782692,27.38730049,26.59750938,,,,21.50498962,,,,,,,18.45466,,19.34717,20.30057,19.1404,,,19.77441,,,14.28883,16.81034,,16.17915,16.49503,16.42874,18.10698,15.49229,16.69828,
JOR,,,,,,,,,,,,22.95672989,20.80890083,21.20775986,20.68462944,21.50105095,21.13619995,21.15275002,21.05421066,20.59057045,20.45939064,20.73225021,20.76903915,20.9534893,21.5607605,19.18787956,17.51511955,17.5206604,16.45152092,,,,,,,,,,,,,,18.76206,17.87835,,,,,,,,,,,14.5993,,,11.431,12.26127,
JPN,,,,,,,,,,,,18.24511909,18.16391945,17.91444969,17.8362999,17.33768082,17.28631973,17.32778931,17.31196022,17.26936913,17.1566391,17.24949074,17.75974083,17.40328026,17.43387032,17.59820938,17.86148071,17.78886986,17.67370033,17.47532082,17.09905052,16.74193954,16.09864998,,14.66495037,14.06052017,,,14.4330101,14.22385979,13.97589,13.83111,13.54963,13.2181,12.88619,12.63236,12.40449,12.22233,12.11685,11.96782,11.88616,11.79464,11.67616,,11.44178,11.3877,11.21106,11.11967,,
KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.50668,6.79388,6.59153,6.95898,
KEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.36473,29.29647,29.36084,26.13435,27.20751,28.32847,30.37735,33.15497,33.44305,,,,,,,,,,
KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.39381027,13.04708004,13.25916958,13.50111008,12.55389023,,,13.16228962,13.33059,13.65916,13.41477,14.03967,13.74518,13.41677,13.51613,13.56318,,14.71127,14.3056,14.29209,12.56466,12.20861,12.40401,10.79995,9.86636,10.43743,10.64648,
KHM,,,,,,,,,,,,22.09778976,,,,,,,,,,,,,,,,,,,,,,,,,,,17.17625046,17.60297012,18.46332,19.56403,21.62281,23.58824,,,29.98881,28.92194,,,,,,,,,,,,
KIR,,,,,,,,,,,10.84210968,11.78946972,11.29267979,11.87804985,11.46739006,,,12.74510002,13.38210964,15.6212101,15.84416008,14.50382042,14.47327995,14.62308025,14.20547962,13.72500038,13.48538017,14.32758999,14.29121017,12.30084991,12.15789032,12.77966022,14.16456032,,16.66216087,14.47924995,16.69614983,,22.73059082,,,20.95323,18.3879,19.88112,18.61897,17.0192,17.98425,17.66462,17.44428,,,,,,,,,,,
KNA,,,,,,,,,,,,,,,,,,,,,,,,,14.04843998,17.85956955,15.26181984,,15.64834976,14.59722042,,,14.95238018,13.67080975,,,,,,,14.44848,11.51064,10.02364,9.82734,9.27078,9.92191,,10.11633,10.54197,9.68254,9.26667,9.18162,8.19866,12.41451,8.48544,8.31985,7.9222,,,
KOR,,,,,,,,,,,,36.50862122,36.47457123,36.64014053,36.75119019,37.21392059,37.12532043,37.65171051,37.91505814,36.50500107,38.14377975,39.12409973,37.19168091,36.44086838,36.32986069,35.89369965,35.01422882,34.31584167,32.08069992,30.42270088,27.66814995,25.22938919,23.52934074,23.15899086,23.76734924,24.59968948,24.68461037,23.68338966,22.69409943,22.12851906,21.02036,19.90796,18.2354,17.68318,17.80924,18.10403,18.03688,18.10598,18.05288,18.01945,17.63652,16.2053,15.97947,15.61105,14.91446,14.40724,13.84298,13.26544,,
KWT,,,,,,,,,,,,12.91709042,12.17405987,12.06291962,11.84428978,11.22474957,11.54829025,11.75111961,11.76597977,11.93362999,11.87701988,11.85517025,12.02847958,12.21755028,13.02569962,12.75339985,12.74705982,12.75022984,12.78571033,12.55214977,12.50158978,,11.1094799,11.04874992,10.78633022,10.79386044,10.83594036,10.87749958,10.57159996,10.55992031,10.78929,10.45674,,,10.56204,,,9.47253,9.08783,8.17474,,,,,,7.58836,,,,
LAC,,,,,,,,,,,13.33819962,13.55506039,13.83135986,14.25333023,14.55325985,14.89437962,15.0784502,15.10077953,15.30099964,15.23993015,15.48750019,15.61046982,15.72416019,15.82127953,15.89083958,15.8462801,15.93237972,15.88636971,15.93770027,16.0402298,16.1225605,16.27462006,16.44043922,16.61881065,16.74028969,17.01382065,17.08466911,17.28013992,17.41987991,17.46206093,17.7444706,18.43799973,18.44658089,17.28664017,17.15479088,16.86362076,17.6074791,18.16570091,17.47937965,17.49305916,17.26036,17.06215,16.89054,17.30006,16.57641,16.49783,16.53588,16.61526,16.60104,
LAO,,,,,,,,,,,,16.88851929,17.37368011,18.85778999,,,,,20.78055,21.0081501,22.29906082,19.22921944,,,12.47321987,13.59955978,11.19948959,,12.13488007,,11.76603985,,12.3261404,10.89103031,12.22103024,14.06591988,15.05821037,,18.40526009,20.35816002,21.33414,22.73286,24.08807,25.65986,26.62404,24.78485,24.73147,23.60216,22.76177,22.77202,20.22128,19.88845,18.60615,17.7271,18.3395,18.7202,18.34744,18.13429,18.15412,
LBN,,,,,,,,,,,,,,,,,,,,,,11.49423981,,,,,,,,,,,,,,,,,,9.073300362,,7.53579,7.3906,7.80251,8.50679,9.04021,9.18398,9.20215,9.1243,9.20378,8.94176,9.30599,,8.20747,7.74275,,7.67398,,,
LBR,,,,,,,,,,,16.50688934,,,,,,17.35630989,,,,,,,,,,,,,,,,,,,,,,,17.17876053,,,,,,,,,,,,,,,14.88293,18.39079,,,,
LBY,,,,,,,,,,,,12.42298031,12.67570972,12.66609001,13.31095028,13.16924,14.05550003,13.61806965,14.53176975,13.75994968,13.54636955,12.17765045,,11.10758972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,,,,,,,,,,,,,18.04999924,20.22459984,31.90839958,,15.22558975,16.28776932,,,,,15.59006023,16.93464088,15.63062954,,,,,,18.53207016,,18.32489967,18.55913925,,,,17.23314095,,17.70852089,17.77305,17.35422,17.94789,16.35642,15.82064,16.93275,17.0142,16.69901,16.35751,16.2016,15.70294,15.31698,14.33398,12.17938,12.76199,11.73623,11.78644,11.41776,11.14556,
LCN,,,,,,,,,,,14.10875034,14.30237961,14.53312969,14.93004036,15.14398003,15.45277023,15.59659958,15.60122013,15.79981041,15.57732964,15.79835987,15.90997028,15.98626995,16.10868073,16.17531967,16.25049973,16.20985985,16.16077995,16.20955086,16.29667091,16.36833,16.55217934,16.70447922,16.82926941,16.94222069,17.2081604,17.27193069,17.40243912,17.58366966,17.60807037,17.88521957,18.56674004,18.61510086,17.43774986,17.26326942,16.97221947,17.68437004,18.18852997,17.50712967,17.48757935,17.25248,17.03227,16.83752,17.19956,16.50248,16.39638,16.41891,16.50972,16.4962,
LDC,,,,,,,,,,,,23.45107079,23.36050987,23.52002907,23.56364059,23.78631973,23.65994072,23.64108086,23.66661072,23.82272911,24.14228058,23.76955986,24.12887001,24.38624001,24.38101006,24.44807053,23.94556046,23.80446053,22.88710022,22.48900986,22.01148033,22.22887039,22.84509087,23.20199013,24.00922012,24.8396492,25.66189003,26.51096916,27.38462067,28.0320797,28.15926933,27.98210907,27.34991074,26.80241013,25.92522049,24.97141075,25.50148964,25.13212013,25.68852997,25.43502045,25.33858,25.65008,25.86966,25.6577,25.62664,24.95432,24.75304,24.31458,24.74825,
LIC,,,,,,,,,,,,19.73254013,19.66533089,19.76721954,19.86462021,20.22220039,20.29273987,20.66346931,21.01243019,21.12709045,21.04430962,20.41041946,20.49197006,20.57938004,20.66559029,20.69347,20.63869095,20.62745094,20.81456947,20.66110039,21.23901939,21.07202911,21.09148979,21.0218792,21.2947998,21.49567032,21.34217072,21.29817963,21.96231079,22.19824982,21.92308044,22.36813927,22.54163933,22.59947014,22.75251007,22.99920082,23.27465057,22.91328049,23.20479012,22.93792915,22.87612,22.72036,22.90115,22.42411,22.50288,22.10181,21.97853,21.88316,22.09153,
LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.57927,9.0625,8.58808,9.82569,9.26844,,10.67314,,,9.70487,9.90828,9.65192,,,
LKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.83090973,22.4825592,22.28738022,19.10928917,19.91687012,20.14283943,21.1665802,21.8620491,22.34247017,,,,,,,,,,,,,,,,17.25639,17.28218,,,,17.42213,17.44801,,
LMC,,,,,,,,,,,19.38945961,19.48105049,19.27581024,19.33390999,19.57925987,19.84218025,20.20376968,20.50004005,20.60865021,20.81698036,21.12244987,21.39043045,21.66083908,21.77940941,21.95471001,22.01991081,21.88257027,21.6576004,21.3812294,21.45858955,21.28405952,21.64451981,22.13574028,22.61878014,23.06800079,23.37700081,23.60981941,23.85022926,24.35032082,24.57847977,24.84318924,24.71771049,24.35928917,24.48463058,24.73768997,23.62931061,22.90208054,22.44207001,21.62775993,21.14690971,21.20589,21.70244,22.38171,23.50979,23.80539,23.48068,22.55303,22.27369,22.34035,
LMY,,,,,,,,,,,15.68715,16.08390999,16.40472031,16.4029808,16.30167961,16.5604496,17.03808022,17.45999908,17.71883011,17.49366951,17.31738091,17.1800499,17.02282906,17.06653976,17.20163918,17.51305008,17.4242897,17.3550396,17.20578957,17.00694084,16.85824013,16.99035072,17.28259087,17.57250023,17.79326057,18.14505005,18.3458004,18.64654922,18.82496071,18.84449005,19.21637917,19.82279968,19.8060894,19.66473007,19.75225067,19.43026924,19.13406944,18.72027969,18.32460022,18.09795952,18.09872,18.23437,18.35552,19.03864,18.92542,18.6707,18.27281,18.07721,18.11664,
LSO,,,,,,,,,,,46.55622864,21.29227066,19.54297066,,,23.60457993,23.32241058,22.14369011,21.16268921,20.93906975,19.4703598,19.69656944,18.8946991,19.09770966,19.61483002,19.68528938,20.13157082,20.91032028,20.9534893,20.08167076,,18.41496086,,21.69922066,23.50245094,,23.6733799,22.85306931,,22.24168968,22.06443,22.9424,23.19684,23.17739,25.12273,27.03748,25.79141,25.39641,23.75957,23.33837,24.48395,24.76922,24.69132,24.13987,23.46834,23.95153,23.16604,25.34293,,
LTE,,,,,,,,,,,13.73929024,14.39169025,14.94853973,14.93840027,14.63953018,14.83745003,15.51352024,16.14466095,16.48358917,16.16814995,15.67693043,15.35550976,14.86254978,14.78281021,14.82242012,14.98429966,15.08603954,15.07409954,14.89062977,14.47574043,14.14091969,14.08038998,14.21872997,14.31692028,14.3882103,14.71883011,14.97420979,15.2867403,15.40402031,15.37203026,15.82149029,16.64336014,16.76972008,16.46943092,16.3797493,16.25185013,16.09260941,15.59634972,15.27202034,15.1035099,14.91824,14.67161,14.28352,14.80778,14.3671,14.02361,13.75482,13.58041,13.50771,
LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.20588017,10.40818024,10.01856995,9.776040077,10.09675026,10.25543976,,,11.18394,11.50088,10.39653,,10.26179,9.90824,9.70397,9.45009,9.15568,8.94914,8.83776,8.56257,8.31545,8.10003,8.07679,7.88976,7.68762,7.80821,,
LUX,,,,,,,,,,,,11.32322979,11.05650043,11.95730019,11.07635021,,,,12.66771984,,12.68894005,14.13939953,,,,,13.44653988,12.72173977,11.30451965,,,,,,,,,10.15373993,,11.64505959,10.88618,10.75392,10.61697,10.58737,10.48169,10.29087,10.09245,10.1755,10.19668,,8.49531,8.62161,7.88117,7.9546,9.11907,9.44748,8.82794,,,
LVA,,,,,,,,,,,,,,,,,,,,,,11.71490955,,,,,11.20584011,,,9.871139526,9.593150139,9.185390472,9.021719933,8.38490963,8.548560143,8.568079948,8.416119576,8.016819954,9.893910408,10.27731037,10.73766,11.24387,11.36004,11.14677,11.02829,10.81161,10.25442,,9.84145,8.60649,9,8.33016,7.89986,8.32843,8.21486,8.03226,8.10571,,,
MAC,,,,,,,,,,,,13.80276012,14.38024044,,,16.51825905,20.84752083,19.40976906,15.14976978,21.32402039,,,,,,,,,,,,,,,,,,,,22.93664932,23.88049,24.02406,23.96863,24.80458,23.24288,22.40684,21.53807,20.54751,18.95774,17.14385,16.23015,14.75386,14.40565,13.1121,12.2064,11.44466,10.66209,10.13764,9.75724,
MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,,,,,,,,,,,,20.35967064,19.88604927,,,,,,,21.21699905,21.56324005,21.82308006,20.88866043,20.77108002,19.56966972,,18.43564987,18.60555077,18.87599945,17.95351028,17.82361984,14.99400043,15.39501953,15.66374969,16.34379959,16.43729973,16.44809914,17.12607002,,16.71512032,16.97265,,,18.09706,18.72611,,,,,,,,,,,,,20.26796,19.42453,
MCO,,,,,,,,,,,,16.97916985,11.26990986,,,,,,10.23550987,,,,,,,,,,,,,,11.25197029,,10.30908966,10.25448036,10.1289196,10.27046013,,10.29642963,,10.76449,,,11.11191,,,,5.80925,,,,,,,8.12069,,8.54364,,
MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.26976013,12.66429043,12.30965996,11.66477966,11.52307987,12.53899002,13.05469036,15.56879044,,12.5945797,13.24936,13.53472,13.2212,13.24313,12.97961,12.75773,12.39943,12.10284,11.49866,11.25259,10.4993,9.89848,9.57243,9.58607,9.376,9.34236,9.22639,9.91073,9.86318,
MDG,,,,,,,,,,,,19.84059906,,,23.91297913,,,,,,,,,,,,,,27.37190056,21.34655952,21.65603065,,,,,,,,,,,,,,,21.55504,23.69152,24.42332,26.7449,23.48387,,,27.63587,,23.11643,,,20.04302,19.29784,
MDV,,,,,,,,,,,12.57691956,12.92308044,,,,,,,,,,,,,,,,,,,,,,,,,,,16.96270943,17.14874077,15.27481,13.06104,15,13.70307,,,,,,,,,,,,,,,,
MEA,,,,,,,,,,,21.77235031,21.7985096,22.31014061,21.87968063,22.3607502,22.45594025,21.92857933,22.08144951,21.83340073,21.18811035,20.4841404,19.94866943,19.81772041,18.35798073,18.08843994,17.7707901,17.79842949,17.6195507,17.39261055,17.69418907,18.38982964,17.77532959,17.9542408,18.15854073,18.65247917,18.64583015,18.27504921,18.18119049,18.40719986,18.62203979,18.52779007,18.34930038,18.32991982,18.0888195,17.98254013,17.4787693,16.9624691,16.3488102,15.92959976,15.50535011,15.32184,15.17937,15.05347,14.63249,14.68665,14.79831,14.91463,14.99075,14.91591,
