age	low	high	mid
"4.5"	0	16.0344827586207	0
"14.5"	0	24.8275862068965	0
"24.5"	0	10.3448275862069	0
"34.5"	0	6.20689655172414	1.29310344827586
"44.5"	3.87931034482759	17.8448275862069	8.53448275862068
"54.5"	5.17241379310344	17.5862068965517	9.56896551724138
"64.5"	16.2931034482759	33.1034482758621	23.5344827586207
"74.5"	4.13793103448275	32.8448275862069	11.3793103448276
