country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ATG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,97.91194153,98.01010895,92.2,100,100,100,98.3518219,98.48223114,94.55201403,100,100,100,100,100,100,,
AUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
AUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,98.90822245,98.63451385,100,99.02347565,99.18422699,99.31898499,99.5,99.55561066,99.68460083,99.83880615,99.93998718,99.9,100,100,100,100,100,100,,
BDI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,2.759879589,3.097561121,3.425892591,3.739945889,4.0347929,4.305505753,3.207317073,4.77947855,5.006793976,4.8,5.509927273,5.3,6.16447401,6.5,7.091122627,7,8.470917702,9.298458099,9.3,,
BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
BEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,16.75588226,18.07306862,19.39076233,20.70403481,21.9,23.29759979,24.56803703,25.81433868,27.03466225,27.9,29.44239807,30.65694809,31.89671135,34.2,36.9,38.4,37.27895355,34.1,40.16017151,41.61823273,43.07774734,,
BFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,5.260829926,5.908196926,6.559186459,7.21470499,7.874684811,6.9,9.191234589,9.837948799,10.4703846,11.4,11.67270947,12.23582554,12.78344822,13.32914543,13.88648796,14.46904373,13.1,15.76035595,16.75895119,18.33757401,19.2,21.78934479,23.65287399,25.47374344,,
BGD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.29,12.00852966,14.5696516,17.8,19.69823647,22.26750946,22.4,27.41957283,29.99834251,32,35.13768768,37.6884079,40.21992111,40.6,44.23,50.52510246,46.5,52.61421204,55.11504745,55.26,59.6,62.87481308,61.5,62.4,73.17420197,75.92,88,,
BGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
BHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
BHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,96.065547,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,99.4,98.5,100,100,100,99.38727699,99.7,100,100,100,99.70578055,100,100,100,100,100,100,,
BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
BLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,70.31526184,71.41932678,72.52520752,73.63381195,74.74603271,75.86277771,76.98399353,78.10570526,79,80.33094788,81.42461395,82.49907684,83.54940796,84.57375336,90.98853086,86.58953857,87.60810852,88.65189362,89.91722437,91.68173599,92.04050446,93.25023651,94.48614502,91.8,97.00158691,98.26512146,,
BMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
BOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.20701218,58.55694199,59.90702438,61.25801086,64.1,63.96632004,71,67.330431,71.2,70.929888,69.963045,69.258539,63.996855,72.3,76.10416412,68.288209,76.211281,80.156567,84.674991,86.765597,87.91201019,88.335943,90.387375,89.505686,90.038729,91.522822,91.8,91.8,,
BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.475116,90.1516571,88.803833,89.999927,91.54168701,91.728598,92.867095,93.354139,94.193812,94.76296,94.39329529,96.016528,96.652996,96.980098,96.765107,97.093513,97.594314,98.125382,98.526625,98.856938,98.8462677,99.328691,99.519494,99.575151,99.650247,99.710902,99.7,100,,
BRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,99.99673462,99.97779846,100,100,100,100,100,100,100,100,100,100,100,100,,
BRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
BTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.15,40.10654831,44.06671143,41.1,51.92449188,59.80811164,59.69068909,71.8,67.4491806,71.35946655,73.28291087,81.75247955,91.5,87.43260956,91.52619934,95.64605713,99.77463531,97.7,,
BWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,10.54891109,12.62602806,14.70495605,16.78660202,18.87187004,20.96166611,23.05592346,25.15068817,27.24103165,24.8,31.38873672,33.43624496,35.45961761,37.45701218,39.43891144,41.41888809,43.1,45.42734528,52.67116547,53.24,53.37743759,53.91786957,56.12682343,58.35322952,60.58835983,62.82494736,,
CAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.248687983,3.816239595,4.388253212,4.960772514,6,6.087617397,6.632086754,7.157349586,7.65847826,8.133627892,7.805169325,9.0510149,9.520390511,10.01497936,9.8,13.20128727,16.09995842,18.71203804,21.33891869,24.23072624,27.12771225,29.9820385,,
CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
CEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.257427,94.62760925,94.560057,95.1183548,95.36598969,95.61634064,95.617315,96.12882233,97.241124,96.65525818,97.938687,97.16400909,97.39942932,98.782325,97.807724,97.97382355,99.368108,98.27311707,98.43344879,99.593662,99.24516296,99.588193,100,99.6,100,99.714844,100,100,,
CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.24479675,93.57578278,93.90691376,94.23894501,94.57279205,94.90936279,95.24954987,95.5942688,95.9434433,96.29312897,96.63838959,96.9743042,97.29593658,97.59836578,97.87665558,98.12897491,98.36579132,98.60068512,98.847229,99.11898041,99.7,99.87464142,99.97492981,100,100,100,100,100,,
CIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.65949249,37.78728104,38.91461563,40.03924942,36.5,42.2695694,43.36985016,44.45660019,45.52711487,48.2,47.61742401,48.64391708,51.4,50.67906189,51.69551468,58.9,53.74567795,54.78623962,55.83730316,56.8971138,57.96392822,59.03598785,55.8,61.18886185,61.9,63.31294632,64.3,65.63575745,,
CMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32.67725372,33.81231689,34.94918823,36.08877563,37.231987,38.37972641,40.7,40.68463516,41,46.2,44.09651566,45.20196533,47.1,47.33861923,49,48.2,50.4659462,51.54072571,53.05342865,53.7,55.02230453,56.26302338,56.8,58.81427383,60.10734558,61.40187454,,
COD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,7.131991863,7.818048477,8.484899521,9.127615929,6,10.34559536,15.2,11.55587769,12.19205475,12.86701393,13.5906086,15.4,15.15995216,13.5,16.83399773,17.97540092,19.09363174,,
COG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8,33.75799942,35.87351227,38.00066757,37.1,42.3441925,44.58398056,41.6,49.18571091,52.68031693,60.4,61.73005295,66.21485138,,
COL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,90.91477203,91.23438263,91.55488586,91.87721252,91.2,92.53090668,92.8640976,93.20175171,93.53990936,95.2,94.19802856,94.50813293,94.79903412,95.06580353,96.8,95.53188324,95.75525665,96.806763,96.057229,96.788995,96.6936,97.032176,97.779418,97.790938,98.186898,98.4,99.59523773,,
COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,32.61035538,34.9774971,37.34514236,39.70837021,42.06224442,44.8,46.72223282,49.01848602,51.28876495,53.54354858,55.79640579,58.06090927,60.3506279,70.15262604,69.65962219,69.3,69.93268585,72.41452026,74.91381073,77.42182159,79.93128967,,
CPV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.6,63.07880783,65.13404846,67,69.17707825,71.18891907,73.21240234,75.26110077,81.1,79.48470306,81.6644516,83.87909698,86.11991882,88.37818909,90.64518738,92.91363525,,
CRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.24978,98.509188,98.695902,98.954779,99.053051,99.147523,99.217998,99.263937,99.409804,98.995734,99.232348,99.503298,99.563517,99.359291,99.409804,99.5,99.6,,
CSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.79618365,86.75835254,89.13096977,89.25136566,89.54051373,90.05118676,90.47319937,91.0315165,91.90376309,92.75050292,92.35601961,93.48891948,93.18320657,94.35428962,95.56871289,96.22777037,96.76433763,97.67922588,98.38373133,,
CUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,96.22828674,95.5,96.62954712,96.79644012,96.93735504,97.06277466,97.18627167,97.32141113,97.48175812,97.68089294,97.92866516,98.22006226,98.54636383,98.89883423,99.26876068,99.64740753,100,,
CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
CYP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,56.32712936,56.35161591,56.37661362,56.39718628,56.4084053,49.7,56.38309097,56.33669281,56.26431656,55.5,56.08665466,56.00850677,55.95557022,55.94141769,55.97589874,54.6,56.16701889,56.44397354,57.5490799,58.65936661,60.2,,
DMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,79.54446411,80.94109344,82.32837677,87.7,85.05518341,86.38484192,87.68852997,88.97672272,90.26298523,90.9,92.88401794,94.2459259,95.65647125,97.11064148,98.59970856,99.46934509,99.91248322,100,100,,
DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
DOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.2,81.82836914,82.63909149,83.45162201,84.26686859,85.08574677,85.90914154,86.73700714,91,88.764932,89.791362,89.749814,89.173808,90.316567,90.141224,90.118148,96.876342,97.576197,97.85776,98.145414,97.898872,97.86705,98.385853,98.470979,98.560364,98.9,100,,
DZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,98.74197388,98.88470459,99.07608032,98.76466047,99.58097076,99.87705231,99.94306946,99.9923172,100,,
EAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.24479675,87.39907802,90.00079961,87.56045708,88.88149685,89.71507403,90.48411364,91.1893762,91.26818523,91.86491033,92.25951058,92.78741262,92.13040231,92.38313508,93.37500134,93.10415161,94.16256304,94.26830081,94.7572492,94.57138014,95.07240714,95.70111244,96.05969364,96.25933906,96.3654182,96.79997734,96.97225607,97.5916216,,
EAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.45592315,55.10007727,57.01674447,58.81202018,60.93103808,62.6002414,65.36253436,65.17112906,64.50199965,67.90736696,68.99415109,70.11500864,70.77280372,72.64677952,75.1139544,75.27881629,77.27745226,78.56963262,75.21058407,81.34237323,81.94691834,83.00428932,85.81154704,87.3188043,89.68482986,,
EAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.04778099,88.70229421,91.02727357,88.77219779,89.96021558,90.95925677,91.62676778,92.19697927,92.25556057,92.77982095,93.09698202,93.56486673,92.95563835,93.17869931,94.06397928,93.81805211,94.76505854,94.85810193,95.29598616,95.11440222,95.56382912,96.1282588,96.44979939,96.62820425,96.72252176,97.11325921,97.26756919,97.82555632,,
ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,99.99435013,99.89915531,99.88693323,99.89515268,99.68534141,99.85039142,99.85823355,99.87075275,99.89445357,99.86509258,99.83487098,99.8674577,99.83555041,99.86111794,99.90055554,99.89511811,99.92093822,99.94402756,99.97120961,99.97722716,99.99223362,99.9975693,99.98504685,,
ECS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,99.99787626,99.96033045,99.955224,99.95859358,99.87275431,99.93880588,99.94223151,99.94719611,99.95705398,99.94531554,99.93330928,99.94664116,99.93401057,99.94441451,99.96022887,99.95292442,99.96440473,99.9747611,99.98699925,99.98970321,99.99648335,99.99889786,99.99320822,,
ECU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.830167,91.83609009,92.241745,92.726642,93.071434,93.46868896,93.86553955,94.24811554,94.973044,94.95071411,95.83265,96.315259,96.812618,97.206576,96.470862,97.462142,96.872699,97.194929,98.034674,98.976067,98.825883,98.7,100,,
EGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4,94.97776794,95.27745819,95.5,95.8859024,96.19646454,96.51148224,96.82701111,97.7,97.43988037,97.72735596,98.8,98.23976898,99.4,99.04,98.86132813,99.8,99.31131744,99.58769989,99.82115173,99.7,99.99454498,99.8,100,100,100,,
EMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,24.70513153,25.83138466,26.96209908,28.09331894,29.22011757,30.33756638,32.2,32.52470016,33.58452988,34.6183815,35.63673782,36.65317154,37.68124771,38.73453903,39.82661057,40.96731949,42.1516571,43.37089157,44.61630249,45.87916565,47.15074921,48.42378998,,
ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
ETH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,25.59438515,26.48425865,27.35492325,28.20145607,14,29.82706642,79.93088065,31.44497871,32.28496933,33.16374588,23,35.06219101,36.06813049,27.2,29,42.9,44.3,,
EUU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
FCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.06780543,33.40163796,34.81869566,34.58628723,40.15961641,41.42974958,41.88288931,41.4437017,41.87202661,43.25995411,46.03710087,47.35277082,47.96401644,49.57052468,52.23286359,54.97058543,,
FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
FJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,71.80413818,73.12180328,74.43997192,75.75372314,77.05812073,79.63,80,80.86593628,82.08673859,83.29204559,88.9,86.16,86.95069122,88.68655396,89.96160126,91.04394531,91.75,93.76720428,95.21701813,96.67555237,96,,
FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,48.45027924,50.24713135,52.02477264,53.77828217,55.5058136,57.21784973,58.92795944,60.64971924,62.39668655,64.53152025,67.29288483,69.63873291,71.69798279,73.77204132,76.11102295,78.45517731,80.75668335,,
GAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,76.34445953,77.30766296,78.25165558,79.17151642,81.6,80.94379425,81.82025909,82.70836639,83.62168884,92.38957214,90.63169098,89.3,86.4,88.80361176,89.92650604,91.05812836,92.19120026,,
GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,98.94441986,99.01428223,97.93505412,99.08654785,99.11300659,99.15111542,99.21443939,99.31654358,99.54829407,100,99.91575623,100,99.99448395,100,100,,
GHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,32.10798264,34.17048645,36.23661041,38.30726624,42.6,42.458004,43.7,46.59105682,48.63862991,48.3,52.6712265,54.64947891,55.09345008,58.57307053,60.5,62.54324341,64.2,64.06256,69.22899628,70.7,78.3,75.85002136,79.3,79,,
GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,16.50356102,17.47886276,18.43988419,19.38170052,20.29938316,20.2,22.06729507,22.94157791,23.82750702,24.73865128,25.68857574,26.6871357,26.2,28.80640984,29.90967369,31.61816406,33.5,35.44121552,,
GMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,18.70881844,20.28566742,21.86614037,23.45113945,25.04060173,26.63057137,34.3,29.79231262,31.35423088,27.8,34.41551971,30.4562675,37.38522339,38.86040115,40.34722519,41.85926437,48.41851044,49.72838974,50.84556198,51.5,52.52152634,53.63183212,54.74732208,56.2,,
GNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5361991,8.985853195,9.560838699,4.7,6,11.48763847,12.21888351,14.78629494,17.2,20.3005085,23.19525909,26.04734802,,
GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1,65.78884125,66.03269958,66.30273438,66.59022522,66.88643646,67.18409729,,
GRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
GRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.04,85.56733704,85.98982239,86.40296173,86.80181885,87.18146515,87.5369873,87.86652374,88.18056488,88.49269104,90,89.16542816,89.55319214,88.8,90.46961212,90.98453522,91.52562714,92.58148193,93.65990448,94.69567108,,
GRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
GTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8,67.69598389,68.91145325,70.13137817,70.9,73.318205,73.77448273,78.667838,78.512204,77.28907776,78.41213989,83.730998,80.62535858,81.74264526,82.88514709,84.06642914,84.026414,86.56990051,87.8783493,85.494371,90.56504059,91.92584229,93.28809357,,
GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
GUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.376631,70.7562561,71.37693024,72.00123596,72.63006592,73.26335907,73.89715576,74.52653503,75.14656067,75.75230408,76.33885193,76.90126038,77.5,73.38258786,78.47763062,79.00828552,77.6,82.15231323,83.64946747,84.95391846,85.97177124,86.9,88.30200958,89.60477448,90.86487579,,
HIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.79767345,99.83670746,99.83658431,99.84616677,99.85060142,99.86284962,99.86447456,99.87364119,99.89200577,99.8853959,99.89691288,99.8914998,99.89941628,99.93530645,99.912419,99.91685718,99.94307124,99.9294313,99.93438187,99.95288483,99.94127254,99.96023305,99.97210653,99.95633942,99.97789811,99.97748236,99.9881931,100,,
HKG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
HND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.781937,58.913112,61.100156,64.733947,66.122022,61.68112,64.794754,66.859519,67.394103,67.38625336,64.2,63.141137,65.090464,67.113528,68.903309,71.266448,73.548187,76.396899,78.269685,80.984668,82.195298,83.607727,87.184881,88.653773,89.98171,91.6,86.5,,
HPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.04129996,22.20586724,22.39296955,23.42884664,24.10468686,22.19974888,25.53822572,34.02016036,27.57987651,28.06279731,29.2174424,28.57224848,32.51374707,33.33369139,34.90555463,35.66130716,41.14782171,42.04652419,,
HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3,30.10258865,30.62786102,31.15759468,31.68783379,33.7,31.542382,33.23230743,31.6,34.17414093,34.60700989,33.9,35.43983841,35.86693573,36.31924438,36.81033707,37.35006332,37.9,38.55167007,39.47335815,40.91052628,40.4,43.75256348,,
HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
IBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.01206748,78.38260132,79.27947502,80.04190406,81.19964144,81.92711383,83.51240613,83.96165264,82.93862238,85.22818027,85.83611618,86.39981978,87.06442066,87.97575755,88.53454291,89.32552183,90.58895286,91.45553808,89.22666139,92.84043903,93.22150733,94.00330674,95.39959911,95.94586687,96.90983141,,
IBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.98319001,71.32509345,72.13645141,72.4845054,73.21043038,73.63723182,74.99659229,73.98742531,73.59724852,75.18210639,75.90936902,76.16774895,76.31162904,77.53614922,78.70663828,78.76910039,79.68631031,80.35853629,79.05342293,82.25584638,82.62294923,83.19247111,84.60899563,86.0313936,87.06663324,,
IDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.00532552,38.38885723,35.3439232,37.27766391,39.22435141,40.82073374,40.58117492,40.28529132,42.82336575,46.54548607,44.39669858,44.65877753,44.591697,46.67601499,48.90882995,49.64197614,49.96854161,51.8674412,56.33573235,57.96999894,,
